30	15
22	20	37	22	36	38	18	18	14	16	24	37	16	22	17
32	17	16	15	28	11	21	37	35	11	23	26	19	13	18
37	35	37	40	21	36	40	29	16	39	28	19	11	19	12
31	32	17	17	26	36	26	31	27	29	14	24	16	38	11
33	36	22	29	34	15	22	18	30	17	22	16	25	36	18
40	24	32	32	20	39	16	18	16	28	14	34	19	17	23
19	16	26	18	28	11	37	11	22	31	18	36	33	16	28
31	29	38	39	38	11	12	27	16	20	26	28	24	33	21
24	11	12	14	40	26	24	33	33	37	30	33	19	39	37
16	38	16	37	24	34	18	13	30	38	13	21	30	40	33
26	32	14	12	20	36	11	15	36	36	25	11	13	16	23
27	23	23	16	21	18	20	39	12	39	27	36	27	40	35
29	16	18	12	21	14	33	36	34	12	35	31	38	23	12
19	13	33	22	24	16	37	30	34	36	20	28	30	11	36
20	33	26	38	24	20	31	40	25	29	16	18	27	25	12
18	15	18	26	31	38	32	22	37	27	20	30	26	15	23
39	32	15	34	32	25	21	26	22	33	17	18	27	30	30
20	22	12	25	30	14	39	21	27	38	24	30	16	22	36
35	12	21	12	24	13	33	40	35	32	33	28	30	30	39
14	14	37	23	21	33	21	14	16	20	16	40	18	26	30
33	26	24	38	27	40	20	21	12	38	14	37	23	20	13
23	22	23	16	15	30	12	14	28	35	37	31	33	30	33
35	30	28	34	26	19	40	29	27	34	34	23	17	23	29
34	34	39	23	19	32	18	18	28	16	25	21	26	27	35
28	39	31	33	31	21	26	38	24	35	37	24	14	27	30
20	18	23	39	27	14	35	18	28	30	38	13	36	23	34
12	24	12	28	28	13	20	39	37	11	24	21	23	13	39
12	13	32	26	24	30	26	31	12	17	31	28	19	31	12
27	21	40	34	28	39	40	18	16	22	27	15	25	12	13
33	25	18	22	19	39	20	11	24	21	30	12	24	22	28
13	3	4	5	10	12	2	8	9	1	7	11	6	14	15
14	15	3	11	5	6	10	4	12	1	13	7	8	9	2
4	12	13	6	1	2	3	11	5	14	15	7	8	9	10
1	15	13	14	7	10	3	2	5	6	4	8	9	11	12
5	6	7	15	10	9	12	4	1	2	3	11	8	13	14
8	1	12	2	11	15	9	10	7	13	14	4	5	6	3
7	13	14	15	6	8	2	3	4	5	12	10	1	11	9
1	2	3	4	5	15	6	9	14	13	8	7	10	11	12
5	1	12	15	9	10	13	11	2	7	8	3	6	4	14
11	1	15	12	7	8	9	5	6	10	4	13	14	3	2
13	14	5	4	3	10	11	6	9	15	1	2	12	7	8
12	4	14	15	8	10	5	3	7	9	6	2	13	11	1
3	4	2	15	13	14	1	8	9	10	6	7	11	5	12
3	11	13	7	8	9	12	1	2	10	15	4	5	6	14
13	14	2	7	8	5	6	4	12	15	10	3	1	9	11
1	3	14	12	15	9	10	2	13	8	7	11	4	5	6
14	9	10	7	8	15	6	3	1	11	12	13	5	4	2
7	9	3	14	1	4	15	5	6	10	2	12	13	11	8
7	8	2	3	13	14	6	15	9	10	5	11	1	12	4
15	11	5	10	4	12	1	7	8	6	13	14	2	3	9
6	15	4	10	11	12	9	7	3	13	2	14	5	1	8
8	4	5	6	2	3	7	1	12	9	10	11	15	13	14
11	10	1	8	12	2	9	6	7	4	14	5	13	3	15
2	10	3	7	14	15	9	1	5	8	6	12	11	4	13
10	11	13	14	4	15	8	9	12	5	6	7	1	2	3
8	4	5	6	1	2	3	9	15	10	11	12	13	14	7
1	12	13	7	14	15	4	9	10	8	2	3	11	5	6
11	12	5	2	14	3	6	13	4	15	1	10	7	8	9
4	3	2	13	11	12	15	1	5	14	8	9	10	6	7
1	11	8	9	15	14	12	13	6	10	7	3	2	4	5
