30	15
12	24	18	30	31	40	14	36	26	24	13	25	16	14	31
17	15	33	34	38	30	37	17	15	22	38	32	32	40	40
19	13	24	14	21	34	16	12	12	35	17	21	33	27	31
28	25	30	27	22	24	34	28	35	19	38	35	21	17	18
21	28	18	23	25	24	32	19	27	38	12	36	28	21	16
20	40	35	25	32	11	20	13	26	25	32	18	27	24	13
15	29	23	40	26	22	38	31	23	30	15	27	12	36	37
17	24	34	25	22	20	12	19	25	15	40	31	31	32	28
33	36	25	27	15	12	24	36	39	38	22	18	14	25	31
25	30	31	24	36	34	23	16	23	26	35	29	17	26	26
31	26	40	15	32	15	24	33	15	20	13	16	23	33	13
33	26	18	26	32	26	40	14	37	16	22	11	17	17	37
33	34	39	24	21	18	38	15	36	18	14	40	11	14	17
33	35	25	17	36	29	25	19	27	24	34	23	24	12	11
22	28	36	36	38	40	12	16	23	32	11	17	39	34	32
20	30	28	40	19	14	16	33	11	14	16	27	16	17	20
23	22	14	12	28	16	22	14	35	34	18	27	13	12	31
21	36	19	25	27	29	30	21	29	24	29	23	24	28	27
28	22	13	27	12	34	17	20	12	35	26	14	24	22	29
29	39	11	33	13	22	24	25	30	28	38	24	24	21	11
13	20	14	29	32	13	23	16	23	17	38	36	11	37	36
13	13	29	37	22	14	29	17	31	12	19	37	36	23	35
23	33	40	34	11	39	19	14	16	19	15	12	15	23	29
38	38	37	11	28	15	25	24	19	14	33	36	26	11	26
35	38	35	33	33	26	16	38	12	27	22	12	37	33	15
23	11	30	27	23	18	12	38	21	38	22	14	39	17	27
25	24	20	30	26	16	11	35	32	19	33	40	31	39	11
21	38	21	14	20	17	24	29	32	32	12	26	16	34	22
23	23	16	18	18	23	34	30	38	27	15	33	24	29	37
16	38	35	34	15	23	22	40	30	17	20	15	12	24	21
4	10	2	3	12	14	9	5	7	1	15	11	13	6	8
9	7	5	12	13	14	4	1	10	8	11	3	15	2	6
10	4	12	1	8	9	2	3	6	13	11	5	15	14	7
3	6	12	8	2	15	10	7	13	4	11	1	9	14	5
7	12	3	13	5	2	15	4	6	11	10	8	9	14	1
15	12	5	13	8	6	2	9	4	7	10	3	11	14	1
5	9	13	10	2	11	6	12	14	15	1	7	8	3	4
2	5	7	15	11	1	13	9	8	3	6	12	4	10	14
7	5	4	3	12	2	15	11	14	6	9	8	10	1	13
4	14	5	9	10	7	12	8	6	15	1	3	2	13	11
12	6	11	1	5	9	2	8	13	14	15	3	4	7	10
5	7	14	13	3	9	4	8	15	2	12	1	6	10	11
8	7	11	9	10	4	1	12	15	13	5	6	3	2	14
1	7	10	11	3	2	14	6	5	4	13	9	12	8	15
13	7	3	10	14	4	11	1	12	6	2	5	8	9	15
5	8	13	14	12	4	11	2	6	7	3	1	10	15	9
9	6	10	11	14	4	2	3	1	7	8	12	15	13	5
6	2	3	1	8	10	7	9	4	12	13	14	15	5	11
6	9	1	4	3	2	8	14	11	15	7	13	5	12	10
13	7	9	10	15	2	3	12	1	6	14	11	5	8	4
10	3	14	12	2	4	15	5	8	6	9	11	13	1	7
10	6	11	1	3	4	2	15	14	9	5	8	7	12	13
6	14	5	12	15	9	2	8	11	3	4	10	1	13	7
5	7	14	15	4	6	12	13	8	11	2	3	9	10	1
15	10	7	11	12	6	13	4	3	9	5	1	8	14	2
4	10	8	1	13	15	14	6	7	3	9	2	11	12	5
1	2	8	9	13	12	7	15	5	6	3	10	11	14	4
3	13	1	14	11	4	6	9	8	5	7	10	15	2	12
2	13	7	10	8	5	3	1	15	14	4	11	9	12	6
12	6	8	15	13	1	5	3	2	10	7	4	9	11	14
