10	10
13	39	16	25	29	26	11	30	20	25
24	22	25	18	13	27	27	32	22	25
36	17	24	17	11	30	25	33	23	12
11	12	39	29	23	15	12	38	37	37
11	13	37	34	23	23	27	32	26	38
15	34	35	15	11	30	24	17	37	33
25	25	39	31	39	11	36	30	32	22
13	25	16	34	20	38	36	35	40	19
17	32	19	32	38	18	17	17	16	12
24	20	34	35	26	16	40	21	34	28
2	1	3	4	5	6	7	8	9	10
3	4	2	1	10	5	6	7	8	9
3	4	5	6	7	8	9	10	1	2
1	2	3	10	6	5	9	7	8	4
1	2	3	4	5	6	7	8	9	10
10	1	2	3	4	5	6	7	8	9
7	8	9	1	10	6	2	3	4	5
4	5	6	7	3	2	8	9	10	1
6	7	8	9	10	5	1	2	3	4
1	2	3	4	5	6	7	8	9	10
