30	15
13	18	15	29	23	16	32	27	27	31	39	40	13	11	29
38	17	25	30	36	36	28	30	13	34	38	24	16	30	31
22	13	33	36	19	19	29	12	26	38	33	20	23	21	31
16	24	28	32	16	39	30	26	33	28	36	16	13	32	29
17	17	17	24	40	25	26	19	19	29	23	13	30	34	14
15	40	28	40	27	22	34	20	16	19	19	36	40	11	28
27	28	14	12	37	32	33	29	36	29	27	34	13	15	11
24	31	38	13	30	39	17	33	28	40	39	16	34	37	20
24	25	28	39	30	32	36	31	20	27	31	19	13	28	29
17	40	20	32	27	40	23	18	21	35	34	12	34	27	40
29	15	29	28	27	11	27	16	35	35	22	23	22	22	15
14	24	35	17	22	29	21	22	38	16	13	12	40	11	26
39	39	15	39	13	40	36	33	32	18	22	17	30	11	36
28	28	24	20	29	31	38	19	39	28	33	17	13	23	31
11	16	29	30	25	37	22	24	26	14	39	30	14	28	21
35	24	24	15	27	16	31	32	19	30	34	18	33	37	29
20	28	19	11	25	16	27	37	11	16	40	27	31	40	15
33	27	26	19	36	33	36	19	29	14	33	30	34	39	15
39	33	20	16	14	14	36	20	11	21	35	18	12	29	14
37	18	33	15	33	14	24	32	15	30	11	33	13	21	25
23	33	30	36	33	26	40	40	32	17	12	20	19	23	26
31	16	21	18	20	26	15	27	38	30	15	26	30	24	25
17	25	40	18	35	40	28	34	13	19	18	28	26	40	25
18	31	13	36	13	19	34	24	25	16	32	33	27	29	15
12	12	18	32	40	13	17	14	40	14	25	29	28	32	30
25	30	11	33	21	16	31	18	31	38	33	32	24	11	31
15	26	12	12	13	20	22	14	40	29	39	24	31	17	39
26	38	40	27	25	32	31	36	14	38	31	36	34	39	40
35	29	18	25	16	17	29	29	17	33	40	27	24	29	29
13	25	35	32	37	27	39	16	27	22	26	27	40	15	28
4	5	1	8	9	2	10	6	7	3	11	12	13	14	15
14	13	11	15	12	1	2	3	4	5	6	7	8	9	10
2	7	8	1	9	4	14	15	3	5	6	10	11	12	13
2	1	9	6	7	8	10	11	12	13	14	15	3	4	5
15	11	13	10	14	9	12	4	5	6	7	8	1	2	3
2	8	13	14	15	1	9	10	11	12	3	4	5	6	7
13	14	15	1	2	3	4	5	6	7	8	9	10	11	12
6	7	2	3	1	8	9	10	11	12	13	14	15	4	5
1	2	3	4	5	6	7	8	9	10	11	12	14	15	13
5	6	7	8	2	1	3	14	15	9	10	11	12	13	4
10	15	4	5	6	7	13	11	12	8	14	9	1	2	3
3	1	13	2	9	10	11	12	14	15	4	5	6	7	8
4	5	10	11	12	13	1	2	3	14	15	6	7	8	9
1	7	4	2	5	8	9	10	11	12	6	15	3	13	14
15	4	5	11	12	13	6	7	8	9	10	14	2	3	1
2	3	4	5	6	7	8	1	14	15	9	13	11	12	10
15	14	1	2	3	6	10	11	12	13	4	5	7	8	9
4	1	3	15	2	5	6	9	10	11	12	13	14	7	8
1	2	3	9	12	6	7	8	10	11	13	14	15	4	5
4	5	1	6	7	8	2	9	10	11	12	13	15	14	3
1	5	3	2	4	12	13	14	15	8	9	10	11	6	7
1	2	3	4	13	6	9	10	11	12	7	14	8	5	15
1	14	6	8	9	10	11	12	13	15	7	2	3	4	5
8	2	3	10	11	12	13	14	15	9	1	4	5	6	7
8	1	2	3	4	15	7	12	13	14	9	10	11	5	6
14	15	5	3	4	6	2	13	7	8	9	10	11	12	1
1	14	15	3	4	5	6	7	8	9	2	10	13	11	12
6	3	5	1	4	11	12	13	14	7	8	9	10	15	2
2	3	4	15	14	1	10	11	12	13	6	7	8	9	5
9	11	12	13	14	15	1	2	3	6	7	8	4	5	10
