30	15
12	18	38	28	16	29	30	18	34	11	40	26	16	28	25
24	28	15	21	32	31	11	33	17	22	20	23	21	40	39
35	20	23	34	20	25	21	33	38	20	13	20	26	14	22
35	23	22	38	37	39	18	31	27	20	17	39	22	18	26
36	21	15	38	14	35	22	19	36	16	29	38	11	16	30
20	17	33	34	16	20	14	33	32	24	20	20	16	29	31
21	29	22	11	17	39	36	27	15	34	18	29	32	40	15
20	13	35	30	16	39	15	39	36	25	24	18	17	13	40
29	12	17	40	31	12	35	40	40	31	13	21	32	23	38
29	30	17	39	11	40	35	11	31	26	12	23	21	18	34
13	17	29	37	32	18	27	34	32	31	14	28	17	40	38
40	25	12	33	29	11	34	32	11	20	31	31	13	13	32
37	18	29	40	38	35	17	24	28	38	34	19	21	27	24
34	27	21	16	24	36	25	18	27	39	27	31	36	17	35
39	34	18	32	36	22	16	22	15	34	19	17	21	34	31
36	32	29	37	26	36	14	38	20	15	22	12	22	24	20
19	34	14	37	36	16	28	37	16	14	34	40	15	26	30
29	28	20	31	13	13	17	12	37	30	29	28	15	21	27
37	33	20	22	23	37	38	22	16	27	23	19	34	31	28
17	14	12	13	39	24	33	36	21	38	40	39	40	14	24
36	12	25	27	16	21	19	34	39	12	15	13	33	28	17
24	21	24	37	37	31	35	23	38	17	39	23	17	25	31
24	14	37	29	14	30	14	21	33	12	24	38	36	20	30
29	19	13	27	12	23	35	39	28	12	29	34	36	22	25
30	16	24	30	34	22	38	20	23	22	28	20	32	35	35
19	17	40	28	32	13	29	31	23	12	39	15	25	20	32
30	37	16	40	14	29	32	33	21	18	21	13	20	12	36
15	29	13	40	22	28	40	27	34	20	35	34	36	18	39
19	20	39	18	30	32	16	12	18	35	17	40	17	15	26
39	12	16	28	22	18	30	35	16	14	12	31	36	32	17
0	14	13	3	12	15	6	5	7	2	4	11	8	9	1
0	15	2	6	8	5	7	13	9	4	14	3	10	12	11
0	10	12	3	4	14	5	7	6	9	13	2	11	1	15
7	12	2	14	4	5	1	6	8	10	15	11	3	13	9
12	15	2	3	4	9	14	6	13	5	7	11	10	1	8
0	12	4	3	9	6	13	2	5	8	10	1	14	11	15
1	3	5	9	2	14	6	7	12	4	10	11	15	13	8
0	9	2	14	10	5	6	7	8	1	15	3	12	11	4
8	10	2	7	4	5	9	15	12	14	3	11	6	13	1
15	2	9	12	10	5	6	7	8	1	14	3	11	13	4
0	14	9	3	12	5	4	2	8	6	10	11	1	13	7
0	1	2	8	14	5	6	7	15	3	13	11	12	10	9
3	1	5	12	11	14	6	7	8	9	10	13	4	2	15
6	7	2	13	14	5	4	15	10	9	1	11	12	8	3
15	4	2	9	13	5	3	7	8	6	10	11	14	1	12
7	1	14	3	11	5	15	12	2	4	13	8	9	6	10
10	6	15	3	4	8	14	7	12	9	5	2	11	13	1
5	6	2	11	4	3	13	7	15	9	14	1	10	8	12
0	13	12	9	14	7	8	10	1	4	15	3	2	6	11
0	1	2	3	12	13	5	6	11	9	4	15	14	10	8
0	1	2	3	4	5	11	14	8	7	13	9	12	10	6
2	14	10	5	4	15	1	7	8	9	12	11	6	13	3
8	1	5	10	4	2	14	7	15	9	13	11	12	3	6
0	11	7	12	15	9	6	2	8	10	1	5	14	13	3
14	1	4	11	12	10	9	5	6	3	15	7	8	13	2
0	9	1	3	7	8	13	10	14	12	2	5	6	4	11
0	6	2	3	8	14	15	12	7	4	10	11	5	1	9
0	3	11	10	4	15	6	14	12	9	1	8	2	13	7
0	1	2	7	14	6	12	15	5	8	10	11	3	13	9
8	4	2	15	1	9	12	10	14	13	7	11	6	3	5
