30	15
21	17	33	35	19	23	17	19	26	11	36	26	33	32	15
16	26	38	28	35	20	26	34	28	28	22	40	16	18	14
20	17	32	14	20	26	31	33	35	18	23	22	17	33	34
13	34	15	35	35	38	12	14	35	20	11	23	39	34	40
25	22	23	32	25	29	33	17	26	23	29	25	21	35	28
36	28	24	20	14	29	20	25	27	32	40	30	20	15	29
28	12	15	25	40	30	25	27	18	31	35	24	11	19	21
29	38	21	25	13	11	29	18	24	21	40	14	37	29	24
14	27	18	18	18	19	28	32	39	34	37	13	12	30	40
20	28	13	27	36	35	31	15	32	16	13	36	38	34	37
38	33	40	26	24	35	17	11	28	27	40	19	19	17	31
33	17	19	23	40	18	22	38	13	39	23	18	29	22	15
26	27	37	16	34	37	37	35	26	37	17	25	20	18	19
28	11	19	18	34	35	28	19	25	39	35	27	39	16	38
27	39	16	39	33	18	25	35	18	31	23	20	24	16	37
27	40	36	34	19	14	26	18	14	29	17	31	14	13	26
14	11	35	21	34	24	12	29	22	39	35	21	32	19	40
28	12	32	32	18	39	18	23	38	34	23	20	40	38	38
34	16	40	27	30	13	12	38	31	32	17	23	16	16	11
17	30	22	16	16	35	32	28	31	28	25	34	38	40	16
18	17	33	30	32	31	11	17	32	24	11	40	14	28	34
14	11	39	13	39	25	24	38	36	14	29	34	33	34	13
14	40	30	19	34	11	14	38	18	25	32	16	26	21	31
36	18	38	36	26	12	22	32	26	20	33	28	34	15	20
11	37	18	16	27	34	34	24	23	17	14	29	33	38	36
19	25	12	40	39	11	27	14	23	38	18	15	22	27	30
26	34	19	14	37	29	17	12	16	11	35	16	40	37	27
14	23	33	11	16	34	19	39	18	18	18	14	15	31	30
37	33	17	20	11	20	29	36	22	13	27	38	23	16	34
22	32	18	13	31	37	25	31	14	40	26	12	26	20	21
4	8	1	5	6	12	13	15	2	14	7	11	10	9	3
13	15	14	6	10	5	9	2	1	12	7	8	4	11	3
13	10	6	15	7	9	1	8	12	14	5	2	3	4	11
11	3	15	8	4	12	7	13	14	2	6	10	5	1	9
4	12	8	10	11	6	1	13	14	2	5	9	7	3	15
3	12	7	14	15	6	4	13	5	2	8	9	10	11	1
5	3	14	10	9	13	12	2	6	8	15	1	4	7	11
9	11	5	6	13	1	15	12	4	8	3	7	10	14	2
7	15	14	12	9	3	1	13	2	11	5	4	6	8	10
3	12	13	4	9	15	8	2	5	7	10	1	6	14	11
7	10	8	9	3	13	1	12	15	4	5	6	11	14	2
5	15	11	14	9	12	8	1	2	3	10	13	7	6	4
11	7	8	5	9	3	1	14	2	6	13	4	12	15	10
15	13	11	7	3	10	12	6	8	1	14	9	4	2	5
5	9	10	1	4	2	14	15	12	11	6	8	13	3	7
1	3	5	13	9	10	7	2	15	8	11	4	6	12	14
13	9	6	12	10	5	7	8	3	4	15	1	14	2	11
4	5	2	7	1	14	12	15	9	11	3	13	8	10	6
8	4	13	9	10	5	1	14	6	3	15	12	2	11	7
15	7	13	10	8	6	11	14	4	2	3	1	5	9	12
1	12	11	15	14	7	2	4	8	13	9	10	5	6	3
15	12	5	7	8	3	6	10	9	11	13	14	1	4	2
3	1	4	7	10	5	11	13	14	8	9	12	15	2	6
6	2	1	14	11	13	8	7	9	3	10	12	15	5	4
7	8	2	15	4	6	5	13	10	1	14	11	9	12	3
9	14	8	7	13	3	10	1	5	2	15	6	11	12	4
15	14	4	10	2	3	9	5	8	6	11	12	1	7	13
15	10	7	14	6	2	1	8	3	5	11	9	12	13	4
14	13	8	1	4	9	6	2	3	15	7	12	11	10	5
7	5	1	11	14	13	8	6	4	2	12	3	15	10	9
