30	15
12	40	27	40	12	19	18	36	24	21	38	29	30	33	21
40	14	17	19	24	39	34	26	19	31	36	16	37	12	39
38	34	15	20	28	20	36	14	38	31	33	14	34	21	31
12	37	34	23	13	12	16	15	38	19	20	27	21	30	30
38	23	20	22	28	19	37	16	16	23	39	32	32	20	14
37	39	30	12	13	37	21	31	39	16	32	16	36	30	33
30	32	20	12	29	30	28	22	23	24	26	19	32	35	18
28	38	34	35	15	29	34	27	21	13	33	15	31	20	40
25	32	40	28	11	30	21	14	14	25	35	38	26	39	30
26	38	16	28	24	36	22	14	18	36	13	11	36	35	29
29	26	33	20	30	22	27	39	22	35	25	30	26	39	30
29	25	15	12	35	34	13	11	38	20	40	26	35	11	24
17	17	12	34	20	13	33	39	31	26	32	31	24	19	32
34	37	18	34	25	37	35	33	13	40	31	12	38	18	12
13	34	16	34	36	29	34	18	24	20	18	12	32	23	18
31	12	27	32	33	38	29	30	36	25	37	13	12	34	27
29	37	15	32	40	30	30	17	15	34	22	37	20	34	11
38	16	13	24	33	21	27	22	25	13	29	21	14	14	11
33	25	34	26	27	27	29	32	36	26	22	29	29	23	15
31	14	38	22	32	24	25	38	12	14	30	33	26	35	20
17	14	30	37	21	15	29	31	34	22	20	39	40	28	18
31	16	16	19	14	28	23	20	11	26	33	29	21	26	34
30	34	34	38	40	40	31	35	23	11	35	11	15	22	24
27	37	21	21	38	33	36	31	38	25	37	33	18	30	23
25	23	27	20	31	32	27	32	15	22	28	33	18	11	27
12	39	22	27	20	37	29	38	36	25	15	23	35	23	39
16	14	18	26	20	16	26	12	37	36	13	25	11	17	18
28	29	38	34	15	31	21	13	21	37	31	36	36	18	14
18	37	25	29	21	16	39	37	17	33	16	25	12	30	27
20	37	17	23	11	32	27	28	13	35	33	38	28	33	38
3	9	12	11	8	10	6	5	13	1	2	7	4	15	14
15	13	7	8	4	14	9	12	5	6	10	11	2	1	3
0	7	4	3	10	9	15	13	2	5	1	6	11	8	12
15	4	7	11	5	12	9	8	13	10	3	14	1	6	2
4	12	11	14	2	5	1	8	3	10	6	15	13	9	7
6	8	1	12	14	5	4	10	3	9	15	7	2	11	13
15	9	12	10	11	1	14	13	7	2	8	5	6	3	4
1	5	7	8	14	6	11	2	4	9	15	10	3	12	13
13	12	7	3	2	6	8	9	14	5	10	4	1	15	11
4	1	13	6	5	11	12	2	9	8	10	3	14	7	15
4	12	2	11	1	5	9	15	10	6	3	7	14	13	8
12	11	3	2	4	10	13	15	7	9	1	14	8	5	6
12	15	8	6	4	5	3	7	14	9	2	13	1	10	11
7	8	15	3	4	5	6	11	14	10	12	2	9	13	1
14	3	6	4	9	5	2	12	15	13	10	11	1	8	7
14	3	8	4	12	5	13	7	9	11	10	15	2	6	1
8	1	9	3	4	2	5	15	12	14	10	7	11	13	6
15	9	2	7	12	11	4	8	3	10	1	5	14	13	6
7	5	12	13	14	2	8	6	15	4	3	11	9	1	10
9	5	7	8	4	14	11	2	12	10	3	1	13	6	15
7	2	6	3	4	12	14	15	8	11	10	9	13	5	1
7	13	8	5	14	9	6	1	12	3	10	15	11	4	2
11	3	4	7	14	1	5	8	9	15	10	6	2	13	12
2	13	9	12	3	5	1	15	10	11	6	8	7	4	14
0	8	7	13	12	10	6	5	2	15	3	9	1	11	14
15	6	9	3	7	14	1	5	13	8	2	10	11	4	12
12	8	2	4	10	5	15	7	1	9	14	11	6	3	13
14	3	5	8	7	4	10	2	11	9	12	6	1	13	15
4	8	13	12	1	11	5	3	14	7	6	2	9	10	15
0	14	11	8	5	15	6	1	7	13	12	3	4	2	9
