30	15
24	22	20	13	25	17	17	25	38	16	29	16	25	38	21
38	25	13	26	19	12	15	30	23	39	18	34	15	33	32
31	29	37	26	35	29	28	12	27	20	30	11	12	16	34
36	24	27	25	30	17	22	18	29	11	26	28	18	23	22
31	31	31	12	39	31	38	27	35	36	33	39	17	35	12
11	29	31	31	19	17	26	37	19	17	23	16	35	18	33
32	20	24	22	15	28	26	24	17	31	39	13	38	17	24
36	40	17	28	25	19	16	27	23	12	27	11	20	28	11
27	28	19	35	38	14	25	36	38	23	25	17	23	30	12
14	36	34	36	38	34	23	17	40	29	20	33	38	16	12
40	15	37	27	26	28	14	22	14	40	13	37	12	31	11
17	23	15	28	36	28	11	32	28	37	27	18	13	25	23
31	33	34	11	27	27	21	18	36	19	21	17	34	38	21
33	31	11	35	36	38	37	24	20	39	14	26	30	18	26
12	26	27	18	26	17	29	11	27	38	11	28	18	35	38
20	22	40	22	13	12	40	32	11	26	29	35	20	39	21
20	23	15	19	30	26	15	23	24	13	39	13	34	23	28
16	30	27	18	36	16	19	17	38	22	31	38	32	17	20
21	33	17	30	15	37	16	12	15	17	28	22	16	23	34
40	24	30	15	34	24	13	23	40	17	35	36	32	25	40
28	33	12	13	24	19	27	31	27	34	31	34	20	17	32
22	31	19	14	21	11	28	37	23	15	32	13	35	13	33
34	39	32	39	30	30	38	32	16	18	25	32	22	12	27
19	13	17	29	16	19	39	40	35	15	37	21	28	31	23
40	17	13	32	30	24	34	36	16	35	25	24	11	30	20
21	40	28	12	14	13	11	24	14	17	38	14	22	38	15
14	17	26	36	33	20	21	14	16	22	12	20	14	14	20
28	35	29	26	32	22	21	23	12	21	23	16	26	16	12
39	28	39	32	20	20	23	30	37	13	24	18	18	19	30
14	36	25	24	27	40	32	34	34	16	25	34	33	19	21
7	3	4	10	11	12	13	14	15	2	1	8	9	5	6
4	6	15	7	10	11	12	13	14	5	1	2	3	9	8
6	7	5	3	4	2	13	14	15	8	9	10	11	12	1
4	1	2	5	6	9	13	14	15	7	8	3	10	11	12
1	5	7	2	4	3	8	9	10	11	12	13	14	15	6
5	4	12	13	14	2	3	15	1	10	11	6	7	8	9
9	8	7	10	11	12	13	14	15	1	2	3	4	5	6
11	2	3	4	5	6	7	8	9	10	1	15	12	13	14
8	9	12	6	7	13	5	15	10	11	14	1	2	3	4
8	2	3	11	12	13	14	15	1	9	7	10	4	5	6
8	3	4	5	6	15	13	14	1	2	9	10	11	12	7
2	5	6	7	8	9	10	11	12	13	14	15	1	3	4
2	7	8	6	1	5	9	10	11	12	13	14	15	3	4
2	1	6	7	8	9	10	11	12	13	14	15	3	4	5
14	15	8	9	10	11	12	13	3	4	5	6	7	1	2
5	10	11	12	13	14	15	1	2	3	4	7	6	8	9
14	15	7	1	8	9	10	11	12	13	2	3	4	5	6
4	5	6	7	8	9	2	3	1	15	10	11	12	13	14
1	2	3	14	13	15	12	11	4	5	6	7	8	9	10
5	1	4	13	11	12	7	8	9	10	2	3	14	15	6
1	2	9	10	6	8	7	3	4	5	14	15	11	12	13
2	3	5	1	4	6	7	8	9	10	11	12	13	14	15
15	1	2	3	11	12	13	14	4	7	8	9	10	5	6
4	5	6	7	8	9	10	11	12	13	14	15	3	1	2
4	3	11	12	13	14	15	1	2	5	6	7	8	9	10
6	7	8	9	10	11	12	13	14	15	1	5	2	3	4
3	4	5	6	7	8	9	10	11	12	13	14	15	1	2
14	15	6	7	8	9	13	2	3	4	5	11	12	10	1
4	8	9	1	7	5	6	10	11	12	13	14	15	2	3
10	11	8	3	4	5	6	12	13	14	15	7	1	2	9
