30	15
38	30	12	26	36	27	18	12	23	36	12	38	38	16	33
33	31	34	35	17	38	21	15	13	28	21	31	33	29	18
18	27	28	32	14	23	18	21	25	23	27	36	21	35	27
13	28	15	21	39	25	20	21	24	12	16	34	33	34	35
31	28	16	20	34	38	27	35	39	34	34	39	33	30	16
16	34	25	35	24	40	18	18	33	30	23	24	19	24	19
17	18	16	23	18	36	18	17	17	17	17	26	11	39	17
13	29	29	24	30	37	11	19	35	39	39	36	13	16	31
27	36	38	22	29	33	35	14	40	20	38	32	13	22	19
19	26	39	23	15	36	39	36	30	24	29	11	18	38	17
35	35	35	29	22	13	40	17	25	23	19	40	11	19	29
34	36	38	20	32	18	40	29	24	27	24	34	17	26	40
30	40	12	20	22	12	21	27	36	16	32	21	18	33	22
36	22	29	19	15	17	19	11	38	19	22	19	33	30	19
38	17	16	39	31	16	16	26	35	29	38	19	27	21	30
31	21	38	13	25	11	17	15	39	18	17	12	21	18	26
34	37	13	22	20	32	22	28	23	28	19	12	33	32	13
11	33	40	40	15	24	14	22	16	20	17	36	30	26	32
23	40	13	28	31	23	27	35	31	23	11	22	20	24	14
32	34	25	40	29	32	38	30	35	23	35	16	16	32	30
40	24	18	14	37	36	19	29	24	39	13	36	25	38	26
28	27	17	20	33	29	22	16	39	18	19	28	24	18	30
36	12	18	34	18	40	34	13	33	36	25	15	17	17	25
17	28	20	36	28	18	34	32	18	21	21	36	38	39	13
20	19	26	28	33	23	28	12	23	39	36	22	29	32	19
29	24	28	22	26	26	13	15	16	36	22	18	27	23	34
21	21	34	28	37	14	28	35	14	38	22	37	15	13	30
16	19	26	34	37	30	21	24	21	20	14	11	29	30	21
30	16	11	24	37	39	17	32	38	13	12	27	32	14	14
26	23	12	29	14	13	21	33	27	23	19	32	31	15	39
0	1	13	3	4	5	6	7	8	9	10	11	12	14	2
4	1	2	3	13	5	6	7	8	15	10	11	9	14	12
0	1	13	3	9	5	6	7	8	2	15	11	12	14	4
0	3	2	4	10	15	6	9	7	14	1	11	12	13	8
13	1	2	3	4	7	6	11	14	5	10	15	8	9	12
0	1	2	15	4	5	14	7	8	9	10	11	12	3	13
0	10	2	9	4	5	14	1	8	7	15	6	12	13	3
0	7	2	1	4	5	10	6	8	9	15	11	12	13	3
15	1	2	7	4	5	14	6	8	10	13	11	12	9	3
0	4	2	3	9	6	1	7	14	8	10	11	12	13	15
0	1	2	15	4	5	6	13	11	9	8	14	12	10	3
4	15	2	13	9	5	6	1	8	3	10	11	12	7	14
5	1	2	3	4	8	6	14	15	9	13	11	12	7	10
5	1	8	3	4	12	6	7	11	9	10	13	2	15	14
9	1	5	3	2	15	14	7	8	4	10	11	12	13	6
7	8	2	3	4	1	6	5	15	13	12	10	11	9	14
15	1	2	14	9	8	6	7	4	13	10	11	12	3	5
7	9	2	3	12	5	6	8	15	14	10	11	13	4	1
1	11	2	10	4	5	14	7	3	9	15	6	12	13	8
0	1	2	3	4	10	6	7	8	9	14	11	12	13	5
4	1	14	3	7	5	15	13	8	9	6	11	12	2	10
9	1	2	4	14	3	13	7	8	15	10	11	12	5	6
0	1	14	7	4	5	6	8	11	9	10	3	12	13	15
15	14	2	1	4	5	6	12	8	3	10	11	7	13	9
0	1	2	3	4	5	7	14	8	9	11	15	12	10	6
0	14	2	3	4	5	12	7	8	9	10	11	15	13	1
0	1	15	14	4	5	12	9	3	2	10	11	6	13	7
8	1	2	3	14	4	6	7	13	9	10	11	12	15	5
8	1	14	3	15	5	6	7	2	9	10	11	12	13	4
0	1	7	14	4	2	10	6	3	8	13	11	12	5	15
