30	15
14	35	16	18	13	12	32	29	30	40	17	21	36	18	21
23	35	14	32	40	26	31	33	24	21	22	33	18	20	36
11	29	39	34	35	39	32	24	36	38	17	16	17	31	36
23	15	13	35	19	38	34	26	37	11	11	16	30	13	16
23	28	14	18	37	38	24	40	24	38	18	32	22	34	14
30	25	25	39	21	34	31	19	20	34	35	11	36	29	36
30	20	38	17	38	37	38	19	34	25	31	20	38	14	20
21	30	36	33	36	24	33	36	17	33	11	27	35	25	21
40	31	22	12	39	23	27	30	30	26	27	40	11	33	27
15	20	37	22	30	19	25	16	20	27	26	21	39	35	16
23	24	29	36	18	30	11	38	36	11	27	17	14	38	38
24	32	11	15	25	16	27	32	24	34	31	16	24	37	11
21	26	18	35	22	24	23	24	30	36	25	11	40	23	11
26	19	24	34	28	28	22	14	18	16	21	38	26	21	32
24	13	25	11	34	40	34	19	34	21	23	21	15	17	12
11	12	37	15	11	37	40	16	31	13	25	14	21	20	32
29	37	15	15	30	38	15	19	16	38	19	39	18	13	37
13	30	17	35	25	34	37	23	21	30	20	20	14	23	28
28	22	16	12	28	16	22	12	38	33	35	36	14	11	20
24	25	26	38	19	19	13	27	33	39	39	34	37	40	32
15	40	40	26	25	25	30	16	18	17	27	34	13	30	30
27	25	34	21	32	15	38	23	23	17	22	12	25	34	23
35	29	38	19	33	14	39	20	19	22	30	16	13	19	24
27	34	34	31	11	32	17	25	31	12	36	34	38	21	30
19	34	36	33	37	31	17	19	27	21	25	23	18	32	21
18	39	23	14	23	39	17	40	36	20	30	14	34	21	14
36	36	11	23	23	30	24	38	35	40	33	34	31	30	31
16	19	33	24	19	35	40	12	24	26	40	33	13	39	12
11	13	20	27	15	26	11	35	12	39	19	21	28	28	15
21	22	35	15	32	20	16	21	30	16	28	15	31	24	20
15	14	1	2	3	4	5	6	7	8	9	10	11	12	13
1	2	3	4	7	8	9	10	11	12	13	14	15	5	6
3	1	7	8	9	10	11	12	13	14	15	2	6	4	5
3	4	5	6	7	8	9	1	10	11	12	13	14	15	2
3	2	1	9	10	11	12	13	14	15	4	5	6	7	8
2	1	14	15	3	4	5	6	7	8	9	10	11	12	13
4	5	6	3	10	8	9	2	7	11	12	13	14	15	1
6	7	8	4	2	3	9	5	10	11	12	13	14	15	1
8	9	10	11	12	13	14	15	3	4	5	6	7	1	2
15	11	12	13	14	3	2	8	9	10	1	4	5	6	7
10	4	5	6	7	8	1	2	3	11	12	13	14	15	9
1	8	9	4	5	6	7	11	12	13	14	15	2	3	10
14	12	13	5	6	7	8	9	10	11	15	1	2	3	4
4	5	6	7	8	9	10	11	2	3	12	13	14	15	1
1	2	3	4	5	6	7	8	12	13	14	15	9	10	11
2	1	13	14	15	3	4	5	6	7	8	9	10	11	12
8	9	10	11	12	13	14	15	7	1	2	3	4	5	6
3	14	7	8	9	10	11	12	13	1	2	4	5	6	15
1	2	4	5	6	7	8	9	10	11	12	13	14	15	3
14	15	13	4	5	6	7	8	9	10	11	12	1	2	3
1	3	4	5	6	7	8	9	10	11	12	13	14	15	2
1	11	12	13	15	14	2	3	4	5	6	7	8	9	10
2	3	4	1	9	13	14	15	5	6	7	8	10	11	12
7	8	9	10	11	12	13	14	15	1	4	5	6	2	3
2	4	15	3	1	5	6	7	8	9	10	11	12	13	14
3	1	2	4	11	12	13	14	15	5	6	7	8	9	10
15	5	4	1	2	3	6	7	8	9	10	11	12	13	14
2	3	9	8	1	10	11	12	13	14	15	4	5	6	7
6	7	8	9	10	11	12	13	14	15	5	3	4	1	2
2	3	7	8	9	10	4	1	11	12	13	14	15	5	6
