30	15
32	35	40	39	12	40	40	16	18	23	30	34	38	31	34
39	22	28	15	36	31	12	20	20	26	15	36	24	38	11
19	39	16	31	12	12	28	40	14	15	16	27	20	12	18
27	12	37	19	14	40	23	15	31	20	40	17	18	38	18
11	19	28	26	18	21	12	14	38	23	24	34	30	25	30
28	28	33	28	34	17	39	23	22	20	37	39	12	13	34
27	12	39	33	35	32	15	34	14	18	22	20	28	23	28
27	30	20	27	13	16	24	33	18	11	35	24	15	14	34
24	31	24	30	28	16	31	30	31	20	30	36	18	11	25
29	34	21	18	32	40	11	40	11	38	40	14	35	40	38
34	26	24	33	22	17	30	32	11	32	23	26	32	22	19
17	29	16	34	13	24	25	22	24	21	28	24	12	36	18
24	29	40	40	14	24	29	25	24	21	22	30	16	39	32
17	27	36	23	21	30	34	20	19	15	35	35	30	34	31
15	19	36	24	39	29	13	38	28	18	36	19	11	13	19
16	21	13	14	15	21	32	26	25	17	15	35	24	12	28
29	25	11	26	38	20	14	36	18	38	25	26	24	35	37
19	24	32	30	24	15	28	20	34	34	25	25	37	20	28
33	12	30	36	13	35	28	28	30	21	25	37	29	24	21
21	18	35	28	35	26	26	30	39	15	23	24	17	19	17
19	37	12	21	40	40	14	20	15	31	12	37	18	19	12
26	32	26	35	24	30	16	31	23	31	36	38	36	20	27
22	40	15	26	20	39	29	21	13	28	32	33	32	24	35
23	30	19	30	13	27	38	38	40	30	35	40	28	34	32
34	37	23	21	28	15	21	29	30	21	22	40	34	35	36
30	32	27	23	18	23	31	38	32	37	25	19	26	29	37
12	39	39	36	26	24	15	13	12	36	22	20	16	17	18
28	22	23	33	22	16	12	23	15	15	14	26	12	29	29
35	36	31	19	20	17	23	29	37	32	22	13	23	35	35
15	18	31	30	36	27	18	21	20	28	24	24	17	36	15
9	7	2	3	4	5	6	15	8	14	10	11	12	13	1
0	1	2	3	15	11	6	7	8	9	10	5	12	13	14
0	1	2	11	4	5	6	9	8	15	10	3	12	13	7
0	1	2	15	4	5	6	7	8	3	12	11	10	13	9
0	1	2	3	14	5	6	7	8	9	10	11	12	4	15
0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
0	1	2	3	4	5	6	7	14	9	10	11	12	13	15
14	1	2	3	4	5	6	7	8	9	10	11	12	13	15
14	1	2	3	11	5	6	7	8	4	10	15	12	13	9
1	11	9	2	4	5	3	7	8	15	10	6	12	13	14
15	1	10	3	7	5	2	4	8	9	14	11	12	13	6
0	1	2	3	4	5	15	7	8	11	14	6	10	13	9
0	1	2	15	4	5	11	7	14	9	10	6	12	13	3
0	1	2	3	14	5	6	7	8	15	10	11	12	13	9
0	1	2	3	4	7	6	15	8	9	10	11	12	13	5
0	15	2	14	8	5	6	7	3	1	10	11	12	13	4
3	1	2	14	4	5	6	7	8	9	10	11	12	13	15
10	1	15	3	4	5	6	7	14	9	2	11	12	13	8
0	12	2	3	4	5	6	14	8	9	10	11	7	15	1
0	1	2	15	4	5	6	7	8	9	10	11	12	13	3
0	1	2	3	4	5	8	7	12	9	10	11	15	13	14
0	1	2	3	4	5	6	7	8	9	10	15	12	13	11
0	1	2	3	4	5	6	14	8	9	10	11	12	13	7
0	1	2	3	4	8	6	7	5	14	10	11	12	13	9
0	15	2	3	4	5	6	7	8	9	1	11	12	13	14
14	15	2	3	4	1	6	7	8	9	10	11	12	13	5
14	1	2	3	15	5	6	9	8	7	10	11	12	13	4
0	15	2	3	4	5	6	7	8	9	10	11	14	13	1
0	1	2	3	4	5	6	7	8	9	10	11	12	13	15
0	1	2	3	4	14	6	7	8	9	10	11	12	5	15
