30	15
18	11	11	19	18	30	18	33	34	37	24	18	13	14	21
37	24	36	25	33	13	38	22	21	13	19	11	12	27	21
21	30	36	29	29	13	20	22	33	31	32	24	12	35	30
23	23	38	27	31	28	20	18	29	14	22	35	32	26	20
20	30	28	27	27	18	17	33	36	29	26	32	16	13	39
33	15	39	39	30	11	33	15	12	18	20	28	28	22	29
33	34	40	36	21	19	18	26	15	33	39	13	26	26	24
15	24	11	39	14	20	31	36	31	31	38	15	31	25	39
19	31	15	27	36	22	22	38	39	23	34	19	40	32	36
27	11	24	13	13	16	14	34	37	18	37	16	34	39	38
25	35	26	29	12	14	30	38	26	24	17	23	27	38	26
20	27	15	14	28	32	12	36	29	15	37	38	21	39	37
36	20	31	17	34	16	39	17	33	40	28	39	12	34	26
22	19	13	20	40	11	31	40	11	37	14	12	27	39	14
40	24	37	40	40	19	21	17	15	14	15	39	33	15	15
28	17	14	27	40	38	26	16	18	23	13	29	22	14	28
17	29	39	39	15	25	29	23	23	19	25	13	24	15	38
37	22	36	16	22	36	11	31	29	11	28	13	35	11	38
13	19	22	20	15	39	11	12	36	34	33	37	38	33	36
31	37	37	25	26	30	21	14	25	29	35	28	12	16	25
24	32	29	29	36	32	25	32	15	30	16	32	27	18	13
37	24	40	35	40	18	27	37	27	11	12	17	20	27	37
17	24	34	15	21	15	36	30	27	31	12	24	16	31	38
14	16	23	11	37	31	24	19	33	31	23	19	30	34	17
16	26	20	40	19	16	18	18	31	25	40	31	17	23	16
16	12	11	21	29	34	13	32	23	16	28	11	12	18	12
19	35	37	19	15	33	14	38	23	35	35	15	13	40	16
34	21	28	20	19	16	13	26	14	27	38	22	31	39	12
34	34	28	15	37	30	30	26	29	38	14	26	22	29	25
12	32	27	11	12	25	24	11	27	13	14	35	34	20	18
10	11	1	2	3	4	5	6	13	14	12	9	15	7	8
9	6	7	15	13	4	5	10	11	12	8	1	14	2	3
8	9	10	11	12	4	13	14	2	7	1	15	5	6	3
6	4	5	1	2	13	14	15	3	8	9	10	11	12	7
13	2	3	4	11	12	10	14	15	5	6	7	8	9	1
8	9	13	14	10	7	5	6	3	4	15	2	1	11	12
14	15	13	8	10	4	9	1	11	12	2	3	6	5	7
10	4	5	6	7	11	12	13	14	1	2	15	3	8	9
4	5	6	8	15	14	1	3	7	2	13	9	10	11	12
1	2	3	15	8	9	10	6	7	11	12	13	4	5	14
9	4	13	14	15	6	10	1	5	11	12	2	3	7	8
9	12	5	1	7	8	2	3	6	4	13	14	15	10	11
2	4	9	7	8	12	5	3	10	11	6	13	14	15	1
14	1	2	3	7	8	9	4	10	11	15	5	12	13	6
5	6	8	9	10	11	4	1	2	3	15	12	13	14	7
1	13	11	15	9	10	2	3	4	5	6	7	8	14	12
5	9	11	4	6	7	8	13	14	15	12	1	2	3	10
1	11	15	8	12	4	5	6	7	9	10	3	13	14	2
15	4	10	2	3	9	7	11	12	13	14	1	5	8	6
15	1	11	2	3	4	5	6	12	9	10	7	8	13	14
9	12	13	14	15	2	3	1	10	11	7	4	5	6	8
14	2	3	4	1	6	10	15	5	13	7	8	9	11	12
15	14	12	6	7	8	11	1	2	3	4	5	13	9	10
1	3	5	11	12	6	4	8	9	10	13	14	7	15	2
10	11	6	7	13	15	14	5	2	9	3	4	12	1	8
4	5	6	7	8	9	1	2	3	11	12	13	14	15	10
9	1	10	11	13	5	12	2	3	4	6	7	8	14	15
12	13	14	15	1	2	3	4	9	10	11	7	5	6	8
8	13	3	4	11	12	14	5	6	7	15	9	10	2	1
2	4	10	11	8	9	12	14	15	3	6	7	1	13	5
