100	5
21	14	27	24	10
15	17	4	29	9
10	15	1	1	12
5	22	1	1	6
11	13	17	8	16
18	1	10	11	3
1	1	21	1	11
12	6	30	12	12
3	12	1	3	6
1	1	1	19	10
2	16	9	26	22
2	19	19	7	1
2	5	26	3	4
29	4	1	6	25
5	1	19	16	1
13	6	24	16	5
24	17	7	1	1
15	1	8	14	18
12	1	11	19	9
1	7	1	21	32
8	11	8	27	3
28	1	1	13	16
18	1	5	5	8
15	28	7	14	25
1	6	24	23	1
12	22	15	1	31
23	10	3	26	34
12	14	1	1	10
5	20	1	2	1
21	29	23	17	17
5	1	13	3	8
9	12	17	19	24
23	4	2	19	20
27	11	24	19	7
1	9	1	29	19
21	13	1	18	4
1	23	4	2	18
23	13	3	22	9
11	5	18	11	18
8	28	1	1	9
1	9	5	1	5
14	16	1	12	23
1	17	23	5	6
14	29	10	1	5
6	15	3	1	11
1	8	17	1	6
20	1	10	2	22
24	1	18	10	26
30	8	10	8	21
15	1	9	17	12
23	10	19	16	5
15	11	18	8	11
1	3	26	5	1
26	16	1	26	13
21	6	20	4	3
3	22	21	11	12
8	21	40	2	1
25	22	8	10	6
18	1	22	26	1
17	29	26	12	1
22	16	24	1	15
8	1	23	11	4
11	1	3	13	9
1	23	6	42	29
14	10	1	1	1
1	12	1	21	14
25	1	8	1	9
25	8	10	1	1
28	1	17	1	1
9	20	7	10	4
7	16	29	15	15
1	1	11	11	1
7	8	25	1	4
1	5	1	1	1
8	5	1	10	21
3	12	31	12	18
7	5	1	1	6
5	15	9	13	1
22	1	2	23	6
3	6	1	1	16
8	19	4	3	3
1	3	21	8	8
24	3	13	5	14
19	10	13	25	16
14	4	11	13	1
15	15	9	6	7
1	3	11	4	9
5	20	16	4	1
1	1	13	8	17
19	11	14	10	6
24	8	10	13	3
18	16	7	8	4
18	3	5	2	11
21	6	14	5	9
19	11	16	21	21
9	1	5	17	10
1	18	13	1	14
5	18	22	10	1
14	7	14	3	1
1	1	2	22	27
3	1	2	4	5
2	5	4	1	3
1	4	5	3	2
1	3	4	5	2
4	3	2	1	5
5	1	2	4	3
2	4	5	1	3
3	1	4	2	5
3	4	5	2	1
5	1	4	2	3
2	5	3	4	1
2	1	5	3	4
3	5	2	4	1
5	4	1	3	2
5	2	3	4	1
4	5	1	3	2
2	1	4	5	3
4	1	2	3	5
1	3	2	5	4
2	5	4	1	3
3	5	2	1	4
4	1	2	3	5
3	2	4	1	5
5	4	2	1	3
1	5	4	3	2
1	3	2	5	4
1	5	3	2	4
3	4	5	1	2
4	2	1	3	5
4	1	3	2	5
1	4	2	3	5
3	4	2	5	1
2	5	1	3	4
1	2	5	3	4
1	3	2	4	5
5	4	3	1	2
2	3	5	4	1
5	3	1	2	4
4	2	5	1	3
4	1	2	5	3
3	5	2	4	1
4	1	5	2	3
5	2	1	4	3
3	2	1	5	4
1	3	5	2	4
3	4	1	5	2
4	3	1	2	5
3	2	5	1	4
5	4	1	3	2
4	5	3	1	2
1	4	5	3	2
2	5	3	1	4
5	2	4	1	3
2	3	1	5	4
5	1	2	4	3
5	2	4	3	1
1	3	4	5	2
2	4	5	1	3
5	3	4	2	1
4	5	2	1	3
1	5	2	4	3
4	1	2	5	3
3	2	4	5	1
1	2	5	3	4
3	4	1	2	5
2	5	3	1	4
2	3	4	1	5
2	3	5	4	1
1	3	2	4	5
2	1	5	3	4
1	4	5	2	3
4	1	3	2	5
4	1	2	5	3
2	4	3	5	1
2	1	4	5	3
4	2	1	5	3
3	2	4	1	5
4	5	3	2	1
4	2	5	3	1
3	5	1	2	4
1	5	4	3	2
1	5	3	4	2
4	1	5	3	2
1	2	3	4	5
3	1	5	4	2
5	2	3	4	1
1	2	5	4	3
3	2	5	4	1
2	4	5	1	3
2	4	1	5	3
3	2	5	1	4
2	3	4	5	1
2	5	1	3	4
4	5	1	3	2
1	3	2	4	5
5	2	1	3	4
2	3	1	5	4
4	3	1	2	5
1	5	2	3	4
2	5	3	4	1
