100	5
1	28	15	14	15
14	9	1	11	1
17	6	19	3	23
14	20	16	13	1
3	15	1	5	10
3	1	1	22	11
12	24	21	17	27
14	27	16	8	11
11	1	14	8	22
24	1	1	1	18
16	29	1	9	16
23	1	2	14	13
15	14	13	9	17
1	8	1	8	1
20	1	19	7	18
7	8	21	7	5
7	9	11	12	4
4	1	6	1	19
32	4	1	6	9
13	1	11	14	16
2	1	8	5	20
13	15	1	1	16
9	2	24	1	10
8	8	1	4	7
10	17	1	8	9
4	21	24	8	22
6	11	6	12	25
1	26	1	3	16
3	11	15	1	23
7	19	1	1	12
10	23	2	11	1
16	12	13	18	13
10	24	17	21	21
7	12	2	14	1
14	11	13	10	6
1	18	4	16	14
1	1	1	1	1
30	8	4	4	22
18	10	16	12	19
4	1	9	1	9
13	22	1	33	6
7	22	5	18	1
10	1	1	1	16
10	9	5	6	1
24	16	18	20	3
1	18	16	9	15
10	1	15	1	12
12	12	23	9	16
37	16	7	10	9
13	15	22	5	19
6	1	9	21	18
1	21	11	15	7
1	20	1	10	33
18	1	13	1	1
7	14	1	1	1
8	1	1	12	2
1	12	7	8	6
1	6	1	1	1
24	15	3	3	1
8	1	13	7	12
1	13	1	14	1
10	22	5	2	20
2	1	11	1	5
1	12	1	11	14
17	1	6	1	17
13	11	8	1	22
32	16	8	1	8
30	23	21	16	15
11	2	13	4	16
21	10	28	7	9
17	19	5	2	2
8	1	24	1	5
6	21	8	1	24
19	8	15	12	2
1	4	3	13	12
1	19	3	31	1
13	8	17	15	4
1	12	4	4	9
1	2	1	1	14
1	19	30	2	11
17	18	19	1	7
12	6	8	12	6
1	13	34	7	5
8	9	7	11	1
20	3	19	10	16
1	1	1	13	1
8	16	17	13	4
16	12	11	2	18
12	1	16	1	1
2	27	6	3	6
6	6	16	20	1
24	9	1	5	3
4	12	4	1	16
32	14	3	17	20
11	3	11	6	2
14	1	15	9	19
8	4	1	1	9
20	16	1	32	10
4	2	8	2	21
16	7	3	1	7
1	3	5	4	2
4	3	2	5	1
4	5	1	3	2
5	1	3	2	4
4	2	3	1	5
4	3	5	2	1
4	2	1	3	5
2	3	5	4	1
1	4	3	5	2
5	4	1	2	3
5	3	2	1	4
3	4	1	2	5
3	2	1	5	4
3	5	4	2	1
5	1	4	3	2
5	1	3	2	4
3	1	5	2	4
3	4	5	2	1
2	1	4	3	5
5	4	2	3	1
2	4	1	5	3
3	2	4	1	5
4	5	2	1	3
1	5	2	4	3
3	4	1	2	5
4	2	1	3	5
2	1	5	3	4
3	5	4	1	2
3	1	5	2	4
1	3	4	5	2
4	5	2	3	1
2	1	3	4	5
3	4	1	2	5
2	1	3	5	4
1	2	4	3	5
4	1	5	3	2
1	4	5	3	2
4	3	2	5	1
5	3	2	1	4
1	2	3	5	4
5	2	4	1	3
4	2	5	1	3
5	3	1	2	4
1	2	4	5	3
5	4	3	1	2
2	5	4	3	1
3	5	4	1	2
4	1	3	2	5
1	3	2	5	4
2	4	1	5	3
5	2	4	1	3
1	4	2	5	3
3	5	2	1	4
1	2	5	4	3
5	3	4	1	2
3	5	2	1	4
1	2	4	3	5
4	1	3	2	5
4	2	5	1	3
1	4	5	3	2
5	3	2	4	1
2	4	5	3	1
2	1	5	4	3
5	4	1	3	2
5	3	2	1	4
4	2	5	3	1
4	5	2	3	1
3	4	5	2	1
1	2	4	5	3
5	3	4	2	1
5	2	4	3	1
5	1	3	4	2
5	4	1	3	2
5	1	4	3	2
4	5	3	2	1
2	1	3	5	4
1	4	2	5	3
5	4	1	3	2
3	2	4	5	1
2	5	4	3	1
1	2	3	5	4
5	3	1	4	2
3	2	1	4	5
2	1	3	5	4
4	5	1	2	3
2	5	3	1	4
4	5	2	3	1
5	3	2	4	1
1	3	2	4	5
2	5	3	4	1
4	2	1	5	3
4	1	2	5	3
2	3	5	4	1
2	1	3	5	4
2	4	1	5	3
1	4	2	3	5
5	1	4	3	2
5	3	2	4	1
3	2	4	1	5
1	2	5	3	4
