100	5
15	9	16	12	21
2	7	21	16	9
12	8	17	17	10
24	26	11	14	2
16	2	15	13	13
1	17	10	1	1
1	2	18	1	8
11	13	7	13	3
14	14	3	12	1
17	5	27	1	17
5	1	1	20	9
20	3	8	8	7
14	10	1	22	1
22	20	7	1	10
4	1	29	1	16
7	1	7	1	8
5	25	4	3	1
20	21	12	1	4
10	27	7	10	5
12	4	13	11	25
13	19	27	7	9
13	1	8	11	17
9	15	20	4	9
17	17	15	22	3
1	8	1	25	10
1	20	1	14	7
7	7	2	7	3
1	5	27	8	27
19	28	8	18	6
25	1	1	1	10
25	5	1	17	12
8	20	11	17	23
14	1	9	5	10
4	38	15	6	14
14	8	28	15	8
32	7	28	1	15
7	1	9	1	14
1	1	1	20	17
15	19	1	13	11
32	8	10	22	6
17	17	26	1	29
16	24	12	9	2
3	10	15	10	16
1	1	9	17	22
16	1	19	18	15
17	16	9	10	15
1	1	10	7	15
25	2	11	4	2
29	6	17	5	4
1	7	9	7	15
34	1	29	1	7
1	9	3	18	8
21	1	17	18	6
1	1	1	21	10
17	9	1	1	2
31	23	6	11	8
10	1	23	7	16
30	6	19	1	1
3	8	26	12	1
15	4	14	21	1
17	15	8	27	5
5	13	9	1	15
15	8	10	18	1
17	24	1	7	18
17	9	1	1	15
2	16	5	2	23
28	7	12	19	25
25	3	1	12	7
30	1	1	8	16
1	1	11	18	1
12	3	4	18	5
11	1	12	1	7
12	1	4	19	9
7	32	17	1	6
1	1	11	23	15
4	9	8	20	24
3	11	5	8	7
1	12	15	1	15
6	10	14	1	1
10	10	15	9	3
1	5	8	1	5
6	4	21	21	10
15	25	19	24	1
16	6	6	43	20
1	21	1	28	1
10	13	9	1	1
20	7	16	2	12
10	15	1	23	9
10	31	9	20	30
9	8	22	7	1
3	7	1	13	28
10	1	17	8	1
3	1	9	1	6
7	2	3	4	6
11	13	12	20	8
9	1	9	2	10
20	1	1	1	10
4	1	4	19	2
25	1	7	8	3
8	10	10	23	2
3	2	4	5	1
2	3	5	4	1
3	5	1	2	4
4	2	5	1	3
1	2	4	5	3
3	5	2	4	1
5	2	4	3	1
3	5	2	1	4
1	2	3	5	4
2	3	4	1	5
2	1	4	5	3
3	1	4	2	5
3	2	1	4	5
3	1	5	2	4
5	2	1	4	3
3	4	5	1	2
2	5	3	1	4
5	2	4	3	1
3	1	5	4	2
3	4	1	5	2
3	4	5	1	2
2	5	4	1	3
2	4	5	3	1
3	1	4	2	5
2	5	1	3	4
3	2	5	4	1
1	2	3	5	4
2	5	4	1	3
2	4	1	3	5
5	1	2	4	3
5	2	1	3	4
4	2	1	5	3
3	2	5	1	4
4	3	2	5	1
4	2	1	3	5
1	5	2	3	4
1	4	3	5	2
1	2	3	5	4
4	2	1	3	5
3	4	1	2	5
1	2	4	3	5
5	3	4	2	1
4	3	1	5	2
2	5	4	1	3
3	5	1	4	2
1	2	5	4	3
4	1	3	5	2
3	4	5	1	2
4	1	2	5	3
3	1	4	2	5
2	3	1	4	5
5	3	1	2	4
1	4	2	5	3
1	5	2	4	3
3	2	1	5	4
3	1	5	4	2
4	2	1	3	5
2	5	4	3	1
1	4	2	3	5
3	4	2	1	5
1	5	4	2	3
3	5	4	2	1
2	1	5	4	3
5	3	4	2	1
5	3	4	1	2
2	3	4	1	5
1	2	5	4	3
5	1	4	3	2
3	4	5	1	2
4	5	2	3	1
1	2	5	3	4
2	4	1	5	3
2	4	3	5	1
1	2	3	5	4
2	4	3	5	1
2	4	5	1	3
4	3	5	2	1
2	5	3	4	1
1	4	3	5	2
1	4	5	3	2
1	2	3	5	4
5	1	3	4	2
3	2	4	1	5
1	3	4	5	2
3	2	1	4	5
4	2	1	5	3
3	2	5	1	4
2	4	5	1	3
2	5	3	4	1
5	2	3	1	4
2	4	5	1	3
1	5	4	2	3
2	3	5	1	4
5	4	1	3	2
5	1	2	3	4
2	1	3	4	5
3	5	1	4	2
5	2	4	1	3
5	2	3	4	1
2	3	1	5	4
