100	5
11	1	10	21	1
9	1	16	17	1
1	11	1	5	26
15	1	1	1	21
6	1	19	13	10
6	10	8	1	8
21	23	1	3	10
8	19	25	15	1
8	10	1	3	18
2	9	1	7	5
2	1	1	13	5
12	1	1	6	1
12	4	11	10	13
11	15	6	17	1
17	1	9	8	2
1	9	24	3	19
11	8	1	13	18
14	18	27	1	12
6	29	18	7	10
1	24	21	7	11
3	15	31	11	30
9	25	7	16	27
15	14	7	1	16
36	8	2	1	20
7	31	19	9	1
19	7	15	6	11
14	8	20	22	12
21	1	4	9	26
1	14	26	1	11
25	12	11	27	23
1	5	6	12	1
11	12	16	4	3
26	16	5	10	7
8	18	7	1	14
5	18	11	9	19
30	17	1	15	11
1	13	21	8	1
1	12	12	23	1
11	34	7	1	1
11	1	5	5	7
6	4	7	1	17
9	16	4	1	20
1	6	21	5	6
21	23	21	13	25
14	14	10	21	16
6	21	2	10	11
14	28	1	8	7
1	12	15	10	9
11	5	5	16	1
19	12	1	9	9
5	12	13	7	6
1	8	12	7	1
13	5	17	1	7
10	5	8	13	22
8	1	12	11	3
2	1	16	19	8
20	20	11	7	4
7	20	17	8	1
2	9	23	20	14
15	5	7	4	31
8	2	1	21	14
27	14	16	1	10
1	12	1	31	9
1	6	30	12	27
11	20	1	1	1
22	1	1	20	12
1	8	2	16	8
10	15	15	1	8
8	1	8	18	15
27	11	7	22	5
11	2	16	5	17
4	1	17	1	1
21	3	13	1	1
7	14	5	23	1
1	3	16	14	7
24	21	1	10	6
5	21	9	11	8
23	30	12	1	1
14	8	23	20	12
18	16	7	8	9
9	11	1	11	1
9	9	7	1	11
22	18	21	22	23
10	6	4	16	6
21	20	17	30	1
1	16	15	2	4
9	9	20	1	12
1	13	6	18	1
17	13	7	23	5
1	5	33	9	1
7	10	1	27	8
1	5	21	8	15
2	11	1	4	34
2	17	11	27	1
24	1	18	6	1
7	24	1	15	25
26	10	19	17	4
18	15	25	20	1
12	1	2	7	24
31	11	1	15	1
5	4	2	3	1
3	2	5	1	4
5	2	4	1	3
2	3	4	1	5
2	4	3	5	1
1	3	5	2	4
1	3	5	2	4
4	3	1	5	2
3	4	1	2	5
4	1	3	2	5
1	4	2	3	5
2	5	1	3	4
3	4	2	1	5
3	2	1	4	5
3	5	2	4	1
3	4	5	1	2
5	1	3	4	2
1	5	2	4	3
1	5	2	4	3
4	3	5	1	2
1	4	2	5	3
2	3	5	1	4
2	4	3	5	1
1	5	3	4	2
3	5	4	1	2
2	4	3	1	5
2	4	3	1	5
4	5	1	2	3
3	2	5	4	1
2	5	3	4	1
5	2	3	4	1
5	4	1	2	3
4	2	3	5	1
1	4	3	2	5
4	1	2	5	3
2	1	3	5	4
4	3	2	5	1
2	1	3	5	4
1	3	2	4	5
4	5	2	3	1
3	1	2	4	5
3	1	2	4	5
2	3	4	5	1
5	4	3	1	2
3	1	2	5	4
4	1	3	2	5
2	4	5	3	1
4	3	2	1	5
3	1	2	4	5
1	3	2	4	5
1	4	3	2	5
5	4	1	3	2
4	5	1	3	2
5	4	3	2	1
3	5	1	2	4
4	3	5	1	2
5	2	1	4	3
5	3	4	1	2
3	1	4	5	2
3	1	5	2	4
4	1	2	5	3
4	5	2	3	1
1	3	2	4	5
3	4	5	1	2
2	3	4	1	5
1	4	5	3	2
5	1	3	4	2
2	1	5	3	4
2	4	5	1	3
5	2	4	3	1
1	5	2	4	3
4	1	2	5	3
5	2	4	1	3
3	2	4	1	5
1	2	3	4	5
1	4	2	5	3
2	5	4	1	3
3	2	1	5	4
3	5	4	1	2
3	5	2	4	1
4	5	3	1	2
3	5	4	1	2
5	3	1	2	4
3	1	4	2	5
2	3	5	1	4
2	1	3	5	4
5	1	3	4	2
1	3	2	4	5
1	5	4	3	2
4	3	5	1	2
1	5	4	3	2
3	2	5	1	4
4	5	2	3	1
4	2	1	5	3
3	1	4	2	5
1	4	5	3	2
1	4	5	3	2
1	2	3	5	4
3	2	1	5	4
4	3	5	1	2
