100	5
23	8	1	22	17
24	19	17	21	9
6	28	12	7	21
8	3	4	17	23
1	1	12	16	19
5	9	4	1	6
3	6	30	9	7
1	5	14	1	14
1	19	25	4	19
1	7	12	13	13
26	11	7	3	18
15	7	15	24	5
9	21	17	2	9
6	1	18	12	16
5	17	28	1	1
11	2	1	3	13
1	1	12	24	16
8	3	7	1	18
1	2	25	31	4
16	10	6	11	1
15	14	14	9	1
18	1	25	10	16
17	13	6	2	10
1	31	16	8	2
17	1	25	18	6
16	22	1	6	14
1	1	1	6	4
28	1	1	13	13
20	36	1	9	13
18	1	19	1	17
9	3	15	17	13
4	13	21	17	1
5	34	28	18	8
1	1	2	19	18
6	11	9	4	1
28	15	11	2	28
11	13	2	1	1
1	1	3	24	7
3	8	1	5	7
1	1	1	1	5
10	26	1	2	8
8	9	1	1	9
7	4	12	9	17
24	5	24	13	24
13	5	13	3	16
7	1	11	4	17
13	1	1	24	7
4	16	28	1	36
10	2	16	40	25
12	12	5	8	25
15	9	1	9	1
15	2	16	1	19
8	35	7	8	1
8	3	7	3	18
1	6	14	21	1
3	14	1	4	1
1	12	12	1	4
18	19	8	22	15
1	3	9	6	13
1	1	19	1	3
16	1	36	18	10
11	9	26	12	5
15	6	13	9	19
1	28	33	24	27
12	4	14	18	1
14	33	14	1	14
11	13	12	3	8
5	1	3	1	5
16	21	18	14	1
18	3	1	26	18
14	17	14	1	11
6	5	6	1	13
20	1	1	34	25
1	4	27	31	17
6	1	22	4	12
1	11	10	13	5
7	10	1	2	11
8	1	8	1	22
15	1	9	19	8
9	19	11	13	21
23	10	1	12	7
1	9	4	20	5
18	26	1	10	9
13	28	4	7	9
18	16	15	12	14
17	13	1	16	1
21	4	8	1	11
7	10	16	1	9
7	1	16	5	1
1	1	23	1	25
17	18	17	12	10
1	5	22	23	18
19	25	1	10	8
2	1	31	1	1
9	1	15	3	28
20	6	8	5	1
12	1	9	6	9
1	12	15	22	7
22	23	1	14	9
18	7	28	11	13
4	2	3	1	5
4	1	3	5	2
1	2	4	5	3
5	3	1	4	2
3	2	4	1	5
4	2	3	1	5
3	1	5	2	4
1	4	5	3	2
1	3	5	2	4
1	2	4	3	5
3	1	2	5	4
2	5	3	4	1
3	5	4	1	2
3	5	4	2	1
5	1	4	3	2
2	3	4	5	1
5	4	2	1	3
2	5	4	1	3
2	3	5	1	4
2	4	1	5	3
5	1	3	2	4
5	3	4	1	2
4	3	2	5	1
1	4	2	5	3
5	3	4	1	2
1	5	3	4	2
5	3	2	4	1
2	5	1	3	4
4	5	2	1	3
3	5	1	2	4
5	1	3	2	4
5	1	2	4	3
3	2	1	4	5
4	3	2	1	5
2	3	1	5	4
2	4	5	1	3
2	4	3	5	1
5	2	3	1	4
1	2	5	4	3
5	4	2	3	1
5	4	1	2	3
4	2	1	3	5
5	3	2	4	1
2	4	3	5	1
5	3	2	4	1
5	2	4	1	3
1	5	2	4	3
2	1	5	3	4
2	4	3	5	1
4	3	5	1	2
5	2	4	1	3
4	2	5	3	1
4	1	5	3	2
1	3	2	4	5
2	5	1	4	3
4	3	1	5	2
3	2	1	5	4
1	4	5	3	2
1	3	2	5	4
2	4	3	5	1
5	3	4	1	2
3	5	1	2	4
5	2	1	3	4
3	2	4	5	1
4	3	1	5	2
1	4	2	3	5
1	2	4	5	3
1	3	5	2	4
4	1	3	5	2
5	1	3	2	4
2	1	3	4	5
1	3	5	4	2
3	4	2	5	1
2	5	4	3	1
2	3	4	1	5
5	3	1	2	4
1	2	4	5	3
5	2	3	4	1
1	4	3	2	5
2	1	4	3	5
2	4	5	1	3
3	4	5	2	1
4	3	2	1	5
5	4	2	1	3
2	1	4	3	5
1	5	2	3	4
2	3	5	1	4
1	4	5	3	2
3	5	2	4	1
1	2	5	3	4
2	3	4	5	1
5	2	1	3	4
3	4	5	1	2
3	2	1	4	5
1	3	5	4	2
2	1	4	3	5
4	3	5	2	1
4	5	2	3	1
2	3	1	5	4
3	4	5	1	2
