100	5
8	24	1	6	16
19	1	31	1	1
29	14	29	1	43
7	1	5	10	1
11	8	1	11	5
25	1	1	8	16
12	12	17	1	7
4	5	1	12	12
8	5	3	14	15
14	1	1	10	1
11	11	23	5	11
24	20	29	15	19
13	13	12	1	32
1	21	19	14	17
1	1	20	8	9
3	1	17	11	12
1	13	13	1	1
1	28	16	23	4
6	3	17	16	1
1	1	13	23	16
2	4	14	10	16
1	1	3	1	9
5	1	13	12	3
13	18	13	9	6
12	18	23	13	5
15	5	19	2	13
1	10	2	17	11
7	1	18	12	23
11	12	20	22	2
3	1	1	1	3
5	1	7	1	5
17	1	14	11	4
14	8	13	1	4
5	18	18	1	8
7	29	7	12	1
6	6	1	1	11
28	19	1	4	1
1	11	16	1	10
1	9	1	1	1
10	2	1	1	1
1	25	2	3	15
1	11	1	3	24
18	1	10	2	21
1	1	3	1	1
7	7	2	2	13
4	12	1	29	1
14	3	16	11	8
15	1	20	16	8
13	11	6	1	28
7	9	10	2	19
1	17	1	4	1
17	4	14	27	9
15	1	22	36	16
1	14	17	14	19
5	4	39	1	24
2	1	4	3	1
8	1	2	3	7
1	11	28	16	1
9	1	16	23	18
4	1	12	1	8
13	6	7	8	4
21	1	9	1	26
35	12	10	14	3
1	9	21	9	3
6	1	1	13	10
21	11	10	32	14
7	19	21	1	13
24	16	1	21	11
11	7	4	9	1
14	18	6	4	21
5	1	7	3	1
16	9	1	15	1
5	4	7	17	18
1	1	32	10	1
6	15	25	7	7
1	1	11	4	22
1	38	15	13	1
13	20	1	10	16
24	18	27	9	12
16	5	1	17	7
4	31	9	20	26
1	21	1	1	13
7	17	9	1	3
12	12	21	8	12
8	16	13	1	35
9	8	26	14	17
16	1	1	1	23
1	9	12	21	1
25	18	15	21	12
5	23	4	13	14
1	1	24	11	1
6	1	8	27	1
1	1	13	1	1
8	7	1	18	1
13	5	27	9	1
10	3	23	3	26
14	12	1	12	8
1	15	20	13	14
1	1	1	10	1
10	1	12	5	20
3	2	4	5	1
5	3	1	2	4
1	3	5	2	4
2	5	4	3	1
1	5	4	3	2
5	4	2	3	1
3	2	4	1	5
1	4	3	5	2
5	3	2	1	4
2	3	5	1	4
3	4	2	1	5
4	5	1	2	3
3	4	1	2	5
4	2	1	3	5
2	5	1	4	3
4	5	3	1	2
3	1	4	2	5
2	5	4	3	1
3	1	5	4	2
4	2	5	1	3
4	3	5	1	2
2	4	3	5	1
2	4	3	1	5
2	1	4	5	3
3	4	5	1	2
5	2	3	4	1
4	2	3	1	5
5	1	2	4	3
3	4	2	1	5
2	5	1	4	3
4	1	5	2	3
1	3	5	2	4
3	1	2	5	4
5	1	2	4	3
4	2	3	5	1
4	1	2	3	5
2	4	3	5	1
2	3	1	5	4
5	4	3	1	2
4	2	1	3	5
5	4	1	3	2
2	5	3	4	1
3	4	2	1	5
5	1	3	2	4
1	2	4	5	3
5	3	1	4	2
1	2	3	5	4
2	4	5	1	3
2	3	5	1	4
5	3	2	4	1
1	3	4	2	5
4	3	5	1	2
4	5	2	3	1
4	5	2	1	3
3	1	2	5	4
3	1	2	5	4
4	1	2	3	5
2	5	1	3	4
4	3	1	5	2
3	1	4	5	2
4	3	2	5	1
2	5	1	3	4
3	5	2	1	4
1	4	3	5	2
2	3	4	1	5
3	2	5	1	4
5	4	3	2	1
1	3	2	5	4
1	2	5	4	3
2	1	5	4	3
5	1	2	3	4
5	2	3	1	4
4	1	3	2	5
5	2	1	3	4
2	4	1	5	3
5	1	4	3	2
5	1	4	3	2
4	1	2	5	3
4	2	1	5	3
1	2	4	5	3
2	1	4	3	5
1	4	5	3	2
5	3	4	1	2
3	1	4	5	2
4	1	2	3	5
5	2	1	3	4
2	3	4	1	5
2	5	3	1	4
1	3	2	5	4
1	5	3	4	2
5	1	2	3	4
2	4	3	1	5
4	3	2	5	1
3	4	5	2	1
2	5	4	1	3
1	2	5	4	3
2	1	3	5	4
4	2	5	3	1
3	4	5	2	1
2	5	1	4	3
