100	5
19	1	7	8	8
1	11	5	26	1
4	19	14	17	5
10	25	1	1	20
12	1	21	10	35
1	15	1	12	37
1	30	20	18	1
1	11	1	1	14
10	1	1	5	10
1	8	11	16	4
36	7	6	1	1
16	6	1	1	4
1	1	15	10	5
3	1	1	5	11
7	15	19	1	23
19	5	18	10	1
1	10	7	9	8
14	21	1	1	1
22	15	28	20	1
7	1	14	1	25
16	15	1	1	14
24	2	15	11	18
11	14	1	16	6
32	5	14	3	42
5	12	31	1	15
16	18	16	1	16
17	6	1	18	6
14	10	1	22	7
1	3	16	27	1
8	6	10	8	20
19	16	1	15	7
10	3	26	4	2
19	23	7	16	1
21	10	26	17	10
16	8	27	7	18
3	27	9	18	10
1	9	1	11	10
19	12	17	18	14
1	14	1	5	25
8	1	1	2	24
15	18	15	1	18
5	20	23	1	12
5	12	12	23	18
19	14	17	7	12
11	20	8	4	1
4	26	11	15	21
26	26	16	1	5
12	6	20	24	1
5	13	4	18	1
33	9	14	13	26
3	3	13	4	1
1	19	2	12	5
21	7	16	12	17
19	15	5	8	1
24	24	1	20	21
7	10	17	9	22
2	25	5	12	16
17	9	26	18	1
17	14	7	21	1
16	15	1	13	19
9	14	16	18	3
4	15	1	15	17
18	6	3	24	9
21	5	4	27	1
1	32	1	16	13
15	8	23	11	19
2	3	8	20	9
1	11	14	1	15
5	14	16	6	15
1	13	17	7	14
18	1	13	20	1
2	24	3	3	7
25	5	1	14	27
11	1	8	1	21
1	1	1	1	1
18	16	13	1	15
4	8	3	30	1
3	38	16	2	39
18	9	1	12	1
21	1	2	1	13
16	4	4	9	5
17	1	12	1	5
5	10	13	4	5
9	8	8	23	5
1	20	24	1	6
4	11	27	9	8
8	7	2	5	10
4	6	1	8	12
1	8	1	1	9
25	23	20	16	1
9	12	10	1	1
12	1	5	16	1
16	24	20	19	26
15	25	1	3	1
1	1	20	30	10
23	9	14	11	16
13	33	11	1	20
23	1	14	9	4
23	19	1	23	10
25	2	8	6	1
4	2	3	1	5
5	2	3	1	4
2	5	1	3	4
1	2	3	5	4
5	1	4	2	3
1	2	4	5	3
2	1	4	5	3
5	3	4	2	1
2	4	5	1	3
1	2	5	3	4
3	2	5	4	1
2	4	3	5	1
4	3	5	2	1
5	3	4	1	2
3	1	2	4	5
5	1	2	3	4
3	2	1	4	5
3	4	1	2	5
4	5	3	2	1
2	4	5	3	1
1	2	3	5	4
3	1	2	4	5
4	5	3	1	2
3	1	5	2	4
4	5	3	2	1
5	3	1	4	2
4	2	5	3	1
3	4	5	1	2
1	4	3	5	2
3	4	5	2	1
5	2	3	4	1
4	2	3	1	5
5	3	1	4	2
2	4	1	3	5
4	3	5	2	1
1	4	3	5	2
4	2	1	3	5
5	1	4	2	3
4	1	3	5	2
4	2	1	5	3
4	5	2	1	3
4	1	5	2	3
2	1	5	4	3
3	2	5	1	4
1	4	3	5	2
5	2	4	1	3
1	4	3	5	2
4	1	5	3	2
5	1	3	4	2
2	3	4	5	1
1	2	4	5	3
2	5	4	3	1
3	4	1	5	2
2	4	3	5	1
1	5	3	2	4
4	2	1	3	5
3	4	5	2	1
5	2	4	3	1
3	1	4	2	5
2	5	3	4	1
4	1	2	3	5
2	4	3	1	5
2	5	1	4	3
4	1	3	5	2
5	2	3	4	1
3	1	5	2	4
2	3	5	1	4
3	2	5	4	1
1	4	3	2	5
3	1	5	4	2
1	2	4	3	5
3	1	4	5	2
3	1	4	2	5
1	4	5	2	3
1	3	4	5	2
1	5	3	2	4
5	1	3	4	2
4	1	2	5	3
2	4	5	1	3
3	1	4	2	5
4	5	3	1	2
2	5	4	3	1
5	2	3	1	4
2	4	3	1	5
4	2	3	1	5
5	2	4	3	1
5	4	3	1	2
2	3	5	1	4
2	4	1	3	5
2	3	5	4	1
1	2	5	3	4
2	5	3	1	4
5	3	1	4	2
1	4	5	3	2
3	5	4	1	2
5	3	1	4	2
2	1	5	4	3
4	2	3	1	5
1	3	4	5	2
3	1	4	5	2
