100	5
4	2	7	14	18
19	18	4	24	1
23	1	1	4	18
7	1	10	1	13
1	1	1	1	24
13	1	25	11	19
16	1	1	11	8
1	1	16	14	1
20	2	13	38	19
4	1	16	6	1
18	9	14	7	1
7	16	17	11	34
7	25	29	26	3
12	31	1	7	1
10	3	1	20	23
3	1	1	18	1
6	9	15	6	13
8	18	1	14	22
19	19	4	19	3
15	1	5	23	16
12	7	10	7	19
14	1	2	12	17
12	19	15	6	1
4	5	1	8	3
14	8	15	4	6
9	1	2	10	9
6	12	12	15	1
19	1	21	4	16
8	1	13	1	1
7	5	30	1	10
1	7	1	14	23
11	18	1	16	3
1	4	9	11	1
3	13	11	14	9
9	4	1	17	6
1	1	8	1	19
14	9	1	1	1
1	21	1	2	33
29	28	1	10	29
3	15	13	1	1
21	8	17	5	34
1	4	18	8	22
15	2	12	6	7
21	11	3	24	17
1	22	7	12	1
1	12	1	13	5
4	29	1	6	1
13	14	1	1	9
12	17	20	8	25
1	5	16	4	4
1	15	1	18	12
22	1	35	12	12
1	6	1	24	1
5	12	1	23	23
1	26	21	1	5
6	14	5	5	1
1	10	1	1	23
6	1	9	3	27
18	6	8	8	6
21	15	19	34	21
16	4	1	7	1
16	1	23	4	5
13	17	10	11	4
4	6	29	14	15
24	11	10	1	1
5	9	1	32	31
9	5	10	6	7
1	23	1	14	18
2	10	27	1	17
2	3	2	22	6
15	1	12	1	3
10	1	1	1	22
1	31	7	27	16
20	28	11	6	13
6	16	1	4	5
1	16	13	18	2
2	7	11	20	1
17	14	4	25	1
12	8	6	7	11
15	6	1	15	30
17	18	16	11	1
17	16	9	3	6
11	19	12	9	7
1	7	12	10	12
3	5	6	1	9
21	3	9	9	8
39	17	1	12	11
21	11	10	1	13
25	15	11	2	14
12	21	1	17	1
22	10	6	3	13
10	7	19	3	1
9	18	10	1	16
14	6	1	13	14
26	1	25	1	1
20	9	3	1	19
12	5	12	26	19
6	1	14	7	1
15	14	4	1	13
9	17	10	19	2
2	3	5	1	4
1	4	3	2	5
1	5	2	4	3
1	5	4	2	3
5	3	4	1	2
4	3	1	5	2
4	3	5	1	2
4	3	5	1	2
1	5	2	4	3
1	3	2	5	4
1	4	5	3	2
3	5	2	4	1
5	2	1	3	4
3	1	2	5	4
2	5	1	4	3
3	4	5	1	2
2	4	3	1	5
2	1	5	3	4
2	5	4	1	3
5	1	4	2	3
5	4	2	1	3
2	1	5	4	3
2	4	5	3	1
2	3	1	4	5
3	5	2	4	1
4	5	2	1	3
3	5	2	1	4
3	2	5	1	4
4	2	5	3	1
1	3	2	4	5
1	2	4	3	5
2	5	3	1	4
2	5	1	3	4
5	3	4	1	2
5	3	1	4	2
4	1	2	3	5
2	3	4	5	1
2	3	4	1	5
2	1	3	4	5
5	4	1	3	2
3	5	1	2	4
3	4	5	2	1
5	1	2	3	4
4	5	3	1	2
2	4	3	5	1
5	3	4	1	2
3	1	2	4	5
2	3	5	4	1
5	1	3	2	4
1	4	2	3	5
5	3	4	2	1
2	3	4	5	1
4	2	1	5	3
1	3	2	4	5
1	4	3	2	5
5	1	4	3	2
1	2	5	3	4
2	3	5	4	1
3	1	2	5	4
5	2	4	3	1
4	5	1	2	3
2	4	1	3	5
2	1	5	3	4
1	2	5	4	3
5	1	3	4	2
4	1	2	3	5
5	1	4	3	2
2	1	5	3	4
4	1	3	5	2
5	1	3	2	4
2	4	3	5	1
5	4	1	3	2
2	3	1	5	4
3	1	5	2	4
5	1	3	2	4
3	1	5	2	4
4	5	1	3	2
4	1	3	5	2
4	1	3	2	5
4	1	2	5	3
5	3	4	2	1
4	5	2	1	3
5	3	4	2	1
1	4	2	5	3
3	4	1	5	2
2	5	3	4	1
5	2	3	4	1
4	5	3	1	2
4	2	5	3	1
4	5	2	1	3
4	2	1	3	5
5	4	1	2	3
2	1	5	3	4
4	5	1	3	2
5	4	1	2	3
4	1	3	5	2
2	5	4	3	1
1	2	4	3	5
5	2	3	1	4
1	5	2	4	3
