100	5
9	11	17	13	16
1	1	1	26	28
1	3	14	13	12
1	2	1	1	1
1	9	12	13	1
5	1	19	18	1
9	24	14	4	21
20	23	17	25	7
28	12	17	21	11
3	1	18	10	23
5	22	1	19	22
22	25	3	18	13
1	12	16	7	1
23	5	1	3	4
5	14	19	1	14
19	12	2	6	1
13	8	9	1	16
1	1	11	24	16
10	4	1	10	5
15	10	27	8	19
18	27	1	4	1
1	8	1	19	24
12	6	1	1	13
21	20	6	5	5
5	7	21	18	19
14	1	7	26	1
1	9	17	6	1
20	12	17	12	13
9	3	16	1	3
5	11	17	21	19
13	4	5	6	29
11	18	6	6	18
14	15	5	35	7
1	28	1	6	13
1	12	14	17	30
23	18	28	1	24
1	12	7	13	10
16	12	11	10	19
24	9	9	12	1
1	11	10	9	17
1	14	16	15	14
20	15	1	14	32
8	27	10	20	3
6	10	8	8	4
12	8	5	27	4
15	1	4	1	8
2	1	28	7	3
1	11	12	7	3
1	4	1	19	11
33	10	20	2	15
24	11	17	18	5
12	1	6	18	4
24	1	14	4	1
16	1	15	4	23
10	8	7	1	1
13	15	10	1	10
5	5	3	10	1
2	1	7	20	18
10	10	1	20	3
4	12	13	5	1
8	1	6	1	13
13	1	8	15	1
7	11	12	11	9
23	21	19	11	8
21	8	16	9	1
5	23	11	16	7
21	1	18	9	15
3	1	7	1	2
15	2	2	9	1
1	13	21	10	8
1	12	29	16	1
3	22	33	1	23
1	8	1	20	1
20	17	2	1	13
2	1	33	4	1
17	1	14	5	7
1	1	11	9	14
9	1	6	1	21
25	16	8	25	10
1	17	6	14	28
16	5	6	8	7
30	1	16	9	8
1	20	8	1	21
6	1	3	1	10
19	1	2	11	5
7	1	2	4	14
24	7	3	19	22
1	22	7	9	9
22	30	16	7	9
14	1	10	16	22
3	20	16	8	18
4	28	21	12	1
11	10	12	1	3
1	11	13	14	22
8	2	27	1	22
7	13	6	2	9
1	23	13	24	6
1	10	10	9	14
3	1	1	6	3
5	1	33	16	5
5	4	2	1	3
5	4	1	2	3
5	4	2	3	1
3	5	1	4	2
1	2	5	3	4
4	2	3	1	5
3	1	4	5	2
1	2	3	4	5
5	2	1	4	3
1	2	4	5	3
3	4	5	1	2
2	1	5	4	3
4	5	3	2	1
4	5	2	3	1
2	4	5	1	3
2	1	3	4	5
4	5	3	1	2
4	1	5	2	3
3	4	2	1	5
3	2	1	4	5
3	4	1	2	5
4	1	5	3	2
5	4	1	3	2
1	2	4	5	3
2	4	1	3	5
4	2	1	5	3
3	2	1	5	4
1	5	4	3	2
5	1	3	2	4
1	5	2	4	3
5	3	2	1	4
2	5	1	3	4
4	5	2	3	1
3	4	1	2	5
3	4	5	1	2
4	5	2	1	3
3	1	5	4	2
3	1	4	2	5
1	5	2	4	3
4	3	5	1	2
1	4	3	2	5
5	3	2	4	1
1	5	3	4	2
2	3	4	1	5
4	3	2	1	5
1	4	5	3	2
4	1	2	5	3
3	1	4	5	2
4	2	3	1	5
1	4	5	3	2
5	2	4	1	3
1	3	5	2	4
5	3	4	1	2
5	2	4	1	3
1	2	5	4	3
5	4	3	1	2
2	3	1	5	4
2	4	5	3	1
4	3	2	1	5
3	2	4	1	5
4	3	2	5	1
1	5	2	3	4
1	2	3	4	5
4	5	1	3	2
2	3	5	1	4
3	4	5	1	2
5	1	3	2	4
4	2	3	5	1
5	4	3	2	1
4	3	1	2	5
3	5	2	1	4
5	1	3	2	4
5	3	2	4	1
2	3	4	1	5
5	3	2	1	4
4	3	5	2	1
5	2	4	3	1
4	1	2	5	3
1	2	4	3	5
5	3	2	4	1
4	3	2	1	5
5	2	4	3	1
3	2	5	1	4
3	5	2	1	4
1	4	5	3	2
3	5	1	4	2
3	5	4	1	2
1	5	4	3	2
4	1	2	3	5
4	3	5	1	2
4	5	2	3	1
1	4	2	3	5
5	4	1	3	2
1	2	5	4	3
5	2	1	3	4
3	4	1	2	5
1	4	2	3	5
4	5	1	2	3
5	4	2	1	3
5	4	1	2	3
