100	5
28	1	18	13	19
27	1	18	13	15
1	10	7	1	16
5	2	11	11	24
32	8	14	10	10
1	17	24	3	1
25	1	1	19	8
13	1	1	15	1
4	7	10	11	7
26	9	10	6	16
16	9	10	2	23
10	7	7	5	26
13	10	6	1	9
5	7	9	2	2
25	9	11	3	17
33	5	23	5	10
1	29	1	10	15
5	1	23	17	11
26	1	16	8	4
13	5	12	31	17
20	20	31	21	8
14	1	7	11	1
24	8	17	22	20
12	2	18	21	1
12	27	17	3	1
24	8	6	15	9
18	4	17	18	18
5	36	8	15	12
19	14	13	4	1
13	13	2	6	1
10	14	19	11	18
1	1	9	1	20
17	6	2	1	1
15	9	5	1	5
5	8	18	1	4
1	9	4	1	14
12	1	5	1	18
17	19	5	8	23
21	1	13	21	1
13	27	13	6	16
6	19	16	5	10
22	1	1	6	19
36	12	18	17	8
28	1	15	14	22
1	23	22	26	10
5	10	8	26	20
1	17	25	7	1
5	2	14	1	9
8	12	7	6	6
17	2	13	8	11
3	1	4	10	14
27	7	3	27	7
21	7	1	4	2
1	14	11	21	14
19	8	5	15	19
13	9	7	11	27
14	24	13	21	9
3	13	4	11	11
21	4	9	3	10
14	10	2	1	1
23	9	13	6	9
17	1	27	8	15
13	24	3	26	23
1	13	26	1	12
1	11	6	13	12
5	13	11	5	2
22	11	15	19	12
10	6	1	5	1
1	21	11	8	1
21	24	9	2	24
6	24	22	15	23
1	1	1	1	13
11	5	17	21	11
1	19	22	19	16
17	5	5	2	9
12	7	23	1	23
4	5	1	10	24
6	25	13	1	21
15	8	4	1	10
13	22	8	28	7
1	6	6	8	13
9	12	9	20	12
16	13	2	16	7
19	25	12	27	22
8	1	1	20	22
21	10	7	28	3
1	3	10	15	1
7	30	6	15	10
1	2	20	12	8
1	12	16	36	7
13	18	11	6	1
10	1	18	8	1
24	22	1	4	13
16	22	1	13	12
4	12	28	2	16
3	18	1	22	25
13	9	1	6	5
12	11	14	1	18
27	1	14	6	19
10	7	25	21	4
4	3	5	1	2
2	5	1	3	4
4	3	5	1	2
3	1	2	5	4
5	1	3	4	2
5	4	1	3	2
5	3	4	1	2
1	2	4	5	3
2	3	1	5	4
4	5	1	2	3
1	4	2	5	3
2	1	3	4	5
5	2	3	1	4
1	5	4	3	2
5	2	3	4	1
2	5	3	4	1
5	3	1	2	4
4	2	3	1	5
3	2	1	4	5
3	1	4	2	5
1	4	2	3	5
4	3	2	1	5
4	2	3	5	1
1	3	4	5	2
5	4	2	1	3
4	2	1	5	3
2	3	1	4	5
4	2	5	1	3
3	2	1	5	4
5	4	2	3	1
5	4	3	1	2
5	2	3	4	1
2	5	4	3	1
4	3	1	5	2
1	2	5	4	3
2	5	4	1	3
1	3	5	4	2
4	3	1	2	5
5	4	1	3	2
2	3	4	5	1
4	2	3	1	5
2	4	5	1	3
2	3	5	1	4
3	5	2	1	4
1	4	3	2	5
3	1	2	4	5
1	4	2	5	3
1	2	5	4	3
4	5	3	2	1
4	2	1	3	5
5	3	1	4	2
5	2	4	3	1
2	1	3	5	4
2	1	5	4	3
3	4	2	5	1
3	4	5	1	2
3	2	4	5	1
2	4	3	1	5
1	2	3	5	4
4	2	3	5	1
5	3	2	1	4
3	4	5	2	1
3	5	4	1	2
3	1	5	2	4
1	4	2	3	5
3	1	4	5	2
4	2	5	1	3
5	4	2	1	3
3	4	1	5	2
3	2	1	4	5
2	3	1	5	4
5	1	3	4	2
3	4	1	2	5
2	4	1	5	3
2	4	3	5	1
5	4	3	2	1
5	1	4	2	3
4	5	3	2	1
1	5	4	2	3
1	2	4	3	5
5	2	1	4	3
5	1	2	3	4
5	4	3	1	2
4	3	1	5	2
4	3	2	1	5
5	2	1	3	4
2	1	3	5	4
5	3	4	2	1
4	5	2	1	3
2	1	5	3	4
3	5	2	4	1
1	5	4	3	2
3	4	2	1	5
1	4	5	3	2
5	3	1	4	2
1	5	3	4	2
2	1	5	3	4
2	3	4	5	1
2	5	1	3	4
4	1	3	5	2
