100	5
21	24	13	3	27
14	1	9	19	3
22	1	1	3	6
1	5	9	11	20
7	1	9	8	7
12	4	15	7	21
2	6	7	2	1
15	2	24	1	20
14	1	10	16	21
10	12	3	19	19
13	34	1	1	5
5	8	7	1	12
14	1	1	30	21
15	1	1	10	10
20	1	3	6	17
9	4	1	3	5
10	12	14	1	1
9	1	7	7	8
5	1	3	25	1
19	5	1	1	8
1	12	28	3	4
12	14	11	11	21
25	16	12	25	20
2	6	1	6	1
11	10	5	13	18
19	13	1	21	1
26	23	11	3	14
2	1	2	5	8
10	15	15	1	1
3	16	19	7	17
11	1	5	8	4
2	7	19	1	21
5	10	1	20	17
8	5	7	14	20
19	3	19	21	11
24	23	22	32	5
17	26	1	1	10
3	1	9	10	7
5	8	4	19	8
19	4	24	1	3
9	14	1	7	1
26	8	1	6	7
5	22	8	15	1
9	1	2	19	5
7	19	17	14	10
1	1	1	6	9
6	12	11	7	1
10	7	1	19	1
1	15	9	20	9
7	14	24	6	1
1	30	16	4	4
2	13	1	1	6
8	1	13	1	11
12	4	14	3	20
4	15	3	16	21
32	1	18	4	1
24	30	1	2	11
17	1	20	10	4
20	17	12	13	9
8	21	2	18	10
23	17	21	4	7
1	16	6	6	6
1	13	12	17	5
4	7	5	12	2
10	11	1	16	28
28	20	1	19	1
10	18	21	3	1
6	21	6	9	22
13	34	25	12	9
1	28	8	1	17
21	2	7	22	14
14	1	9	13	5
26	4	1	29	19
1	16	11	5	5
5	16	14	22	23
15	1	8	1	1
4	13	7	1	14
6	19	9	7	5
9	3	1	6	28
29	9	21	23	19
4	11	9	1	7
17	6	1	2	21
11	10	1	1	2
19	4	11	10	8
1	10	8	14	11
1	16	11	26	6
3	1	1	23	12
1	26	25	6	13
12	1	8	24	8
4	1	1	21	7
10	6	14	15	1
13	2	38	24	11
21	2	11	10	20
11	19	1	19	16
35	11	22	7	5
25	8	1	25	4
22	7	10	3	13
31	6	3	29	1
17	6	19	1	22
24	21	1	1	7
3	4	2	1	5
4	3	5	2	1
1	4	2	5	3
3	1	4	2	5
5	4	2	1	3
5	4	3	2	1
5	4	2	1	3
3	2	5	4	1
3	2	5	4	1
1	3	4	2	5
1	4	2	3	5
4	5	2	3	1
5	2	1	3	4
1	3	2	5	4
1	2	5	4	3
5	3	1	4	2
4	3	1	2	5
5	3	1	4	2
4	5	3	2	1
2	4	1	3	5
3	2	5	1	4
5	3	1	2	4
5	2	3	1	4
4	2	1	3	5
2	3	4	1	5
1	3	4	2	5
1	2	5	3	4
4	3	1	5	2
2	1	5	3	4
5	2	3	1	4
4	2	1	3	5
2	1	5	4	3
2	3	4	1	5
2	5	1	4	3
3	5	2	4	1
2	1	3	5	4
1	2	4	3	5
4	2	5	1	3
5	2	4	1	3
1	2	5	4	3
2	4	5	3	1
5	1	2	3	4
4	1	5	3	2
1	2	4	3	5
4	1	2	5	3
5	3	1	4	2
4	5	3	1	2
1	5	3	2	4
4	2	3	1	5
2	5	1	3	4
5	1	3	4	2
4	2	5	3	1
2	3	5	1	4
1	5	3	2	4
1	3	5	2	4
4	3	5	2	1
4	1	2	3	5
3	4	1	5	2
5	3	2	1	4
5	4	1	2	3
5	1	2	3	4
5	4	3	2	1
2	1	4	3	5
2	4	3	5	1
1	3	2	4	5
5	3	4	1	2
5	1	4	3	2
3	1	5	2	4
2	3	4	1	5
3	1	4	5	2
5	3	4	2	1
5	4	2	3	1
5	2	3	1	4
1	4	5	2	3
4	5	3	1	2
1	5	3	2	4
5	1	3	4	2
5	2	3	4	1
5	1	3	4	2
5	2	3	4	1
3	1	4	2	5
3	2	4	5	1
5	3	1	4	2
4	5	1	3	2
1	5	4	2	3
5	2	3	4	1
3	2	1	4	5
2	1	5	3	4
5	2	4	1	3
5	1	4	3	2
2	3	5	1	4
5	1	3	2	4
1	3	2	4	5
4	1	2	5	3
3	1	4	5	2
5	3	1	4	2
2	1	3	4	5
3	2	1	5	4
4	2	3	5	1
5	2	3	1	4
