100	5
16	22	3	1	19
19	3	1	13	24
8	1	14	5	15
20	3	1	20	1
14	1	5	22	1
5	1	9	1	1
20	4	28	20	6
23	14	8	7	13
20	1	10	9	15
8	1	23	18	1
18	23	3	10	5
7	30	34	25	5
23	4	4	6	3
4	7	4	17	1
7	17	7	4	5
11	19	1	17	4
2	1	11	1	1
15	1	1	19	9
30	25	17	7	8
22	1	8	9	1
4	3	9	15	10
12	5	24	5	27
1	2	5	16	5
3	12	9	6	17
21	27	8	20	9
1	23	15	21	19
13	1	11	8	19
9	25	1	6	14
1	20	3	15	4
11	1	23	1	1
1	16	1	30	9
1	8	6	16	1
13	1	1	16	1
10	15	5	1	28
20	23	9	3	15
18	4	9	21	1
3	6	17	11	21
13	14	1	3	16
22	12	17	22	11
12	21	9	12	3
22	2	9	1	31
15	1	10	10	31
12	1	12	11	21
18	1	4	3	1
17	1	10	1	5
3	3	22	10	1
10	11	9	1	21
10	18	14	18	19
34	1	8	15	16
17	5	3	15	21
20	1	1	5	7
1	19	15	11	6
17	1	1	10	13
15	4	1	7	8
5	9	24	2	1
10	12	4	26	18
6	21	4	24	26
9	12	11	5	28
11	2	38	11	13
13	1	1	5	9
13	17	12	22	23
12	3	15	1	11
10	1	1	3	17
3	22	4	21	16
10	18	23	1	1
1	1	22	7	14
8	19	19	1	4
28	11	7	3	12
14	1	17	6	1
23	8	8	4	6
13	11	14	31	1
15	20	26	24	5
5	19	3	32	10
1	17	21	9	5
6	7	1	1	9
16	23	7	6	5
11	3	1	24	9
18	13	5	29	16
13	11	8	1	15
7	1	24	19	8
2	9	1	8	15
7	10	2	3	8
28	29	6	1	26
9	7	19	1	10
6	24	2	7	20
26	19	1	6	4
4	26	2	8	4
1	1	1	4	31
17	1	20	18	18
23	22	14	13	1
23	18	8	25	9
1	12	1	1	6
4	5	28	5	6
11	1	1	1	13
1	5	14	9	16
10	20	6	13	1
6	14	2	1	16
1	5	12	9	27
6	1	8	1	12
2	1	9	26	10
1	2	4	5	3
4	3	1	5	2
2	1	4	3	5
4	1	5	3	2
1	3	5	4	2
4	5	3	1	2
5	4	3	1	2
5	4	1	2	3
5	4	2	1	3
2	1	5	4	3
3	1	2	5	4
1	4	3	2	5
2	4	3	5	1
4	3	2	1	5
3	5	4	2	1
5	1	3	4	2
1	3	5	4	2
4	2	5	3	1
3	4	5	2	1
4	5	2	1	3
3	2	4	1	5
2	3	5	4	1
5	4	3	1	2
2	1	4	3	5
5	1	2	4	3
1	2	5	4	3
2	4	5	1	3
3	5	1	4	2
4	5	1	3	2
1	4	5	3	2
5	3	1	4	2
3	1	5	2	4
2	1	5	4	3
1	5	3	4	2
3	2	1	4	5
3	4	2	5	1
1	5	3	2	4
3	2	4	1	5
5	4	2	3	1
3	4	5	2	1
4	5	2	1	3
1	2	3	4	5
2	5	1	4	3
3	5	2	4	1
3	5	1	2	4
5	3	4	1	2
3	2	1	4	5
2	4	3	1	5
2	4	5	3	1
3	5	2	4	1
2	4	3	5	1
4	1	3	5	2
1	5	2	3	4
5	2	3	4	1
3	5	1	2	4
4	1	2	5	3
1	3	4	5	2
4	2	3	1	5
4	1	5	2	3
4	1	2	3	5
2	4	5	1	3
4	2	5	1	3
4	2	1	3	5
3	5	1	4	2
1	4	5	3	2
4	3	5	1	2
4	2	3	5	1
1	4	2	5	3
3	1	4	2	5
5	4	2	1	3
4	3	1	2	5
5	4	2	1	3
5	4	3	1	2
1	3	5	2	4
3	1	5	2	4
5	4	2	1	3
2	3	1	4	5
4	3	2	1	5
5	1	2	4	3
4	2	1	3	5
3	2	5	4	1
4	1	5	3	2
5	4	3	1	2
4	3	5	2	1
2	1	5	3	4
1	2	3	5	4
1	2	4	5	3
5	4	3	2	1
3	2	5	1	4
5	4	2	1	3
2	3	4	1	5
4	5	2	3	1
3	5	1	2	4
5	4	3	1	2
5	1	4	3	2
5	4	3	1	2
5	2	1	4	3
2	3	5	1	4
4	5	3	2	1
2	5	3	1	4
