num_job,num_machine,mean,std,seed,I_b,I_f,baseline,RANDOM_best,RANDOM_time,RUBI_best,RUBI_time,MoRUBI_best,MoRUBI_time,SPT_best,SPT_time,LPT_best,LPT_time,GT_best,GT_time
10,10,30,10,0,0.33333333333333337,0.4691358024691357,853.51,640,0.75136399269104,567,1.6906015872955322,577,1.7770812511444092,527,2.1062419414520264,569,1.6697921752929688,594,1.6282687187194824
10,10,30,10,0,0.36666666666666664,0.3580246913580247,850.82,659,0.7140018939971924,558,1.4534320831298828,564,1.4765794277191162,581,1.4481120109558105,622,1.459150791168213,590,1.5541412830352783
10,10,30,10,0,0.4444444444444445,0.3950617283950617,830.73,700,0.7342286109924316,591,1.4659218788146973,581,1.459547996520996,548,1.4698410034179688,590,1.4821724891662598,584,1.5345230102539062
10,10,30,10,0,0.45555555555555555,0.4074074074074074,806.35,670,0.7091879844665527,540,1.5364675521850586,547,1.4705567359924316,563,1.4438056945800781,599,1.448026418685913,529,1.5250287055969238
10,10,30,10,0,0.4444444444444445,0.3950617283950617,800.33,645,0.6700208187103271,569,1.4945907592773438,579,1.4343390464782715,537,1.4554064273834229,575,1.4042158126831055,537,1.6611933708190918
10,10,30,10,0,0.5111111111111111,0.4074074074074074,1009.61,785,0.6937928199768066,798,1.4546127319335938,798,1.4674828052520752,632,1.4396533966064453,790,1.4457635879516602,706,1.5140583515167236
10,10,30,10,0,0.4333333333333333,0.4074074074074074,828.47,683,0.6998729705810547,580,1.4449214935302734,554,1.4375088214874268,553,1.425572156906128,569,1.4545433521270752,567,1.5724155902862549
10,10,30,10,0,0.47777777777777775,0.4444444444444444,901.8,733,0.6884064674377441,641,1.43961501121521,625,1.4421730041503906,645,1.4865732192993164,589,1.4445898532867432,621,1.6262335777282715
10,10,30,10,0,0.5222222222222223,0.39506172839506176,882.9,703,0.7373077869415283,682,1.4264285564422607,704,1.4350605010986328,546,1.468212604522705,695,1.530473232269287,616,1.5195536613464355
10,10,30,10,0,0.5777777777777777,0.4938271604938272,972.7,765,0.7195701599121094,761,1.4798393249511719,748,1.4364368915557861,625,1.4827287197113037,686,1.4342288970947266,641,1.5970244407653809
10,10,30,10,0,0.5888888888888888,0.48148148148148157,981.53,771,0.7193996906280518,767,1.4433279037475586,825,1.4892845153808594,617,1.5018799304962158,703,1.4363243579864502,655,1.5365231037139893
10,10,30,10,0,0.7333333333333332,0.6172839506172839,1090.43,868,0.7033138275146484,839,1.4684007167816162,791,1.4537813663482666,698,1.4684255123138428,723,1.4487965106964111,737,1.5725934505462646
10,10,30,10,0,0.6666666666666666,0.4938271604938272,989.08,785,0.6889519691467285,798,1.4740290641784668,729,1.4837896823883057,595,1.4924559593200684,640,1.4945595264434814,651,1.5164620876312256
10,10,30,10,0,0.7777777777777779,0.6296296296296298,1062.65,887,0.7029590606689453,837,1.4405443668365479,805,1.4754621982574463,560,1.4354147911071777,625,1.4726357460021973,639,1.5838251113891602
10,10,30,10,0,0.7444444444444444,0.5925925925925927,1086.13,919,0.6897337436676025,805,1.4767389297485352,824,1.4719679355621338,652,1.4508016109466553,724,1.3981788158416748,688,1.6331932544708252
10,10,30,10,0,0.7888888888888889,0.6543209876543209,1114.27,911,0.7117180824279785,792,1.5233817100524902,868,1.4997737407684326,637,1.4826085567474365,641,1.4676618576049805,685,1.549025058746338
10,10,30,10,0,0.8222222222222222,0.7407407407407407,1220.32,969,0.7379209995269775,812,1.4735307693481445,770,1.4772229194641113,650,1.4566991329193115,663,1.5116312503814697,726,1.5581884384155273
10,10,30,10,0,0.8222222222222222,0.7407407407407407,1188.4,956,0.7052631378173828,883,1.4477460384368896,853,1.508204698562622,679,1.4547913074493408,694,1.4486486911773682,707,1.6893258094787598
10,10,30,10,0,0.9222222222222222,0.8765432098765431,1206.66,938,0.6967012882232666,862,1.4623801708221436,846,1.4587035179138184,617,1.464782953262329,672,1.4879646301269531,697,1.571068525314331
10,10,30,10,0,0.9111111111111111,0.8518518518518517,1278.54,1048,0.6802165508270264,890,1.4920878410339355,936,1.4593312740325928,641,1.4321460723876953,742,1.6434662342071533,759,1.5713090896606445
10,10,30,10,1,0.3888888888888889,0.3827160493827161,851.89,665,0.7193520069122314,567,1.4367592334747314,568,1.4180991649627686,550,1.4482622146606445,616,1.4405810832977295,595,1.5148000717163086
10,10,30,10,1,0.4333333333333333,0.39506172839506176,834.61,667,0.7011618614196777,564,1.4192497730255127,550,1.4376232624053955,534,1.5689454078674316,543,1.5082952976226807,577,1.4783935546875
10,10,30,10,1,0.3777777777777778,0.3950617283950617,798.61,648,0.689845085144043,548,1.469223976135254,549,1.4619238376617432,508,1.5325121879577637,561,1.5723052024841309,560,1.5344996452331543
10,10,30,10,1,0.36666666666666664,0.3827160493827161,835.79,681,0.6939041614532471,538,1.4418463706970215,540,1.5369648933410645,618,1.4484829902648926,524,1.465996503829956,578,1.5231189727783203
10,10,30,10,1,0.5111111111111112,0.5185185185185185,829.28,669,0.6893532276153564,581,1.4772720336914062,567,1.441742181777954,562,1.4322681427001953,626,1.5335845947265625,567,1.5628585815429688
10,10,30,10,1,0.4666666666666666,0.4320987654320988,920.77,769,0.6965353488922119,635,1.5726940631866455,698,1.4636099338531494,738,1.4733905792236328,606,1.4536027908325195,640,1.5063612461090088
10,10,30,10,1,0.5222222222222223,0.46913580246913583,836.08,662,0.708543062210083,623,1.5180952548980713,583,1.4383182525634766,504,1.4793314933776855,541,1.4448049068450928,551,1.5332987308502197
10,10,30,10,1,0.511111111111111,0.46913580246913583,922.33,714,0.804556131362915,708,1.4570364952087402,659,1.4795758724212646,607,1.4646365642547607,625,1.4563987255096436,643,1.5317304134368896
10,10,30,10,1,0.6111111111111112,0.4444444444444444,858.74,709,0.6804609298706055,660,1.4585440158843994,677,1.4366157054901123,592,1.4709618091583252,637,1.4868285655975342,580,1.7495629787445068
10,10,30,10,1,0.5555555555555555,0.46913580246913583,900.82,736,0.7112314701080322,650,1.4273338317871094,653,1.4324071407318115,616,1.463301420211792,581,1.4751887321472168,596,1.5885143280029297
10,10,30,10,1,0.6,0.4938271604938272,874.03,678,0.7144949436187744,719,1.4479866027832031,697,1.4840657711029053,548,1.4571309089660645,589,1.5676720142364502,588,1.555664300918579
10,10,30,10,1,0.5888888888888889,0.49382716049382697,983.16,773,0.7037374973297119,776,1.4722063541412354,798,1.453324794769287,678,1.4943690299987793,672,1.4272003173828125,644,1.5428376197814941
10,10,30,10,1,0.7,0.5802469135802469,1118.79,866,0.6944131851196289,859,1.5101535320281982,845,1.4889984130859375,742,1.6287517547607422,655,1.4896752834320068,704,1.517136812210083
10,10,30,10,1,0.7,0.54320987654321,902.89,723,0.712510347366333,670,1.458944320678711,623,1.473177194595337,535,1.5107877254486084,636,1.4417290687561035,576,1.5641181468963623
10,10,30,10,1,0.8333333333333333,0.7407407407407407,1135.55,908,0.7145199775695801,866,1.4635846614837646,809,1.6069343090057373,596,1.5052719116210938,709,1.5144131183624268,690,1.5312745571136475
10,10,30,10,1,0.8111111111111111,0.691358024691358,1175.6,937,0.7010130882263184,866,1.500380039215088,848,1.4756450653076172,638,1.423032283782959,719,1.4689927101135254,700,1.583057165145874
10,10,30,10,1,0.7666666666666666,0.6172839506172839,1106.42,869,0.7100691795349121,915,1.587526798248291,860,1.4889206886291504,615,1.4419500827789307,655,1.4701685905456543,691,1.5734176635742188
10,10,30,10,1,0.9,0.8518518518518517,1178.01,967,0.7053885459899902,819,1.591874122619629,831,1.5570876598358154,701,1.4823651313781738,674,1.4691567420959473,679,1.75057053565979
10,10,30,10,1,0.9333333333333333,0.9012345679012346,1235.26,995,0.6841199398040771,951,1.4962337017059326,885,1.541555404663086,654,1.437290906906128,669,1.517737627029419,687,1.5524976253509521
10,10,30,10,1,0.9333333333333333,0.8888888888888888,1281.14,1012,0.717249870300293,914,1.4728431701660156,893,1.475942611694336,650,1.5185763835906982,686,1.555870532989502,713,1.5426280498504639
10,10,30,10,2,0.3777777777777778,0.40740740740740744,794.45,579,0.6826422214508057,508,1.451451063156128,524,1.420074701309204,572,1.4523522853851318,572,1.4603586196899414,563,1.5356502532958984
10,10,30,10,2,0.4,0.37037037037037035,794.56,600,0.6638593673706055,532,1.5836994647979736,525,1.4569766521453857,482,1.5969417095184326,494,1.4639525413513184,524,1.5534565448760986
10,10,30,10,2,0.4333333333333333,0.3703703703703704,811.05,646,0.715327262878418,549,1.4317436218261719,534,1.430708408355713,504,1.4558289051055908,612,1.4182565212249756,568,1.5255613327026367
10,10,30,10,2,0.45555555555555555,0.345679012345679,779.88,638,0.6813604831695557,561,1.4915342330932617,548,1.5504276752471924,570,1.4597554206848145,580,1.4673595428466797,541,1.491072654724121
