num_job,num_machine,mean,std,seed,I_b,I_f,baseline,RANDOM_best,RANDOM_time,RUBI_best,RUBI_time,MoRUBI_best,MoRUBI_time,SPT_best,SPT_time,LPT_best,LPT_time,GT_best,GT_time
10,10,30,10,0,0.4333333333333333,0.38271604938271603,768.55,604,1.0988795757293701,502,2.2468128204345703,529,2.373143434524536,566,2.488581418991089,579,2.2881507873535156,551,2.3610589504241943
10,10,30,10,0,0.35555555555555557,0.4444444444444444,824.22,665,1.1150410175323486,496,2.252387285232544,499,2.247539520263672,625,2.4492671489715576,548,2.2865149974823,553,2.3812925815582275
10,10,30,10,0,0.35555555555555557,0.41975308641975306,816.9,646,1.1234025955200195,528,2.2935140132904053,524,2.2810428142547607,606,2.2765626907348633,587,2.323235273361206,574,2.329612970352173
10,10,30,10,0,0.3888888888888889,0.3950617283950617,825.0,649,1.13230562210083,529,2.2277121543884277,521,2.3652803897857666,601,2.352299928665161,561,2.428036689758301,553,2.4099104404449463
10,10,30,10,0,0.38888888888888895,0.5061728395061729,814.25,623,1.127213954925537,534,2.3252007961273193,540,2.2553153038024902,560,2.291604995727539,534,2.3113632202148438,577,2.3526458740234375
10,10,30,10,0,0.38888888888888895,0.5185185185185186,817.75,602,1.1177830696105957,529,2.213489532470703,527,2.3751463890075684,560,2.2806661128997803,545,2.6332590579986572,545,2.3140578269958496
10,10,30,10,0,0.38888888888888895,0.54320987654321,818.49,625,1.090437412261963,499,2.3299903869628906,505,2.2298176288604736,504,2.330212116241455,509,2.3571321964263916,545,2.490316152572632
10,10,30,10,0,0.3777777777777778,0.5308641975308642,821.87,659,1.1048038005828857,532,2.349703073501587,537,2.3694329261779785,507,2.429746389389038,534,2.3919520378112793,532,2.460649251937866
10,10,30,10,0,0.3777777777777778,0.5308641975308642,821.87,659,1.1343073844909668,532,2.3171398639678955,537,2.332019805908203,507,2.2816214561462402,534,2.281198263168335,532,2.5036983489990234
10,10,30,10,0,0.41111111111111115,0.6049382716049383,826.45,650,1.098189353942871,536,2.4042153358459473,538,2.267364025115967,553,2.2735648155212402,559,2.2775566577911377,558,2.2914071083068848
10,10,30,10,0,0.4333333333333333,0.5925925925925926,842.15,670,1.1206228733062744,540,2.283949613571167,541,2.3601677417755127,693,2.2194578647613525,648,2.2285656929016113,545,2.3364179134368896
10,10,30,10,0,0.4222222222222222,0.6049382716049383,840.25,684,1.0743682384490967,531,2.267733335494995,547,2.2655832767486572,647,2.301835536956787,630,2.2647933959960938,563,2.353834390640259
10,10,30,10,0,0.45555555555555555,0.6419753086419753,878.11,698,1.1151862144470215,596,2.3034679889678955,589,2.2902374267578125,626,2.3136229515075684,624,2.2660958766937256,624,2.37477970123291
10,10,30,10,0,0.3888888888888889,0.6666666666666666,815.08,623,1.1270408630371094,545,2.274718761444092,533,2.279540777206421,534,2.258941411972046,527,2.2210774421691895,570,2.323312759399414
10,10,30,10,0,0.3333333333333333,0.7037037037037037,822.6,650,1.1000065803527832,506,2.223092794418335,507,2.2435734272003174,550,2.181593656539917,553,2.244189739227295,536,2.3084354400634766
10,10,30,10,0,0.34444444444444444,0.7037037037037037,844.49,579,1.098482608795166,497,2.2297556400299072,520,2.2852728366851807,556,2.2841250896453857,547,2.2746639251708984,560,2.3061013221740723
10,10,30,10,0,0.3222222222222223,0.6543209876543209,829.27,665,1.1411738395690918,514,2.2268118858337402,516,2.303225517272949,599,2.204411029815674,590,2.2910163402557373,559,2.369513511657715
10,10,30,10,0,0.3555555555555555,0.654320987654321,856.82,695,1.1000359058380127,550,2.334198236465454,553,2.325147867202759,590,2.3227128982543945,597,2.3248279094696045,559,2.370680093765259
