num_job,num_machine,mean,std,seed,I_b,I_f,baseline,RANDOM_best,RANDOM_time,RUBI_best,RUBI_time,MoRUBI_best,MoRUBI_time,SPT_best,SPT_time,LPT_best,LPT_time,GT_best,GT_time
10,10,30,10,0,0.34444444444444444,0.40740740740740744,799.64,621,1.1218516826629639,572,2.2362353801727295,564,2.2923367023468018,477,2.3091859817504883,624,2.3162362575531006,565,2.3948192596435547
10,10,30,10,0,0.4111111111111111,0.345679012345679,791.72,631,1.084904670715332,542,2.3211898803710938,541,2.298969030380249,502,2.277776002883911,553,2.2384443283081055,526,2.4484548568725586
10,10,30,10,0,0.3555555555555556,0.48148148148148145,821.96,628,1.1441426277160645,528,2.2611918449401855,524,2.2589569091796875,569,2.260887861251831,520,2.2561113834381104,543,2.374063491821289
10,10,30,10,0,0.41111111111111115,0.43209876543209874,805.91,625,1.1068291664123535,534,2.285104751586914,539,2.335278272628784,545,2.275036573410034,527,2.3334550857543945,546,2.3793957233428955
10,10,30,10,0,0.37777777777777777,0.4444444444444444,858.15,674,1.1384592056274414,555,2.351088762283325,554,2.4809820652008057,610,2.462151527404785,558,2.3506250381469727,558,2.322070598602295
10,10,30,10,0,0.3888888888888889,0.5679012345679012,729.11,582,1.117480754852295,472,2.3252809047698975,473,2.262073040008545,467,2.2487940788269043,479,2.219646453857422,510,2.2810680866241455
10,10,30,10,0,0.38888888888888895,0.4691358024691357,786.56,574,1.0962257385253906,509,2.2747559547424316,498,2.2599575519561768,516,2.269857883453369,607,2.266695022583008,500,2.3716354370117188
10,10,30,10,0,0.4,0.5308641975308642,772.67,613,1.1107590198516846,501,2.312077045440674,502,2.4148924350738525,533,2.3154947757720947,581,2.4070467948913574,531,2.3024470806121826
10,10,30,10,0,0.37777777777777777,0.5308641975308642,818.71,646,1.100395917892456,533,2.2487757205963135,529,2.288572072982788,549,2.2736570835113525,567,2.287734270095825,539,2.3412346839904785
10,10,30,10,0,0.4,0.5555555555555556,792.41,607,1.0700128078460693,502,2.2696330547332764,513,2.2731738090515137,483,2.289182662963867,555,2.2342920303344727,541,2.327314615249634
10,10,30,10,0,0.33333333333333337,0.5925925925925924,807.47,644,1.0936031341552734,506,2.2677457332611084,523,2.2379560470581055,510,2.22400164604187,578,2.2608864307403564,569,2.324528217315674
10,10,30,10,0,0.33333333333333337,0.6172839506172839,801.6,625,1.0996158123016357,520,2.3413074016571045,509,2.3229875564575195,520,2.2962241172790527,524,2.5742290019989014,521,2.4042470455169678
10,10,30,10,0,0.4444444444444445,0.5802469135802468,781.85,615,1.1102311611175537,580,2.306046724319458,562,2.440105676651001,517,2.306694746017456,558,2.3544843196868896,556,2.363240957260132
10,10,30,10,0,0.34444444444444444,0.691358024691358,802.82,641,1.1355834007263184,539,2.3431873321533203,513,2.355372667312622,525,2.5496315956115723,554,2.349766969680786,551,2.5034985542297363
10,10,30,10,0,0.3777777777777778,0.6419753086419754,810.39,576,1.1205787658691406,563,2.300078868865967,553,2.289698839187622,516,2.293675661087036,575,2.6013753414154053,569,2.3433096408843994
10,10,30,10,0,0.37777777777777777,0.7777777777777778,864.24,659,1.1304872035980225,494,2.2594857215881348,498,2.2758290767669678,553,2.2591428756713867,504,2.2986161708831787,567,2.4853618144989014
10,10,30,10,0,0.4444444444444445,0.691358024691358,813.85,625,1.106837272644043,515,2.2859628200531006,510,2.4104087352752686,499,2.3589298725128174,602,2.276398181915283,543,2.364528179168701
10,10,30,10,0,0.3222222222222222,0.8024691358024691,814.07,638,1.2799429893493652,527,2.358675718307495,537,2.367508888244629,514,2.330470561981201,588,2.3721158504486084,554,2.423447370529175
10,10,30,10,0,0.35555555555555557,0.7530864197530863,885.65,677,1.121628999710083,518,2.517582893371582,567,2.324378728866577,630,2.324559450149536,609,2.3678174018859863,622,2.4427831172943115
10,10,30,10,0,0.45555555555555555,0.802469135802469,865.62,652,1.1358857154846191,517,2.3954899311065674,529,2.514272451400757,528,2.3268282413482666,570,2.3732612133026123,559,2.416874885559082
10,10,30,10,1,0.41111111111111115,0.345679012345679,750.82,599,1.1085240840911865,466,2.331540584564209,446,2.317918300628662,468,2.466035842895508,501,2.3374738693237305,495,2.4514129161834717
10,10,30,10,1,0.45555555555555555,0.3827160493827161,781.93,625,1.129314661026001,533,2.3108720779418945,534,2.3140218257904053,494,2.4990665912628174,507,2.346791982650757,501,2.391028881072998
10,10,30,10,1,0.4111111111111111,0.37037037037037035,749.27,608,1.1188890933990479,478,2.2933404445648193,496,2.3398947715759277,506,2.3058955669403076,512,2.502831220626831,513,2.38747239112854
10,10,30,10,1,0.4333333333333333,0.4567901234567901,830.32,681,1.1046266555786133,558,2.3436386585235596,537,2.294484853744507,559,2.4290060997009277,658,2.4159510135650635,571,2.6205577850341797
10,10,30,10,1,0.34444444444444444,0.4197530864197531,833.75,678,1.1036176681518555,560,2.297245740890503,559,2.3256638050079346,545,2.2774112224578857,530,2.319342851638794,574,2.4367918968200684
10,10,30,10,1,0.45555555555555555,0.41975308641975306,858.1,669,1.277895212173462,552,2.3138744831085205,555,2.2776877880096436,571,2.2864246368408203,620,2.2638344764709473,580,2.3480570316314697
10,10,30,10,1,0.36666666666666664,0.4197530864197531,761.94,604,1.0908496379852295,489,2.3072164058685303,478,2.255431652069092,469,2.261209011077881,499,2.2277238368988037,512,2.3992228507995605
10,10,30,10,1,0.4444444444444445,0.4567901234567901,812.29,617,1.1256239414215088,511,2.286933422088623,498,2.344527244567871,555,2.4032726287841797,526,2.3739066123962402,532,2.495905637741089
10,10,30,10,1,0.3444444444444445,0.5802469135802468,785.25,591,1.4570574760437012,497,2.666064739227295,484,2.7052032947540283,534,2.3687756061553955,521,2.4775490760803223,494,2.405015707015991
10,10,30,10,1,0.3888888888888889,0.5802469135802469,822.54,656,1.0918450355529785,525,2.3561058044433594,526,2.3121862411499023,557,2.4164936542510986,540,2.3921501636505127,555,2.4255778789520264
10,10,30,10,1,0.3777777777777777,0.6172839506172839,864.72,678,1.2189207077026367,548,2.5966203212738037,549,2.383802890777588,604,2.3959879875183105,573,2.5680480003356934,553,2.3798844814300537
10,10,30,10,1,0.3555555555555555,0.4938271604938272,798.03,585,1.1361873149871826,498,2.3009655475616455,479,2.2800753116607666,512,2.292739152908325,472,2.3050827980041504,532,2.493100643157959
10,10,30,10,1,0.43333333333333324,0.5679012345679012,875.96,696,1.10853910446167,602,2.2678329944610596,594,2.293888807296753,601,2.2692863941192627,640,2.254953622817993,647,2.363072633743286
10,10,30,10,1,0.42222222222222217,0.5555555555555555,908.74,728,1.2245800495147705,592,2.3081557750701904,580,2.288377523422241,581,2.4631571769714355,576,2.415476083755493,622,2.399059534072876
10,10,30,10,1,0.4,0.7160493827160493,832.29,662,1.108828067779541,549,2.449807643890381,534,2.3127312660217285,501,2.295287609100342,551,2.4889776706695557,570,2.3140313625335693
10,10,30,10,1,0.4222222222222222,0.7160493827160495,786.57,624,1.1409938335418701,532,2.288270950317383,516,2.5021612644195557,466,2.265899658203125,570,2.2858946323394775,539,2.3868541717529297
10,10,30,10,1,0.33333333333333337,0.7901234567901234,824.59,595,1.1106386184692383,519,2.302790641784668,502,2.3302512168884277,555,2.469405174255371,510,2.3029072284698486,554,2.397137403488159
10,10,30,10,1,0.5333333333333333,0.6666666666666666,975.37,776,1.1577956676483154,675,2.3379082679748535,696,2.3242342472076416,620,2.431528091430664,696,2.390709638595581,648,2.4812169075012207
10,10,30,10,1,0.3888888888888889,0.7160493827160495,838.54,655,1.0938282012939453,545,2.2805957794189453,551,2.3314459323883057,531,2.356502056121826,592,2.480698347091675,578,2.341503143310547
10,10,30,10,1,0.4,0.802469135802469,932.44,717,1.1218130588531494,572,2.480980396270752,563,2.525844097137451,648,2.330366611480713,678,2.344078540802002,619,2.608725070953369
