20	20
95	96	98	96	91	96	94	98	100	91	98	95	91	90	98	100	98	100	98	92
96	98	91	98	93	95	93	96	97	99	90	98	91	98	100	91	100	96	96	92
98	94	95	93	94	100	90	100	98	90	94	95	94	98	93	98	94	98	90	91
92	93	97	97	92	90	94	96	92	92	92	93	99	100	92	91	93	90	91	90
92	90	94	100	98	90	97	90	92	94	90	91	96	97	96	91	97	96	92	95
90	90	99	95	93	97	90	96	99	92	96	95	90	99	90	95	92	95	100	93
96	93	91	96	91	98	98	96	98	91	97	100	90	91	100	93	96	92	90	97
94	92	98	98	91	92	94	100	98	91	96	94	99	93	95	91	99	92	91	97
91	98	100	100	99	97	93	94	92	93	100	93	91	100	92	100	96	93	91	92
94	99	96	95	97	100	95	91	93	96	100	99	94	95	92	100	99	95	92	99
94	98	92	98	91	90	97	100	99	92	99	92	97	94	92	97	93	99	91	90
90	99	94	90	93	93	96	94	98	99	90	96	99	94	97	94	90	93	100	98
96	95	100	97	93	100	96	92	96	95	95	96	96	95	94	97	91	98	98	96
97	94	95	93	96	90	93	92	90	100	96	97	98	99	93	92	91	91	99	96
94	98	95	93	93	97	93	91	91	90	91	92	90	99	90	98	96	96	95	100
96	98	99	99	97	93	94	94	92	97	90	98	95	98	100	94	92	91	97	94
90	97	95	100	93	93	98	90	91	92	92	96	94	96	96	99	98	94	100	93
94	93	96	96	91	99	97	100	93	95	95	95	98	92	96	94	99	97	92	92
92	96	94	94	94	91	91	91	100	100	91	95	97	90	94	95	94	97	94	97
91	99	94	91	100	95	93	90	93	99	99	92	98	97	94	93	91	95	93	97
3	5	19	18	12	13	15	16	20	17	9	1	8	7	4	11	6	2	14	10
3	1	20	6	14	2	12	15	5	9	19	11	10	4	8	7	16	17	13	18
16	15	7	6	8	4	17	11	9	10	3	5	13	19	20	2	18	12	14	1
9	11	20	3	17	1	6	8	5	16	7	19	13	10	18	14	15	2	4	12
2	13	16	17	15	3	5	1	8	7	18	6	10	9	11	14	12	4	20	19
9	2	1	11	12	20	14	16	13	6	19	18	7	4	3	17	8	5	10	15
5	1	18	6	20	11	2	9	8	10	4	16	7	14	15	19	13	3	12	17
8	12	15	2	17	9	16	20	14	5	18	10	4	3	7	6	19	11	1	13
6	1	11	9	4	15	17	13	8	12	10	3	16	5	14	19	7	18	20	2
19	4	16	14	3	10	15	2	8	7	17	18	12	5	9	6	1	13	20	11
17	20	16	8	12	5	18	9	19	1	14	3	7	15	4	2	6	11	10	13
13	11	14	2	10	4	16	9	20	18	15	1	17	7	8	6	5	3	19	12
19	1	4	6	13	11	12	16	8	17	3	9	5	18	10	15	2	7	20	14
9	15	2	6	14	11	1	16	13	12	3	7	19	10	20	4	5	17	18	8
15	12	20	2	18	6	9	17	1	3	19	10	14	4	13	16	7	5	8	11
2	8	18	6	9	1	4	12	10	14	11	7	20	5	17	13	16	19	3	15
14	5	13	11	17	7	19	1	3	12	16	20	8	18	9	10	6	2	15	4
13	8	12	3	7	18	9	2	6	15	19	1	14	5	10	20	11	17	16	4
12	18	13	6	16	3	7	20	17	8	5	11	10	2	4	1	15	9	19	14
12	9	15	8	13	4	10	6	5	18	3	1	17	11	20	7	16	2	14	19
