20	20
93	96	96	90	99	98	94	97	90	90	97	91	95	97	90	91	94	96	92	99
99	100	99	99	91	92	97	90	95	100	90	90	94	94	99	93	92	94	96	99
93	93	92	91	95	97	94	93	91	97	93	91	99	95	97	90	100	99	96	90
95	92	98	96	98	90	95	92	90	97	97	96	90	90	98	100	95	95	99	96
94	95	92	98	98	91	96	93	94	91	98	90	92	92	94	91	96	100	93	94
93	91	94	92	93	94	99	94	90	100	96	96	99	92	100	99	93	90	98	98
99	97	94	98	100	96	98	90	95	93	94	90	92	92	91	91	97	91	97	92
96	93	96	98	90	99	91	99	90	98	97	97	99	94	91	94	92	91	97	95
94	92	92	91	92	93	91	92	94	99	90	91	92	93	98	100	95	100	95	94
93	100	99	95	99	96	99	95	91	91	90	98	90	95	100	99	93	93	90	93
97	93	97	93	92	96	96	92	97	90	93	97	95	91	96	97	93	99	97	99
100	97	96	96	94	100	95	100	94	90	90	91	95	93	91	97	90	100	99	98
93	94	94	100	99	99	96	97	99	96	90	100	97	91	93	99	93	93	93	95
91	90	90	100	92	92	98	99	91	98	100	100	96	100	97	99	96	91	98	92
100	94	99	95	99	91	98	96	91	95	91	98	98	98	93	100	93	100	99	97
90	98	100	97	93	94	97	100	90	96	93	100	91	95	91	90	93	94	90	98
93	98	100	95	92	97	96	95	100	92	96	97	96	95	91	100	96	90	92	95
97	95	95	92	94	94	93	99	100	90	98	100	91	90	99	94	95	93	99	99
95	94	91	99	92	90	93	96	97	100	94	93	93	97	93	91	99	95	98	99
92	92	92	92	94	94	97	99	91	95	90	91	96	100	91	100	90	99	91	95
8	9	4	3	19	6	11	18	17	14	5	12	15	2	20	1	16	13	10	7
9	10	12	5	19	1	15	16	13	2	17	18	8	11	7	6	4	3	20	14
8	3	13	9	20	12	5	19	4	18	17	7	2	6	16	15	1	11	14	10
1	16	20	5	12	8	13	9	3	18	11	14	7	6	15	4	2	17	19	10
4	19	10	6	11	12	15	3	7	14	17	2	1	20	5	9	18	16	8	13
2	15	5	11	10	6	14	7	16	17	20	9	18	13	8	4	1	3	19	12
18	9	3	10	14	4	1	12	11	13	7	17	16	15	6	19	5	20	2	8
1	16	19	15	4	20	17	6	3	18	9	14	7	2	10	13	12	5	8	11
11	13	8	7	19	5	14	4	18	6	9	16	20	3	1	2	15	12	17	10
9	11	3	10	19	15	8	18	1	12	14	20	5	6	16	2	7	13	4	17
11	6	18	4	7	13	12	1	8	5	9	19	20	3	14	2	16	10	15	17
18	6	16	19	14	2	8	7	5	10	4	15	20	17	1	9	11	3	13	12
9	7	13	19	11	8	18	5	17	12	6	4	20	3	14	16	15	10	2	1
3	14	2	8	12	6	17	4	5	7	20	19	15	10	11	1	9	16	18	13
12	20	2	11	14	3	17	13	15	6	8	5	18	4	7	16	19	9	10	1
3	5	11	16	1	2	6	18	12	9	19	10	4	7	20	13	8	14	17	15
2	10	15	3	18	11	17	4	6	16	8	12	20	19	9	7	14	5	13	1
10	3	2	6	8	17	9	20	13	7	5	12	1	11	18	19	16	15	14	4
13	2	4	17	7	11	16	14	18	3	10	9	12	1	20	5	19	8	15	6
15	18	13	2	16	4	12	1	5	3	11	14	19	17	7	20	8	10	6	9
