20	20
95	90	93	93	97	99	93	95	92	94	97	96	98	98	100	91	96	97	97	98
91	95	99	98	99	94	93	90	93	95	90	92	93	98	91	93	93	93	97	90
91	99	99	90	100	94	97	93	92	97	92	90	90	94	95	95	96	98	94	91
94	99	100	100	98	91	91	97	99	99	93	96	97	92	90	93	95	99	100	94
94	96	94	94	93	94	94	98	94	93	100	97	95	95	90	91	95	99	93	90
95	90	91	92	94	92	90	93	92	100	90	97	95	99	90	100	92	100	97	92
99	92	93	93	92	93	94	91	92	99	100	91	94	100	96	98	92	93	90	90
96	90	96	93	100	93	98	98	98	92	93	92	90	98	98	93	98	100	92	98
94	93	90	94	93	96	99	98	90	98	95	99	90	99	96	95	93	91	98	90
94	99	96	95	97	98	98	99	92	98	96	96	99	91	96	98	98	93	92	93
100	96	93	96	95	97	90	98	94	100	96	95	98	92	93	99	97	95	93	94
95	93	93	97	99	99	99	97	93	100	92	93	99	100	97	97	95	91	92	92
98	91	95	98	94	90	92	95	95	90	98	91	91	90	93	98	98	94	94	90
99	93	97	93	92	91	91	92	91	94	92	95	95	95	92	95	97	97	96	91
96	97	92	93	91	99	95	99	99	92	90	99	91	99	100	90	96	90	100	94
98	94	93	93	98	98	97	90	93	98	97	97	100	91	98	94	97	90	94	99
90	100	96	94	92	94	96	93	100	93	97	98	95	90	98	95	94	97	100	100
94	91	93	93	99	92	95	92	93	95	100	97	92	97	91	96	100	95	90	90
100	93	100	91	100	99	99	96	96	97	98	98	97	90	98	96	98	99	98	93
96	91	97	94	99	92	90	98	92	97	98	94	94	91	97	96	99	94	91	95
17	13	16	19	11	3	14	15	6	12	20	5	9	4	1	7	18	10	8	2
1	19	8	6	2	3	13	15	4	10	7	5	18	12	9	14	11	16	20	17
20	10	18	14	3	16	7	6	19	17	9	8	1	15	2	11	5	13	4	12
12	11	3	18	15	13	16	19	7	9	8	20	17	6	10	4	14	1	5	2
13	11	5	7	3	2	14	16	19	9	17	18	20	4	10	15	12	6	1	8
17	6	18	8	9	11	14	4	16	5	19	3	10	12	13	2	7	20	15	1
2	1	12	6	17	9	15	20	13	7	16	11	10	4	3	8	19	14	18	5
15	18	17	19	2	5	3	4	20	13	10	6	7	8	14	12	11	1	9	16
7	16	18	8	9	19	4	11	17	12	10	1	13	2	3	14	20	5	6	15
20	19	14	17	11	8	10	5	7	9	15	12	18	13	4	16	3	6	1	2
15	9	8	13	17	11	1	3	16	4	2	12	18	20	5	10	14	19	6	7
1	19	5	14	16	3	4	10	18	8	9	17	12	15	11	13	7	20	2	6
7	13	10	12	3	11	1	8	16	17	14	19	20	9	18	2	5	6	15	4
11	6	10	20	9	14	16	4	3	1	19	7	13	18	2	5	17	15	12	8
9	17	7	14	2	18	16	11	12	20	6	19	4	8	5	3	10	13	1	15
9	6	19	10	7	16	12	13	14	20	3	17	1	5	8	2	18	11	4	15
12	15	19	16	7	17	3	18	4	14	1	8	6	2	9	13	11	10	20	5
14	5	18	2	6	10	17	15	1	7	16	4	3	20	13	12	11	8	19	9
15	13	4	17	9	6	14	8	11	16	2	20	10	5	1	18	12	7	19	3
18	8	11	2	9	5	15	1	17	10	13	4	14	16	6	3	12	19	20	7
