20	20
98	98	96	92	98	97	92	91	95	100	94	94	95	97	93	96	94	100	93	97
96	100	91	100	93	95	98	94	96	93	99	92	90	94	92	94	100	91	97	98
92	100	99	98	97	91	96	98	100	95	99	99	99	100	93	90	90	100	92	98
100	98	92	99	96	95	96	96	96	93	98	92	91	94	98	91	96	99	95	91
92	94	100	97	96	94	95	100	98	100	93	90	90	95	97	95	90	98	96	100
95	91	100	97	94	93	96	91	94	100	90	98	100	95	94	92	99	97	91	99
92	91	90	97	91	98	99	90	97	90	95	100	92	95	100	91	93	93	91	98
96	98	91	95	97	90	99	100	91	95	99	92	90	100	90	94	96	93	91	98
95	99	95	94	92	97	98	97	93	100	94	98	96	93	98	98	95	91	93	93
93	92	96	95	95	92	95	96	91	95	90	95	94	98	100	93	97	95	99	94
95	92	96	90	95	97	91	96	97	90	91	92	94	100	90	96	96	98	96	99
95	91	95	99	94	99	98	93	94	96	92	100	94	97	95	91	93	97	94	95
91	92	93	100	96	100	100	91	92	99	96	90	95	93	95	92	100	98	99	100
97	100	93	90	94	96	92	97	99	93	91	91	99	99	90	98	90	100	98	95
93	95	98	93	96	91	96	91	92	91	92	96	96	91	93	100	93	100	92	93
92	100	100	100	93	100	93	90	95	100	100	91	92	91	96	92	91	93	96	93
99	90	94	92	97	95	95	93	99	91	98	100	91	94	96	92	96	97	95	100
90	91	95	96	99	98	98	92	96	90	96	100	90	94	93	93	97	90	99	92
92	100	93	95	96	90	96	90	93	97	93	98	90	93	98	95	97	95	97	94
91	90	96	97	97	98	94	99	92	97	95	99	100	93	96	94	90	96	100	100
11	8	13	17	4	5	7	3	19	10	14	16	12	1	2	6	20	9	18	15
14	6	5	1	16	12	4	11	19	20	8	7	18	15	3	17	2	13	9	10
2	17	15	11	16	9	4	18	7	12	3	10	6	14	8	13	20	19	1	5
13	17	15	11	3	9	2	5	19	4	10	7	20	6	16	14	12	8	1	18
4	14	1	18	9	19	3	2	20	12	17	6	7	16	8	5	10	15	13	11
12	15	14	5	6	8	1	19	16	18	13	4	20	17	7	11	2	3	9	10
14	9	2	12	13	19	3	5	20	8	18	10	15	4	17	11	16	1	6	7
1	11	14	8	16	4	10	5	15	9	20	13	6	18	19	3	17	7	2	12
18	5	19	14	16	11	15	17	3	2	7	9	8	10	20	4	1	13	12	6
14	16	1	6	8	4	20	11	3	5	12	7	18	10	19	15	9	17	2	13
8	5	13	11	7	12	14	19	9	2	20	10	4	1	16	18	6	3	15	17
17	8	13	6	2	16	3	11	20	9	1	12	18	10	14	15	7	4	5	19
6	4	14	17	10	1	18	11	15	3	20	12	2	5	8	16	19	7	9	13
19	7	6	13	18	3	10	2	1	5	9	11	15	16	17	14	12	4	20	8
20	10	8	6	7	18	16	3	14	4	12	17	9	15	1	13	2	11	19	5
15	13	5	7	16	14	6	12	20	2	11	1	4	19	10	17	18	3	9	8
3	9	2	16	1	12	19	20	7	5	10	15	17	13	8	6	11	18	14	4
4	18	1	13	6	8	15	5	10	12	7	11	19	17	3	9	14	2	20	16
9	8	5	1	11	14	10	7	20	3	4	2	15	19	16	13	12	18	17	6
2	10	8	6	5	16	14	7	12	13	1	17	19	11	15	3	9	4	18	20
