num_job,num_machine,mean,std,seed,I_b,I_f,baseline,RANDOM_best,RANDOM_time,RUBI_best,RUBI_time,GT_best,GT_time
100,5,15,1,0,0.9595959595959597,0.9595959595959597,1896.2070277461453,1687.311566152805,4.1711437702178955,1532.1593106123912,8.4541494846344,1533.7903150272116,12.464888334274292
100,5,15,1,1,0.9595959595959597,0.9595959595959597,1902.6330259919362,1734.8852918104985,4.6120593547821045,1533.7786647470964,9.346673250198364,1542.5035511634203,13.518978834152222
100,5,15,1,2,0.9595959595959596,0.9595959595959597,1906.2165586597048,1710.2889996325105,4.781521558761597,1521.5380757297737,10.593361377716064,1528.8652560662767,14.988906383514404
100,5,15,1,3,0.9595959595959597,0.9595959595959597,1896.8861445646999,1706.208188140646,5.07349967956543,1560.961467629748,10.017477035522461,1549.429864482154,13.495357513427734
100,5,15,1,4,0.9595959595959599,0.9595959595959596,1910.3501718061352,1741.3419158775619,4.53116250038147,1538.305302348584,9.011094808578491,1555.8108558382041,14.477319717407227
100,5,15,1,5,0.9595959595959596,0.9595959595959597,1936.7555144309183,1762.9536606733946,4.779088258743286,1625.0316065735358,10.189963579177856,1551.0409328901303,14.44565224647522
100,5,15,1,6,0.9595959595959597,0.9595959595959596,1926.1258109715327,1762.2683505864159,4.89575719833374,1604.510193617654,10.174925565719604,1559.2773151370004,13.606665849685669
100,5,15,1,7,0.9595959595959597,0.9595959595959596,1879.59087900589,1688.065469086447,4.437433242797852,1516.5437832116447,9.037817239761353,1534.6953330319513,12.465799331665039
100,5,15,1,8,0.9595959595959596,0.9595959595959596,1872.8137035310033,1725.5091718155202,4.979374647140503,1514.108561475929,9.54855728149414,1538.0755532590456,13.65784502029419
100,5,15,1,9,0.9595959595959596,0.9595959595959596,1915.3235044577575,1740.4805784746413,4.6179726123809814,1541.3792519121005,9.672616004943848,1544.5324442041876,14.180502891540527
100,5,15,1,10,0.9595959595959597,0.9595959595959597,1895.4579966496512,1698.4263401367562,4.808980703353882,1539.3861369509054,9.96935486793518,1548.2438488689863,13.37369441986084
100,5,15,1,11,0.9595959595959597,0.9595959595959596,1896.9023088423755,1734.643715322972,4.713560581207275,1531.1001121972945,9.777186393737793,1539.5984859422408,14.033282041549683
100,5,15,1,12,0.9595959595959597,0.9595959595959596,1865.6593971485513,1713.4573649817182,4.934718370437622,1509.3709820261486,9.978041887283325,1524.6471621742246,13.285866737365723
100,5,15,1,13,0.9595959595959596,0.9595959595959596,1925.8749951490142,1736.0858304631672,4.6876585483551025,1596.4504744087362,9.842941522598267,1544.443682244207,14.489006519317627
100,5,15,1,14,0.9595959595959597,0.9595959595959596,1849.2304213767588,1651.4235364156702,4.983767032623291,1515.3512606682737,9.461118221282959,1515.5963311125684,13.1110520362854
100,5,15,1,15,0.9595959595959596,0.9595959595959596,1871.24725535524,1703.5923115353514,4.189585208892822,1531.8682762835388,8.423065185546875,1549.0153237897423,12.203115463256836
100,5,15,1,16,0.9595959595959597,0.9595959595959596,1905.1458866533708,1705.53723432716,4.240523099899292,1552.8772886506808,8.39488959312439,1544.9079204275822,12.31434178352356
100,5,15,1,17,0.9595959595959596,0.9595959595959596,1935.7227252026642,1793.089532133638,4.312264442443848,1593.503717280614,8.378385782241821,1544.3450345265335,12.277602910995483
100,5,15,1,18,0.9595959595959596,0.9595959595959596,1867.0188348387846,1663.1606044150406,4.144085168838501,1530.239405357163,8.392352104187012,1542.5356215779743,12.156201839447021
100,5,15,1,19,0.9595959595959597,0.9595959595959597,1872.902200766476,1703.7597797806995,4.334495782852173,1533.9879689221018,9.507896661758423,1529.3556581114278,12.929039716720581
