20	20
23	26	32	11	14	38	14	18	20	30	32	29	15	34	17	35	35	23	37	12
17	18	34	25	35	28	16	36	24	19	20	31	30	27	30	16	26	26	11	29
14	35	28	30	40	30	30	25	18	11	12	20	36	11	21	31	34	14	22	29
34	39	13	11	11	15	32	16	17	19	31	28	26	15	20	21	37	35	12	12
18	20	36	14	17	34	22	25	29	38	11	25	14	32	23	36	21	31	22	15
17	15	26	31	14	23	15	31	19	25	26	31	14	37	34	26	24	32	32	27
28	16	20	14	11	16	11	28	29	15	13	27	40	14	13	21	24	27	18	32
20	11	21	29	22	37	34	38	13	36	13	14	38	14	29	25	14	31	28	29
38	25	20	37	12	15	21	33	22	19	22	13	30	27	11	33	11	17	30	25
21	30	35	39	19	24	35	40	13	14	13	22	24	27	19	19	30	19	37	13
35	31	14	23	40	25	11	15	14	24	22	39	33	24	36	24	22	35	27	35
40	32	25	36	27	39	36	33	32	40	30	12	19	11	15	38	38	36	17	32
24	18	35	35	26	20	29	19	33	26	22	17	26	40	36	12	33	23	35	40
35	14	29	26	14	21	23	17	14	33	40	16	34	22	11	22	19	31	21	33
22	16	40	39	26	19	13	38	30	36	34	32	30	25	31	32	40	14	14	18
20	20	20	34	14	25	37	29	23	14	20	21	38	24	18	18	40	32	12	23
13	13	35	12	16	19	15	11	22	13	16	32	27	19	40	12	28	27	14	35
38	19	31	15	27	36	14	18	39	14	29	40	28	12	29	28	40	31	40	13
16	16	23	23	32	40	13	26	38	32	18	18	22	33	28	17	18	29	39	22
30	28	20	40	25	32	20	36	29	11	38	20	39	22	28	20	37	11	33	27
7	19	10	20	2	3	6	13	16	18	1	8	15	14	12	17	9	4	5	11
10	9	6	2	17	8	16	4	14	19	3	18	13	7	15	11	20	5	12	1
17	20	10	3	19	7	13	4	2	14	15	11	8	5	12	6	18	16	9	1
15	18	10	8	16	5	9	3	17	4	13	19	1	6	11	7	2	14	12	20
6	13	11	1	3	12	5	18	2	15	4	19	10	16	7	20	17	8	14	9
1	3	11	16	20	9	4	12	6	15	17	10	7	8	2	13	18	5	14	19
17	13	16	19	11	3	14	15	6	12	2	5	9	4	1	7	18	10	8	20
1	19	8	6	2	3	13	15	4	10	7	5	18	12	9	14	11	16	20	17
20	10	18	14	3	16	7	6	19	17	9	8	1	15	2	11	5	13	4	12
12	11	3	18	15	13	16	19	7	9	8	20	17	6	10	4	14	1	5	2
13	11	5	7	3	2	14	16	19	9	17	18	20	4	10	15	12	6	1	8
17	6	18	8	9	11	14	4	16	5	19	3	10	12	13	2	7	20	15	1
2	1	12	6	17	9	15	20	13	7	16	11	10	4	3	8	19	14	18	5
15	18	17	19	2	5	3	4	20	13	10	6	7	8	14	12	11	1	9	16
7	16	18	8	9	19	4	11	17	12	10	1	13	2	3	14	20	5	6	15
20	19	14	17	11	8	10	5	7	9	15	12	18	13	4	16	3	6	1	2
15	9	8	13	17	11	1	3	16	4	2	12	18	20	5	10	14	19	6	7
1	19	5	14	16	3	4	10	18	8	9	17	12	15	11	13	7	20	2	6
7	13	10	12	3	11	1	8	16	17	14	19	20	9	18	2	5	6	15	4
11	6	10	20	9	14	16	4	3	1	19	7	13	18	2	5	17	15	12	8
