30	30
19	26	24	19	33	22	29	22	19	18	13	28	22	32	26	37	31	39	31	16	18	14	17	15	21	22	30	18	17	21
12	37	39	14	16	35	15	25	17	30	36	13	27	31	25	23	29	15	37	26	28	18	25	19	29	24	37	26	20	24
19	34	28	33	35	37	32	20	36	20	25	39	37	30	11	22	11	37	29	19	23	21	19	13	39	20	33	16	17	33
17	30	35	29	12	15	19	28	40	17	36	40	16	12	29	31	37	34	33	22	31	16	21	19	37	14	38	11	27	32
34	38	32	22	40	27	19	17	21	16	38	28	26	24	37	18	22	26	31	30	33	38	28	15	37	38	11	19	37	32
39	15	22	25	29	20	18	28	36	29	12	26	38	25	11	18	28	19	23	25	38	20	22	25	25	11	34	27	32	22
37	13	32	21	28	30	40	39	30	12	19	22	33	35	26	22	12	22	16	38	18	27	20	39	26	37	28	16	36	13
27	21	27	15	33	30	28	24	19	16	20	32	15	29	18	19	18	30	38	37	15	19	17	30	35	19	39	25	32	28
30	30	38	14	26	13	33	16	16	29	16	40	23	39	17	28	23	16	27	16	31	35	37	30	18	16	36	40	15	26
32	29	33	40	25	11	16	34	12	17	18	11	28	29	40	26	24	39	31	37	27	17	17	35	40	17	22	36	32	28
32	20	15	20	19	30	15	33	39	13	37	23	38	26	26	31	18	32	12	30	24	39	34	15	32	28	29	39	38	30
21	17	21	37	24	12	13	38	36	17	11	32	23	30	32	29	37	19	22	20	37	34	38	37	30	39	27	15	26	23
33	40	13	34	20	30	12	28	36	20	38	11	19	27	21	19	16	14	32	19	25	14	25	26	33	28	23	17	12	13
28	40	13	33	33	38	12	14	24	37	23	26	30	24	37	23	39	13	14	29	39	37	21	38	21	22	14	21	14	40
11	23	16	21	22	21	28	29	12	33	13	25	25	28	23	14	25	26	33	40	30	20	11	15	13	22	34	32	32	38
39	30	20	28	19	26	26	21	28	15	17	24	29	17	34	32	37	27	28	16	17	36	40	26	35	35	13	33	22	11
33	37	11	15	30	30	34	26	39	27	26	20	29	25	29	21	30	32	33	27	33	27	30	18	30	19	39	11	30	35
39	32	34	32	34	31	28	22	26	27	17	25	34	38	34	35	31	36	13	18	16	20	21	30	33	23	15	11	17	37
21	25	28	19	25	16	28	27	38	16	11	20	19	29	25	33	23	38	20	40	26	20	19	29	31	23	12	28	13	25
13	39	33	34	20	22	35	26	30	38	36	15	24	19	15	11	11	38	15	23	34	40	16	36	29	37	20	33	11	30
38	38	17	35	29	39	37	39	28	11	18	22	24	40	16	18	17	20	30	27	31	20	27	29	38	27	22	21	23	25
20	31	18	31	33	16	20	32	39	32	20	29	33	26	25	21	29	36	31	11	20	19	13	12	37	17	28	36	14	36
13	13	21	19	13	32	29	37	36	33	17	16	11	32	26	21	37	14	21	20	27	34	33	23	21	16	18	11	39	26
28	20	22	12	38	17	27	29	28	17	16	23	16	32	35	20	21	24	12	31	12	38	16	24	37	36	20	16	30	22
23	31	40	11	14	16	36	18	35	17	12	13	11	40	24	38	36	25	40	23	12	27	28	32	31	29	19	12	20	19
33	40	17	15	24	24	13	13	14	21	34	31	30	27	25	13	39	40	28	16	29	13	11	30	39	36	22	16	12	19
29	19	28	27	36	40	29	39	32	29	15	33	32	14	17	25	40	20	30	22	27	23	23	35	37	38	15	27	29	39
40	28	32	32	37	23	31	19	35	35	17	32	19	26	34	31	12	38	12	23	29	18	20	33	19	37	20	17	26	34
18	18	14	22	40	22	40	38	25	21	35	21	22	15	27	36	31	37	22	31	29	11	34	15	29	37	32	40	32	21
12	23	11	26	27	19	28	12	23	37	21	14	27	13	19	36	11	32	29	20	18	19	13	30	39	13	29	36	35	26
9	29	19	10	7	28	5	11	6	23	20	26	21	18	13	14	30	3	12	24	17	25	22	8	15	2	27	16	1	4
26	10	20	28	8	19	6	21	1	18	17	23	15	12	25	13	11	3	27	14	2	24	22	16	30	29	9	5	4	7
2	10	8	6	5	15	14	7	20	13	25	24	17	21	26	9	27	11	1	30	28	19	29	23	22	3	4	18	16	12
21	15	27	2	3	7	9	18	1	5	12	8	4	28	20	25	30	19	14	17	23	29	13	22	6	26	16	10	11	24
12	23	9	21	28	18	30	5	19	11	27	15	16	13	29	4	10	3	22	20	8	6	7	2	26	25	14	1	24	17
28	8	23	19	22	4	27	10	14	7	9	16	5	24	2	18	20	17	1	12	29	21	25	30	6	15	13	26	3	11
25	5	12	11	4	14	6	9	27	21	13	7	22	24	28	16	29	15	8	23	19	10	2	18	1	30	3	17	26	20
5	14	1	11	12	18	23	29	27	6	20	24	16	4	22	13	7	21	2	17	8	30	15	26	19	28	3	25	9	10
22	14	3	26	19	5	25	16	20	9	28	2	4	27	7	8	13	12	29	23	10	15	1	21	30	6	18	24	11	17
19	21	26	25	12	20	23	4	1	24	6	30	18	9	13	3	5	28	15	27	14	8	29	7	2	17	11	10	16	22
8	12	7	5	29	27	16	26	10	3	13	17	23	15	30	11	4	1	20	14	9	21	28	24	2	22	19	18	25	6
10	8	13	7	25	2	22	3	4	12	30	28	26	17	21	16	6	20	29	11	14	19	1	5	24	15	18	23	9	27
16	3	28	5	18	13	22	4	26	2	23	25	6	8	27	9	19	21	17	15	24	20	7	12	1	14	29	11	10	30
25	27	10	7	22	14	30	20	6	16	8	15	28	3	13	2	21	26	9	23	17	4	29	11	18	19	12	1	5	24
7	1	27	4	20	14	21	15	3	16	12	30	6	10	11	17	8	19	5	18	9	25	22	26	23	24	2	13	29	28
20	14	27	7	26	11	1	6	2	16	21	18	13	30	22	23	4	25	19	3	15	8	10	12	9	29	5	24	28	17
19	13	6	22	18	24	20	9	1	30	23	3	15	8	12	10	27	21	14	2	17	26	16	29	28	25	5	4	7	11
15	25	4	23	18	6	3	13	9	29	21	16	11	12	17	19	8	20	22	5	2	28	14	10	30	24	1	26	27	7
25	18	28	20	19	27	29	8	9	15	7	10	1	26	6	16	17	24	21	5	12	23	4	11	13	2	14	3	22	30
13	17	20	14	8	7	23	19	16	2	24	12	26	10	3	5	30	1	29	4	25	27	9	6	21	18	15	28	11	22
10	8	22	6	11	21	1	5	25	17	2	13	3	9	24	14	12	18	4	23	20	15	29	26	19	28	30	16	27	7
20	8	19	24	28	14	17	9	16	3	21	4	12	26	5	25	27	15	2	29	10	30	23	13	6	18	1	7	11	22
3	1	7	26	15	9	19	11	18	8	16	6	20	5	22	4	10	14	23	30	25	13	12	21	29	28	27	24	2	17
28	9	20	11	14	29	6	21	27	13	26	5	23	10	3	24	19	4	1	18	22	2	15	17	16	25	12	30	8	7
21	15	16	18	26	12	11	13	24	30	10	8	2	27	28	1	22	25	19	7	5	3	20	23	4	9	6	29	14	17
6	14	1	5	11	17	27	29	8	18	15	9	16	21	19	2	26	12	28	23	13	22	7	24	20	4	10	25	30	3
24	19	25	6	9	5	20	29	27	30	17	16	13	8	28	26	4	2	7	23	12	15	22	1	14	10	11	3	18	21
25	1	9	20	8	28	6	17	13	10	4	18	14	16	27	3	30	15	23	21	5	24	19	26	29	11	12	2	22	7
18	3	10	25	19	4	16	12	23	15	8	17	13	28	14	1	7	24	27	11	29	9	20	6	30	2	22	21	26	5
11	19	30	14	29	6	18	7	13	9	20	1	23	25	28	5	8	24	10	2	16	15	3	17	21	26	27	22	4	12
