20	20
14	25	26	40	17	33	27	20	19	15	18	38	27	27	18	23	26	28	32	18
27	38	23	24	22	12	26	31	33	40	29	36	20	21	20	20	12	29	18	27
25	16	37	11	27	15	25	15	20	30	38	13	15	17	20	30	30	29	28	32
18	15	23	24	22	22	14	39	12	34	14	38	25	38	40	12	36	32	18	27
25	37	20	17	26	27	16	13	24	38	35	24	33	22	19	11	23	23	16	25
26	29	11	18	18	33	38	27	11	19	37	23	16	22	16	20	33	31	16	29
39	38	40	35	35	12	39	26	17	14	26	31	28	19	11	29	24	39	38	26
29	31	28	33	37	30	31	22	39	30	28	15	29	30	15	20	31	11	21	26
39	33	17	20	25	13	37	36	30	11	19	19	38	36	18	23	31	38	19	21
33	39	19	11	26	25	16	14	22	22	15	11	13	13	28	38	12	24	34	12
34	29	33	30	33	35	11	24	20	12	20	11	19	34	18	36	15	26	28	38
15	29	12	34	16	39	15	29	13	24	12	29	14	40	12	29	31	20	11	28
13	25	30	19	21	16	37	26	32	31	30	25	37	36	32	36	33	36	16	28
28	11	39	19	40	25	11	24	16	37	20	30	39	22	14	27	30	34	14	34
14	13	33	40	17	29	26	18	11	14	39	34	16	12	38	40	17	38	18	14
25	40	20	18	36	37	18	33	17	25	15	21	32	21	15	11	27	28	39	16
14	26	28	34	27	22	37	36	19	30	40	31	31	21	36	20	25	33	18	20
38	33	27	37	23	39	26	18	26	24	28	14	36	25	30	24	39	30	30	32
28	27	11	37	40	29	25	25	13	19	36	28	19	38	37	21	17	37	34	20
33	40	12	35	29	37	31	25	39	36	16	23	36	28	24	26	35	17	23	12
2	20	5	7	19	3	16	13	1	8	10	17	15	11	4	9	14	12	18	6
17	3	9	12	10	16	8	5	15	20	18	6	2	11	4	7	19	13	14	1
4	1	5	9	12	2	15	10	18	8	16	3	11	20	17	7	14	13	19	6
14	20	13	18	7	12	2	16	9	1	11	10	4	17	5	3	15	6	8	19
9	15	13	12	11	16	8	7	4	1	3	17	2	5	19	20	18	10	14	6
11	1	7	20	2	4	6	8	10	5	12	19	17	13	3	18	15	14	16	9
3	13	11	8	5	4	14	12	17	18	9	19	6	20	10	16	1	15	7	2
1	5	2	9	19	8	12	13	6	4	11	16	14	15	20	3	10	7	17	18
3	5	14	15	13	20	9	19	6	18	10	8	17	12	4	1	7	16	2	11
15	13	11	19	14	9	8	7	6	4	20	5	1	3	16	10	18	2	12	17
2	16	1	5	4	13	18	10	14	8	9	12	6	17	20	15	3	7	11	19
17	14	9	10	15	4	6	3	13	8	12	2	5	11	7	20	19	18	1	16
5	2	17	18	11	12	6	15	7	4	10	19	14	9	20	13	8	16	1	3
18	9	3	10	14	4	1	12	11	13	7	17	16	15	6	19	5	20	2	8
1	16	19	15	4	20	17	6	3	18	9	14	7	2	10	13	12	5	8	11
11	13	8	7	19	5	14	4	18	6	9	16	20	3	1	2	15	12	17	10
9	11	3	10	19	15	8	18	1	12	14	20	5	6	16	2	7	13	4	17
11	6	18	4	7	13	12	1	8	5	9	19	20	3	14	2	16	10	15	17
18	6	16	19	14	2	8	7	5	10	4	15	20	17	1	9	11	3	13	12
9	7	13	19	11	8	18	5	17	12	6	4	20	3	14	16	15	10	2	1
