30	30
39	32	33	35	38	33	40	12	33	31	38	19	37	28	35	32	38	12	40	39	11	39	25	38	35	21	35	40	21	39
35	23	29	33	35	12	35	14	22	16	30	17	34	20	27	35	28	19	24	38	37	12	24	40	23	37	33	33	29	19
15	32	14	31	37	11	21	35	27	15	26	16	31	35	30	19	15	38	19	11	12	13	24	38	23	30	24	18	34	29
26	27	31	25	17	13	40	29	13	40	25	30	20	21	29	28	30	27	28	11	13	27	15	21	35	27	25	22	40	18
38	11	29	15	38	11	12	17	23	34	33	12	34	23	33	29	32	11	27	36	32	30	34	40	27	23	26	22	33	20
13	17	23	32	27	20	27	32	29	32	21	30	33	40	14	12	17	12	35	35	17	19	28	18	21	11	24	12	26	37
14	33	13	27	34	40	15	13	19	22	35	28	29	31	21	22	19	12	33	15	36	22	30	32	28	36	39	13	28	18
28	35	37	21	20	34	14	15	29	14	21	14	12	40	37	13	21	25	22	17	30	26	40	12	40	13	39	31	36	40
17	26	26	22	38	32	26	34	21	39	40	32	12	14	33	21	40	36	31	24	32	13	37	36	32	39	29	20	31	19
40	29	19	28	11	34	23	21	25	20	13	20	29	38	34	15	29	26	18	14	20	28	27	27	20	26	31	27	14	14
38	17	31	24	19	20	25	27	24	33	20	25	15	18	31	22	27	30	38	38	37	19	33	16	37	34	14	40	21	17
25	29	33	16	32	33	33	32	23	15	18	23	28	35	19	17	34	15	16	14	33	11	39	14	29	27	23	37	17	25
34	35	36	30	13	39	28	28	36	17	15	19	32	30	38	14	18	30	22	25	39	40	28	22	28	27	12	26	29	26
38	27	20	40	27	19	17	25	17	16	23	37	33	19	36	36	22	18	14	31	31	29	22	18	23	11	19	32	19	24
25	21	31	29	25	28	18	31	11	34	40	16	37	22	30	30	35	27	28	29	13	39	33	23	15	40	33	33	20	19
22	31	21	26	30	31	24	14	33	17	28	22	36	18	37	25	14	16	32	16	23	35	13	33	22	15	20	23	23	18
13	29	29	40	33	15	31	31	28	28	12	21	37	12	23	32	18	27	23	23	15	16	31	18	15	34	28	39	39	24
20	15	28	21	16	23	14	27	23	38	39	30	36	24	22	38	36	13	23	19	22	18	15	30	28	16	38	14	40	24
26	34	20	40	24	30	12	16	37	30	33	34	11	35	22	25	23	16	24	39	32	40	18	22	24	27	20	16	28	39
40	23	27	30	32	26	17	18	30	20	21	25	20	19	36	36	15	18	39	28	30	40	16	19	11	34	24	35	22	22
12	11	26	40	23	26	31	23	25	13	36	19	37	39	30	34	29	38	29	15	22	14	39	12	25	40	28	20	23	30
