20	20
26	15	36	33	14	30	34	18	39	36	25	34	19	36	25	21	37	19	18	17
15	27	18	23	11	22	34	37	17	30	39	23	16	35	35	34	32	27	38	40
11	13	35	20	25	17	15	25	20	34	14	14	19	30	27	12	11	27	33	40
23	39	39	18	34	21	20	14	11	40	18	34	39	34	11	32	15	14	12	14
38	38	12	30	38	15	30	12	38	36	16	20	40	28	13	30	29	29	32	34
14	22	37	26	27	23	40	22	20	20	23	14	25	25	39	31	32	39	26	38
14	27	15	22	19	37	37	33	22	26	34	24	29	18	14	40	23	23	26	40
19	33	17	32	17	32	23	38	18	28	21	26	16	15	31	20	20	40	37	11
39	33	13	23	17	19	13	38	21	25	31	28	40	17	21	28	16	26	28	33
23	20	19	39	33	26	16	20	34	32	15	38	23	20	22	17	35	12	32	32
22	39	35	30	34	34	36	23	23	24	15	18	32	37	20	17	26	22	38	29
39	27	16	14	24	11	32	34	12	24	19	31	38	25	24	20	21	11	13	27
34	17	29	20	20	24	32	22	12	25	27	27	36	28	25	12	32	30	29	11
24	37	21	31	37	38	39	19	34	12	15	36	23	30	33	21	39	18	28	26
11	29	18	23	27	11	23	20	25	35	13	27	22	16	32	27	20	22	21	11
19	15	16	39	22	40	28	40	25	21	31	27	18	39	26	37	29	27	25	26
24	30	20	24	35	14	18	28	21	11	12	22	38	15	17	40	38	28	40	25
23	22	23	27	28	37	37	11	39	22	12	19	31	12	26	33	35	32	13	23
15	23	34	31	22	28	29	35	32	29	36	33	29	16	18	34	16	16	17	40
27	21	33	25	15	25	17	24	13	23	33	35	40	38	38	34	27	25	39	16
12	18	14	11	20	1	5	17	4	19	2	16	6	3	7	15	8	13	10	9
20	19	14	13	18	4	7	10	11	6	8	15	9	5	17	16	12	3	2	1
14	4	7	18	13	5	10	6	19	1	8	17	20	15	12	3	11	16	9	2
11	16	15	20	9	8	14	13	5	3	4	19	10	1	7	17	6	2	12	18
8	17	2	19	12	18	9	20	15	11	16	7	5	6	13	10	4	3	14	1
7	20	2	11	9	13	14	1	12	8	10	18	3	19	5	17	15	6	4	16
16	6	15	2	7	14	10	13	20	1	12	18	8	9	17	4	5	11	19	3
9	6	10	4	8	15	13	12	2	16	5	14	1	3	7	11	19	20	17	18
11	1	12	20	2	3	15	5	17	6	16	19	8	18	13	9	14	7	4	10
2	3	10	11	13	14	12	15	16	1	4	5	6	20	19	8	17	18	7	9
19	18	9	11	20	4	14	3	7	16	15	5	10	17	2	13	6	12	8	1
15	13	9	6	16	18	10	12	20	17	19	8	7	2	4	14	11	3	1	5
1	19	6	2	4	7	16	17	12	5	18	8	11	10	13	14	9	3	20	15
20	3	10	13	14	15	16	6	4	18	9	17	19	12	7	11	5	8	2	1
18	6	5	1	2	4	17	19	3	16	12	9	10	7	8	14	20	13	11	15
2	7	3	18	17	13	10	20	5	16	15	11	1	8	9	19	14	4	6	12
14	10	6	11	13	18	3	19	9	5	16	15	4	17	7	8	1	2	20	12
5	10	9	4	18	16	7	1	15	12	8	14	20	17	19	6	2	11	13	3
18	16	11	15	4	10	9	2	7	12	3	6	19	17	13	20	5	8	1	14
17	6	2	20	10	9	5	11	3	13	15	7	14	1	19	18	16	4	8	12
