100	100
26	15	36	33	14	30	34	18	39	36	25	34	19	36	25	21	37	19	18	17	15	27	18	23	11	22	34	37	17	30	39	23	16	35	35	34	32	27	38	40	11	13	35	20	25	17	15	25	20	34	14	14	19	30	27	12	11	27	33	40	23	39	39	18	34	21	20	14	11	40	18	34	39	34	11	32	15	14	12	14	38	38	12	30	38	15	30	12	38	36	16	20	40	28	13	30	29	29	32	34
14	22	37	26	27	23	40	22	20	20	23	14	25	25	39	31	32	39	26	38	14	27	15	22	19	37	37	33	22	26	34	24	29	18	14	40	23	23	26	40	19	33	17	32	17	32	23	38	18	28	21	26	16	15	31	20	20	40	37	11	39	33	13	23	17	19	13	38	21	25	31	28	40	17	21	28	16	26	28	33	23	20	19	39	33	26	16	20	34	32	15	38	23	20	22	17	35	12	32	32
22	39	35	30	34	34	36	23	23	24	15	18	32	37	20	17	26	22	38	29	39	27	16	14	24	11	32	34	12	24	19	31	38	25	24	20	21	11	13	27	34	17	29	20	20	24	32	22	12	25	27	27	36	28	25	12	32	30	29	11	24	37	21	31	37	38	39	19	34	12	15	36	23	30	33	21	39	18	28	26	11	29	18	23	27	11	23	20	25	35	13	27	22	16	32	27	20	22	21	11
19	15	16	39	22	40	28	40	25	21	31	27	18	39	26	37	29	27	25	26	24	30	20	24	35	14	18	28	21	11	12	22	38	15	17	40	38	28	40	25	23	22	23	27	28	37	37	11	39	22	12	19	31	12	26	33	35	32	13	23	15	23	34	31	22	28	29	35	32	29	36	33	29	16	18	34	16	16	17	40	27	21	33	25	15	25	17	24	13	23	33	35	40	38	38	34	27	25	39	16
19	40	20	23	34	18	25	17	13	16	33	28	25	20	14	26	31	11	14	32	17	31	11	31	12	32	13	22	26	22	15	19	24	22	40	18	32	18	32	30	18	33	24	29	14	28	12	19	31	26	21	29	38	38	28	37	18	11	19	24	35	23	28	13	14	39	11	37	28	22	12	16	16	33	27	20	38	30	22	29	31	13	26	19	37	31	36	27	21	11	37	24	13	33	39	14	20	39	32	26
31	24	17	20	20	20	15	19	23	13	15	33	16	38	26	14	16	29	33	25	25	15	30	29	23	16	36	25	34	16	35	22	37	32	13	27	20	30	13	29	21	15	14	15	19	18	21	37	27	13	18	35	21	19	40	15	11	31	28	34	31	39	40	36	27	28	27	21	33	29	11	13	31	26	31	28	21	11	11	13	14	34	33	39	20	14	32	17	24	35	39	33	34	39	30	22	35	22	32	33
39	15	13	40	18	20	33	21	37	19	17	37	28	27	18	33	35	32	15	25	14	27	34	25	39	23	15	27	19	37	32	38	11	39	18	22	37	16	23	12	32	36	31	28	36	33	37	32	17	22	35	16	36	15	40	33	11	33	13	21	24	14	12	17	18	27	27	15	34	11	29	20	17	28	13	25	25	13	19	24	39	20	37	18	29	31	34	34	39	39	38	36	26	24	12	11	12	35	18	37
15	21	26	33	22	12	31	19	34	25	30	40	38	14	25	33	31	36	32	40	34	36	25	21	23	36	25	24	34	17	36	35	38	35	33	38	13	29	29	22	16	28	31	28	15	36	40	22	16	37	14	24	16	35	18	11	21	23	35	26	39	32	15	23	24	11	31	34	37	11	33	22	22	12	11	18	17	27	14	17	34	15	38	19	37	25	34	20	33	30	37	38	36	13	32	23	31	21	28	12
16	23	28	29	24	28	34	25	28	13	19	33	24	26	16	33	19	30	29	12	24	32	11	31	30	18	15	40	23	15	11	16	13	26	32	33	20	33	34	32	34	22	31	21	19	22	34	18	35	14	26	30	18	27	27	17	18	24	27	39	13	18	15	13	40	16	24	35	11	32	14	22	26	37	40	26	15	32	25	38	23	35	21	38	11	32	36	24	14	16	11	24	28	21	18	34	18	13	30	33
23	31	35	13	18	39	16	18	38	29	39	20	14	11	29	36	20	31	37	30	16	33	39	14	26	19	15	38	19	12	31	13	25	22	24	19	32	22	11	21	20	35	28	12	38	22	15	12	20	40	25	13	20	22	33	36	36	12	13	28	16	26	38	17	29	25	33	35	28	33	27	27	16	28	18	39	31	39	13	33	15	25	12	18	30	11	35	28	33	21	27	20	11	34	30	22	37	30	29	23
29	36	11	36	23	24	32	27	25	38	39	29	26	21	37	39	30	21	26	32	23	22	36	11	35	11	18	27	25	16	37	18	25	38	30	28	27	13	33	28	35	12	25	13	29	26	20	34	27	15	24	23	15	27	16	31	18	24	12	37	11	26	37	24	22	18	22	12	16	33	35	37	31	11	17	36	30	39	29	27	12	23	21	21	27	19	13	18	28	26	24	36	17	36	31	33	19	28	18	21
20	38	16	40	37	19	17	28	25	11	34	11	18	11	38	38	14	37	27	31	11	38	19	33	13	17	13	27	28	24	24	33	39	15	36	26	31	28	18	33	29	34	25	27	28	18	40	18	29	14	27	11	32	40	20	36	24	35	27	20	12	31	27	26	25	21	37	36	14	13	30	16	24	13	11	19	17	22	33	11	32	22	12	25	29	34	14	21	13	37	28	17	21	25	36	37	32	25	25	18
40	21	24	35	23	19	35	35	36	20	21	35	25	36	14	26	21	12	21	21	27	38	23	28	40	19	22	27	36	19	34	15	31	27	16	21	23	23	30	14	23	17	28	40	28	23	32	13	27	16	27	14	15	37	24	28	30	19	32	15	29	12	14	25	14	28	17	33	40	34	33	18	12	24	32	30	17	15	36	27	15	22	30	19	13	39	26	39	19	37	14	40	36	39	13	12	20	22	33	36
31	20	33	22	18	35	40	21	26	37	26	36	33	15	33	15	16	34	39	15	26	27	24	32	13	32	40	15	25	32	39	24	28	18	31	31	31	25	25	13	26	19	18	33	17	24	24	35	25	27	17	39	29	17	35	15	26	25	18	35	21	14	30	22	15	27	40	13	21	19	24	19	13	22	16	17	19	11	18	30	18	35	22	16	39	32	27	33	31	38	12	40	21	37	35	30	36	32	38	31
25	34	14	37	20	33	17	40	37	32	20	38	13	18	34	33	22	14	25	29	11	26	39	23	21	15	26	26	22	20	14	27	28	11	23	25	22	40	14	29	27	24	32	35	30	36	13	31	21	38	36	32	28	18	33	17	26	39	38	14	24	20	36	25	24	20	19	19	17	31	18	31	19	27	11	36	14	32	16	34	12	19	40	24	26	35	25	27	18	22	27	17	40	12	23	36	19	35	22	12
32	38	20	39	12	12	23	36	17	26	14	38	21	33	24	36	40	30	33	28	27	17	33	40	38	11	39	17	36	39	27	35	24	25	12	28	13	12	38	30	11	30	21	39	16	31	30	19	12	37	24	26	26	32	28	20	36	12	13	36	17	11	39	11	19	40	17	39	27	39	11	28	32	12	18	15	16	39	26	16	28	40	31	12	16	35	40	11	18	27	27	35	23	33	14	31	15	17	16	25
31	17	18	17	26	16	31	12	25	22	35	27	37	37	40	26	24	22	26	26	32	12	18	12	36	40	37	38	26	25	31	25	14	38	27	33	38	19	23	27	32	18	27	16	18	27	27	24	22	37	29	20	23	20	13	12	15	13	35	16	13	28	19	13	35	40	35	28	25	17	31	37	21	36	18	34	30	13	20	16	22	32	32	26	19	40	38	13	32	35	14	33	33	40	20	14	36	19	33	34
17	16	40	34	11	22	24	39	21	15	37	27	13	16	26	34	33	40	35	31	31	27	29	12	25	37	40	38	35	16	20	11	15	31	27	23	25	11	40	21	38	28	29	31	34	38	34	21	35	34	28	19	32	17	19	21	14	36	34	13	33	11	28	16	17	15	32	12	34	16	30	19	13	37	40	16	33	22	40	26	17	12	25	31	14	35	15	40	17	34	26	27	40	15	18	26	17	24	22	17
