20	20
16	22	23	19	20	22	16	26	11	27	12	23	18	24	39	17	36	29	31	16
29	31	22	39	21	39	40	25	29	15	34	34	20	28	34	11	33	24	20	20
18	40	33	36	12	11	39	28	19	35	24	30	26	21	36	19	18	14	17	32
28	36	14	15	35	28	22	23	37	31	27	24	30	20	29	26	11	15	36	26
13	34	18	37	36	19	33	20	14	18	34	40	15	38	16	36	30	17	19	11
13	21	34	26	26	34	36	18	30	39	21	25	11	35	34	34	12	28	24	14
11	35	40	24	17	31	32	17	13	23	38	32	22	18	24	19	22	23	22	31
15	18	18	24	15	36	27	39	29	11	24	21	34	39	28	18	36	35	21	39
31	11	23	12	39	20	35	29	30	12	13	23	39	18	13	21	33	11	20	29
33	17	13	18	18	27	33	26	16	28	21	31	33	27	33	16	24	28	29	12
32	31	21	11	34	40	35	36	32	18	11	36	30	36	28	25	24	31	31	22
17	24	35	38	26	35	38	20	13	18	32	16	15	16	35	32	19	24	38	28
28	26	24	19	25	24	34	27	39	21	24	14	31	13	25	25	11	40	22	14
32	40	12	13	31	30	27	33	11	40	39	34	29	39	21	19	24	14	11	19
31	24	29	26	20	11	23	30	35	28	21	31	23	26	38	25	30	30	38	37
22	33	18	14	32	26	25	39	30	13	15	15	11	30	14	35	30	16	17	26
18	16	26	28	34	11	21	21	13	35	13	28	15	11	39	31	25	28	18	14
28	39	33	17	20	21	24	17	36	17	27	27	29	23	20	33	11	33	34	27
30	20	27	39	30	26	21	38	15	34	25	32	25	39	14	35	35	27	25	33
26	18	39	25	24	26	36	32	31	36	37	32	29	25	40	23	16	33	38	33
9	5	11	10	15	4	2	18	6	1	7	3	12	14	16	17	8	19	20	13
19	9	14	10	13	6	16	20	11	17	15	4	5	3	7	18	8	1	2	12
6	9	2	16	12	4	8	1	15	18	20	3	13	5	17	7	14	19	10	11
8	7	20	6	2	11	16	13	17	4	19	9	12	1	15	14	5	3	18	10
4	20	7	10	2	5	1	16	18	9	14	15	11	12	13	19	3	6	17	8
13	6	9	17	16	10	11	3	19	2	18	14	4	20	8	5	15	1	7	12
16	2	4	20	5	3	14	18	10	9	11	13	12	17	1	6	8	15	19	7
13	4	1	8	15	14	3	17	9	5	7	19	18	16	20	6	12	10	11	2
2	6	10	15	8	18	1	11	19	4	16	3	12	7	9	5	17	14	13	20
7	18	3	11	8	5	2	10	14	20	9	4	15	16	12	13	1	17	6	19
10	4	5	3	13	9	8	19	12	17	14	6	2	16	1	20	18	7	15	11
11	18	16	8	3	9	6	5	1	13	2	7	19	17	4	10	15	12	14	20
18	3	6	19	12	17	4	10	2	20	16	7	13	8	9	14	5	15	1	11
19	18	9	12	4	8	2	17	14	11	3	15	16	5	13	20	10	6	1	7
1	10	5	3	18	2	6	19	11	9	7	15	14	20	4	13	17	8	16	12
10	4	17	6	5	16	12	19	18	7	15	2	1	13	9	3	8	14	11	20
10	16	11	12	14	9	8	13	19	18	7	20	4	5	6	15	3	17	2	1
10	4	19	15	20	14	12	13	16	6	5	3	17	11	2	7	18	8	9	1
18	1	4	3	20	12	11	9	19	15	13	6	7	5	14	17	2	10	16	8
17	20	9	8	5	16	10	7	14	13	6	2	15	11	1	18	3	4	19	12
