20	20
21	35	36	14	35	19	11	32	40	30	21	22	36	20	21	32	34	17	11	31
23	40	18	25	35	37	28	37	33	13	13	39	12	30	37	16	19	25	12	40
21	35	38	18	35	22	12	38	26	27	16	31	28	32	25	31	39	34	33	11
11	20	29	31	16	35	35	18	16	40	25	12	28	12	32	32	34	21	22	39
15	14	38	27	27	11	27	29	29	22	34	11	24	16	27	40	12	31	28	39
29	13	39	15	37	19	23	27	38	21	33	27	15	38	28	32	28	35	19	18
40	11	27	20	12	26	34	39	35	34	22	31	21	27	27	23	15	23	23	38
30	27	35	13	18	29	12	14	24	29	31	12	29	13	34	14	31	28	33	39
22	18	36	12	22	11	39	39	39	27	38	32	22	19	31	19	35	25	23	30
15	20	37	29	39	16	31	34	20	21	28	20	11	24	23	18	39	15	40	21
19	39	37	35	31	23	28	31	11	32	33	18	39	11	34	35	12	39	32	30
37	26	39	22	33	20	39	28	30	18	24	15	20	24	24	11	35	39	26	15
34	21	35	32	17	34	39	23	39	26	25	21	22	14	32	39	28	19	36	13
22	36	35	36	38	15	32	40	11	35	24	18	12	13	32	13	37	25	40	21
18	23	22	33	18	36	28	32	18	23	23	32	20	18	39	13	26	33	24	15
19	37	31	20	30	19	16	33	23	37	14	35	31	13	22	34	34	29	29	11
18	37	32	11	25	37	30	37	14	16	32	25	31	37	34	24	23	29	13	39
17	17	30	39	24	33	18	24	18	11	39	23	19	36	15	21	32	15	40	37
32	23	11	14	24	32	15	13	40	16	40	28	18	20	17	38	24	11	12	18
11	14	34	40	36	30	37	25	16	33	23	22	12	26	32	14	17	25	26	35
11	20	19	4	5	9	17	18	10	14	7	2	3	13	1	8	16	6	12	15
13	9	12	1	10	19	14	7	15	20	6	16	17	3	18	2	4	11	8	5
1	16	10	15	8	12	17	14	7	20	2	4	9	6	5	19	11	18	13	3
4	9	14	10	19	6	18	15	5	16	2	12	1	11	7	13	3	8	17	20
8	2	4	6	19	7	5	18	10	20	3	15	9	17	12	16	13	11	1	14
9	17	3	18	8	16	2	20	12	1	4	14	5	7	19	13	15	6	10	11
12	14	10	3	7	16	8	11	17	15	6	19	5	2	13	1	4	9	20	18
12	5	9	20	19	11	7	15	6	17	8	1	3	13	14	16	2	10	18	4
12	6	13	1	16	11	3	5	14	2	8	10	4	19	7	18	17	15	9	20
17	2	16	10	11	8	7	18	3	6	14	20	13	1	4	12	15	19	9	5
17	11	13	4	8	18	19	1	9	16	12	2	3	7	10	5	15	14	20	6
17	15	6	3	13	4	8	19	10	5	11	2	20	1	12	9	16	14	18	7
15	12	5	20	10	11	8	14	19	3	6	2	16	17	18	9	4	1	13	7
20	16	11	17	7	8	15	6	18	4	9	1	14	10	3	5	13	2	12	19
14	20	13	6	1	18	10	19	8	2	12	17	16	3	15	7	5	4	11	9
15	16	4	12	6	13	8	19	18	11	5	9	2	17	14	3	20	7	10	1
5	15	20	19	11	2	14	18	17	1	12	9	10	4	16	6	3	8	7	13
19	10	20	7	18	5	15	8	16	9	4	13	17	12	6	14	2	1	11	3
1	5	16	8	17	2	12	13	20	6	18	11	19	4	9	7	15	10	3	14
10	9	17	5	11	3	6	1	7	18	14	15	2	8	16	4	20	19	12	13
