20	20
39	32	33	35	38	33	40	12	33	31	38	19	37	28	35	32	38	12	40	39
11	39	25	38	35	21	35	40	21	39	35	23	29	33	35	12	35	14	22	16
30	17	34	20	27	35	28	19	24	38	37	12	24	40	23	37	33	33	29	19
15	32	14	31	37	11	21	35	27	15	26	16	31	35	30	19	15	38	19	11
12	13	24	38	23	30	24	18	34	29	26	27	31	25	17	13	40	29	13	40
25	30	20	21	29	28	30	27	28	11	13	27	15	21	35	27	25	22	40	18
38	11	29	15	38	11	12	17	23	34	33	12	34	23	33	29	32	11	27	36
32	30	34	40	27	23	26	22	33	20	13	17	23	32	27	20	27	32	29	32
21	30	33	40	14	12	17	12	35	35	17	19	28	18	21	11	24	12	26	37
14	33	13	27	34	40	15	13	19	22	35	28	29	31	21	22	19	12	33	15
36	22	30	32	28	36	39	13	28	18	28	35	37	21	20	34	14	15	29	14
21	14	12	40	37	13	21	25	22	17	30	26	40	12	40	13	39	31	36	40
17	26	26	22	38	32	26	34	21	39	40	32	12	14	33	21	40	36	31	24
32	13	37	36	32	39	29	20	31	19	40	29	19	28	11	34	23	21	25	20
13	20	29	38	34	15	29	26	18	14	20	28	27	27	20	26	31	27	14	14
38	17	31	24	19	20	25	27	24	33	20	25	15	18	31	22	27	30	38	38
37	19	33	16	37	34	14	40	21	17	25	29	33	16	32	33	33	32	23	15
18	23	28	35	19	17	34	15	16	14	33	11	39	14	29	27	23	37	17	25
34	35	36	30	13	39	28	28	36	17	15	19	32	30	38	14	18	30	22	25
39	40	28	22	28	27	12	26	29	26	38	27	20	40	27	19	17	25	17	16
2	16	14	7	20	11	10	6	19	1	17	18	3	15	5	4	8	12	9	13
13	16	19	10	17	7	5	15	3	2	20	9	14	4	12	11	6	1	8	18
20	6	19	1	14	13	17	3	8	2	18	7	15	5	4	16	11	12	9	10
1	15	4	20	6	11	2	9	18	19	7	16	14	3	8	17	13	10	5	12
3	4	7	1	9	14	10	11	2	12	16	19	15	6	5	18	20	17	8	13
1	11	20	7	2	8	5	14	9	3	15	10	18	16	12	19	17	4	13	6
3	13	15	17	18	12	5	19	20	9	1	8	7	4	11	6	2	14	10	16
1	3	12	14	15	5	19	2	9	11	10	16	8	7	20	4	17	13	18	6
15	18	7	6	8	4	16	11	20	10	3	5	13	19	2	17	12	14	1	9
9	11	20	3	17	1	6	8	5	16	7	19	13	10	18	14	15	2	4	12
2	13	16	17	15	3	5	1	8	7	18	6	10	9	11	14	12	4	20	19
9	2	1	11	12	20	14	16	13	6	19	18	7	4	3	17	8	5	10	15
5	1	18	6	20	11	2	9	8	10	4	16	7	14	15	19	13	3	12	17
8	12	15	2	17	9	16	20	14	5	18	10	4	3	7	6	19	11	1	13
6	1	11	9	4	15	17	13	8	12	10	3	16	5	14	19	7	18	20	2
19	4	16	14	3	10	15	2	8	7	17	18	12	5	9	6	1	13	20	11
17	20	16	8	12	5	18	9	19	1	14	3	7	15	4	2	6	11	10	13
13	11	14	2	10	4	16	9	20	18	15	1	17	7	8	6	5	3	19	12
19	1	4	6	13	11	12	16	8	17	3	9	5	18	10	15	2	7	20	14
9	15	2	6	14	11	1	16	13	12	3	7	19	10	20	4	5	17	18	8
