100	100
19	26	24	19	33	22	29	22	19	18	13	28	22	32	26	37	31	39	31	16	18	14	17	15	21	22	30	18	17	21	12	37	39	14	16	35	15	25	17	30	36	13	27	31	25	23	29	15	37	26	28	18	25	19	29	24	37	26	20	24	19	34	28	33	35	37	32	20	36	20	25	39	37	30	11	22	11	37	29	19	23	21	19	13	39	20	33	16	17	33	17	30	35	29	12	15	19	28	40	17
36	40	16	12	29	31	37	34	33	22	31	16	21	19	37	14	38	11	27	32	34	38	32	22	40	27	19	17	21	16	38	28	26	24	37	18	22	26	31	30	33	38	28	15	37	38	11	19	37	32	39	15	22	25	29	20	18	28	36	29	12	26	38	25	11	18	28	19	23	25	38	20	22	25	25	11	34	27	32	22	37	13	32	21	28	30	40	39	30	12	19	22	33	35	26	22	12	22	16	38
18	27	20	39	26	37	28	16	36	13	27	21	27	15	33	30	28	24	19	16	20	32	15	29	18	19	18	30	38	37	15	19	17	30	35	19	39	25	32	28	30	30	38	14	26	13	33	16	16	29	16	40	23	39	17	28	23	16	27	16	31	35	37	30	18	16	36	40	15	26	32	29	33	40	25	11	16	34	12	17	18	11	28	29	40	26	24	39	31	37	27	17	17	35	40	17	22	36	32	28
32	20	15	20	19	30	15	33	39	13	37	23	38	26	26	31	18	32	12	30	24	39	34	15	32	28	29	39	38	30	21	17	21	37	24	12	13	38	36	17	11	32	23	30	32	29	37	19	22	20	37	34	38	37	30	39	27	15	26	23	33	40	13	34	20	30	12	28	36	20	38	11	19	27	21	19	16	14	32	19	25	14	25	26	33	28	23	17	12	13	28	40	13	33	33	38	12	14	24	37
23	26	30	24	37	23	39	13	14	29	39	37	21	38	21	22	14	21	14	40	11	23	16	21	22	21	28	29	12	33	13	25	25	28	23	14	25	26	33	40	30	20	11	15	13	22	34	32	32	38	39	30	20	28	19	26	26	21	28	15	17	24	29	17	34	32	37	27	28	16	17	36	40	26	35	35	13	33	22	11	33	37	11	15	30	30	34	26	39	27	26	20	29	25	29	21	30	32	33	27
33	27	30	18	30	19	39	11	30	35	39	32	34	32	34	31	28	22	26	27	17	25	34	38	34	35	31	36	13	18	16	20	21	30	33	23	15	11	17	37	21	25	28	19	25	16	28	27	38	16	11	20	19	29	25	33	23	38	20	40	26	20	19	29	31	23	12	28	13	25	13	39	33	34	20	22	35	26	30	38	36	15	24	19	15	11	11	38	15	23	34	40	16	36	29	37	20	33	11	30
38	38	17	35	29	39	37	39	28	11	18	22	24	40	16	18	17	20	30	27	31	20	27	29	38	27	22	21	23	25	20	31	18	31	33	16	20	32	39	32	20	29	33	26	25	21	29	36	31	11	20	19	13	12	37	17	28	36	14	36	13	13	21	19	13	32	29	37	36	33	17	16	11	32	26	21	37	14	21	20	27	34	33	23	21	16	18	11	39	26	28	20	22	12	38	17	27	29	28	17
16	23	16	32	35	20	21	24	12	31	12	38	16	24	37	36	20	16	30	22	23	31	40	11	14	16	36	18	35	17	12	13	11	40	24	38	36	25	40	23	12	27	28	32	31	29	19	12	20	19	33	40	17	15	24	24	13	13	14	21	34	31	30	27	25	13	39	40	28	16	29	13	11	30	39	36	22	16	12	19	29	19	28	27	36	40	29	39	32	29	15	33	32	14	17	25	40	20	30	22
27	23	23	35	37	38	15	27	29	39	40	28	32	32	37	23	31	19	35	35	17	32	19	26	34	31	12	38	12	23	29	18	20	33	19	37	20	17	26	34	18	18	14	22	40	22	40	38	25	21	35	21	22	15	27	36	31	37	22	31	29	11	34	15	29	37	32	40	32	21	12	23	11	26	27	19	28	12	23	37	21	14	27	13	19	36	11	32	29	20	18	19	13	30	39	13	29	36	35	26
14	11	26	37	12	25	18	35	32	25	27	18	37	31	38	22	13	35	14	24	39	29	30	28	34	30	21	32	18	23	37	25	23	34	36	31	17	14	15	38	19	14	36	17	26	32	26	12	40	24	19	13	40	35	21	39	17	22	33	33	39	21	23	39	13	27	36	16	27	28	32	22	39	23	22	26	39	28	14	13	32	33	26	29	28	22	39	11	21	37	30	33	28	37	33	34	31	40	14	19
29	21	30	19	23	27	39	39	38	25	22	30	19	25	35	13	40	24	40	25	39	37	23	19	34	40	21	20	26	36	40	16	32	23	21	23	27	24	24	33	30	21	16	21	20	30	18	24	18	31	11	23	35	11	21	24	35	35	27	34	11	24	35	35	12	17	16	18	30	16	13	38	20	14	28	39	30	12	39	25	14	40	30	23	40	22	24	16	31	22	13	27	39	37	21	13	36	23	25	16
21	16	36	35	31	13	22	39	11	27	22	38	26	28	21	15	38	35	17	19	17	31	30	29	39	18	31	37	30	36	27	13	30	11	28	12	20	33	29	12	32	30	31	37	40	18	25	12	12	28	36	17	36	34	38	21	13	29	24	20	38	13	18	12	26	20	19	35	13	38	35	29	36	39	40	29	36	25	33	20	33	38	18	37	38	27	34	12	38	18	28	17	23	36	14	39	25	28	17	16
25	29	13	32	37	12	17	22	35	37	27	21	34	28	16	27	40	39	31	37	11	40	25	35	34	20	11	38	21	29	22	38	23	34	17	38	30	40	12	36	22	40	35	11	18	14	15	33	26	27	39	22	29	26	32	26	39	20	21	27	40	12	17	26	18	33	34	24	31	21	37	25	20	15	29	23	19	36	18	38	38	32	22	17	11	22	29	16	18	30	40	32	17	16	40	35	40	28	29	32
12	34	28	31	19	24	24	11	14	21	16	32	11	14	11	21	21	23	23	13	29	13	11	25	32	12	20	39	18	37	19	33	28	39	25	34	36	15	11	29	24	21	19	33	39	21	32	32	16	24	16	32	23	27	21	39	11	30	29	14	20	39	30	32	34	40	20	21	20	24	39	11	22	36	17	37	30	22	33	25	34	27	22	38	31	27	19	36	18	16	27	17	12	34	38	12	40	19	31	26
18	12	34	15	11	22	38	29	28	21	38	15	14	36	27	15	19	19	40	27	12	39	29	27	27	24	34	12	26	22	20	20	39	37	32	23	15	25	37	22	26	12	23	38	39	23	12	34	33	34	32	32	19	28	40	15	36	15	39	18	34	21	36	32	23	24	16	32	34	38	23	21	13	24	13	34	33	33	18	17	32	39	22	16	15	27	38	34	15	34	19	22	37	20	35	18	25	13	30	30
29	36	19	14	36	18	14	39	19	18	38	36	12	24	11	32	26	20	31	16	29	21	17	14	15	35	14	17	26	39	14	27	12	37	24	27	15	36	22	18	38	29	38	40	36	36	11	19	12	36	31	30	28	20	17	37	36	11	34	17	20	24	20	12	15	20	36	38	39	15	38	18	20	34	38	37	36	22	26	12	39	26	11	19	28	13	40	34	16	32	39	11	31	17	40	32	13	24	12	23
21	14	14	36	22	15	36	22	21	27	26	16	12	27	20	17	32	35	34	22	12	40	28	12	18	22	32	21	38	25	28	31	16	35	19	25	31	14	21	11	25	31	29	36	11	22	16	28	38	22	23	22	40	15	24	39	31	31	20	12	40	17	37	26	17	26	29	26	17	25	30	17	14	28	31	37	32	32	33	31	30	38	22	24	24	19	25	29	13	12	13	14	31	11	35	20	31	35	32	32
21	17	11	28	16	23	33	32	32	20	21	12	25	34	39	29	11	32	15	15	38	14	36	24	13	32	24	11	39	11	18	24	11	27	12	34	37	34	12	31	22	34	35	23	12	27	40	38	30	22	40	30	35	24	36	20	14	39	31	20	26	32	14	34	15	30	24	23	38	12	16	17	17	18	17	22	38	35	26	27	25	12	12	28	36	11	14	38	11	11	29	20	13	15	27	29	31	36	34	18
32	26	36	21	11	19	25	27	24	24	16	19	14	33	38	30	13	34	39	32	15	17	40	29	14	31	13	27	24	32	25	12	23	34	26	36	13	22	33	28	21	28	26	21	30	31	20	13	13	35	20	14	30	34	38	17	32	23	17	17	22	32	14	12	17	39	28	35	22	17	19	39	39	18	13	21	30	26	26	13	17	14	31	16	31	28	39	13	21	20	24	11	40	36	32	25	22	25	17	12
33	33	14	36	13	18	40	24	39	25	39	20	25	38	40	30	36	20	14	36	37	15	30	22	18	34	18	18	12	28	17	32	12	22	21	40	32	21	29	21	15	15	29	25	29	36	32	40	17	29	22	29	13	38	30	39	22	23	36	25	13	33	16	20	24	28	40	17	11	15	36	31	32	37	12	15	16	35	30	19	35	12	33	21	19	31	33	16	17	11	40	12	40	39	33	18	12	34	33	27
33	22	18	11	19	36	24	22	14	32	37	36	31	27	13	25	26	12	20	33	27	28	38	39	18	15	31	29	27	12	35	29	25	24	17	14	14	19	25	22	17	24	34	14	14	29	13	20	13	37	15	22	35	20	17	13	34	26	39	34	31	25	37	17	27	37	17	34	23	27	34	14	15	11	33	38	17	38	27	25	38	25	24	40	19	40	37	28	35	11	26	30	39	37	24	39	31	23	29	31
40	21	25	22	39	19	39	16	11	21	36	24	12	40	12	30	20	11	37	14	23	23	36	27	21	20	13	34	16	31	14	29	11	18	28	27	11	38	28	13	26	39	13	24	32	40	36	21	32	30	38	27	34	35	23	33	11	24	16	34	13	35	35	26	16	17	24	33	13	18	20	33	31	32	40	38	21	21	32	15	37	20	36	13	20	23	13	25	37	34	16	12	15	32	24	35	36	22	33	34
